2019-01-15 17:51:07.441734: E tensorflow/stream_executor/cuda/cuda_driver.cc:397] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-01-15 17:51:07.441911: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:145] kernel driver does not appear to be running on this host (tegra-ubuntu): /proc/driver/nvidia/version does not exist
DNN is on
verbose: 1
Initilize NULL camera. (320 x 240)
[ 166] 1.645: took 9.514 ms
[ 167] 1.655: took 9.042 ms
[ 168] 1.664: took 9.031 ms
[ 169] 1.673: took 9.057 ms
[ 170] 1.682: took 9.036 ms
[ 171] 1.691: took 9.103 ms
[ 172] 1.700: took 9.088 ms
[ 173] 1.709: took 8.956 ms
[ 174] 1.718: took 9.287 ms
[ 175] 1.728: took 9.821 ms
[ 176] 1.738: took 9.640 ms
[ 177] 1.747: took 9.890 ms
[ 178] 1.757: took 9.819 ms
[ 179] 1.767: took 9.777 ms
[ 180] 1.777: took 9.630 ms
[ 181] 1.787: took 9.608 ms
[ 182] 1.796: took 9.745 ms
[ 183] 1.806: took 9.556 ms
[ 184] 1.816: took 9.673 ms
[ 185] 1.826: took 9.778 ms
[ 186] 1.835: took 9.611 ms
[ 187] 1.845: took 9.734 ms
[ 188] 1.855: took 9.686 ms
[ 189] 1.865: took 9.671 ms
[ 190] 1.874: took 9.742 ms
[ 191] 1.884: took 9.740 ms
[ 192] 1.894: took 9.648 ms
[ 193] 1.904: took 9.650 ms
[ 194] 1.913: took 9.824 ms
[ 195] 1.923: took 9.781 ms
[ 196] 1.933: took 9.718 ms
[ 197] 1.943: took 9.668 ms
[ 198] 1.953: took 9.726 ms
[ 199] 1.963: took 9.802 ms
[ 200] 1.972: took 9.830 ms
[ 201] 1.982: took 9.835 ms
[ 202] 1.992: took 9.847 ms
[ 203] 2.002: took 9.824 ms
[ 204] 2.012: took 9.877 ms
[ 205] 2.022: took 9.780 ms
[ 206] 2.032: took 9.810 ms
[ 207] 2.042: took 9.830 ms
[ 208] 2.052: took 9.907 ms
[ 209] 2.062: took 9.979 ms
[ 210] 2.072: took 10.062 ms
[ 211] 2.082: took 9.683 ms
[ 212] 2.091: took 9.915 ms
[ 213] 2.101: took 9.989 ms
[ 214] 2.112: took 9.717 ms
[ 215] 2.121: took 9.818 ms
[ 216] 2.131: took 9.524 ms
[ 217] 2.141: took 9.509 ms
[ 218] 2.150: took 9.581 ms
[ 219] 2.160: took 9.533 ms
[ 220] 2.170: took 9.348 ms
[ 221] 2.179: took 9.572 ms
[ 222] 2.189: took 9.500 ms
[ 223] 2.198: took 9.525 ms
[ 224] 2.208: took 9.506 ms
[ 225] 2.217: took 9.093 ms
[ 226] 2.227: took 9.047 ms
[ 227] 2.236: took 9.107 ms
[ 228] 2.245: took 9.099 ms
[ 229] 2.254: took 8.993 ms
[ 230] 2.263: took 9.157 ms
[ 231] 2.272: took 9.535 ms
[ 232] 2.282: took 9.987 ms
[ 233] 2.292: took 9.815 ms
[ 234] 2.302: took 9.644 ms
[ 235] 2.312: took 9.849 ms
[ 236] 2.321: took 9.759 ms
[ 237] 2.331: took 9.930 ms
[ 238] 2.341: took 9.884 ms
[ 239] 2.351: took 9.717 ms
[ 240] 2.361: took 9.597 ms
[ 241] 2.371: took 9.793 ms
[ 242] 2.381: took 9.961 ms
[ 243] 2.391: took 9.746 ms
[ 244] 2.400: took 9.912 ms
[ 245] 2.410: took 9.689 ms
[ 246] 2.420: took 9.724 ms
[ 247] 2.430: took 9.736 ms
[ 248] 2.440: took 9.698 ms
[ 249] 2.450: took 9.644 ms
[ 250] 2.459: took 9.889 ms
[ 251] 2.469: took 9.706 ms
[ 252] 2.479: took 9.812 ms
[ 253] 2.489: took 9.721 ms
[ 254] 2.499: took 9.948 ms
[ 255] 2.509: took 9.914 ms
[ 256] 2.519: took 9.775 ms
[ 257] 2.528: took 9.907 ms
[ 258] 2.538: took 9.894 ms
[ 259] 2.548: took 9.843 ms
[ 260] 2.558: took 9.739 ms
[ 261] 2.568: took 9.915 ms
[ 262] 2.578: took 9.885 ms
[ 263] 2.588: took 9.707 ms
[ 264] 2.598: took 9.889 ms
[ 265] 2.608: took 9.856 ms
[ 266] 2.618: took 9.758 ms
[ 267] 2.628: took 9.881 ms
[ 268] 2.638: took 9.776 ms
[ 269] 2.647: took 9.801 ms
[ 270] 2.657: took 9.769 ms
[ 271] 2.667: took 9.440 ms
[ 272] 2.677: took 9.484 ms
[ 273] 2.686: took 9.452 ms
[ 274] 2.696: took 9.464 ms
[ 275] 2.705: took 9.445 ms
[ 276] 2.715: took 9.482 ms
[ 277] 2.724: took 9.546 ms
[ 278] 2.734: took 9.467 ms
[ 279] 2.743: took 9.437 ms
[ 280] 2.753: took 9.363 ms
[ 281] 2.762: took 9.300 ms
[ 282] 2.772: took 9.427 ms
[ 283] 2.781: took 9.252 ms
[ 284] 2.790: took 8.957 ms
[ 285] 2.800: took 9.141 ms
[ 286] 2.809: took 9.044 ms
[ 287] 2.818: took 8.970 ms
[ 288] 2.827: took 9.060 ms
[ 289] 2.836: took 9.458 ms
[ 290] 2.846: took 9.599 ms
[ 291] 2.855: took 9.803 ms
[ 292] 2.865: took 9.617 ms
[ 293] 2.875: took 9.672 ms
[ 294] 2.885: took 9.735 ms
[ 295] 2.894: took 9.657 ms
[ 296] 2.904: took 9.637 ms
[ 297] 2.914: took 9.678 ms
[ 298] 2.924: took 9.717 ms
[ 299] 2.933: took 9.712 ms
[ 300] 2.943: took 9.730 ms
[ 301] 2.953: took 9.697 ms
[ 302] 2.963: took 9.634 ms
[ 303] 2.972: took 9.754 ms
[ 304] 2.982: took 9.726 ms
[ 305] 2.992: took 9.631 ms
[ 306] 3.002: took 9.754 ms
[ 307] 3.012: took 9.756 ms
[ 308] 3.021: took 9.628 ms
[ 309] 3.031: took 9.696 ms
[ 310] 3.041: took 9.753 ms
[ 311] 3.051: took 9.650 ms
[ 312] 3.060: took 9.814 ms
[ 313] 3.070: took 9.865 ms
[ 314] 3.080: took 9.827 ms
[ 315] 3.090: took 9.736 ms
[ 316] 3.100: took 10.012 ms
[ 317] 3.110: took 9.810 ms
[ 318] 3.120: took 9.812 ms
[ 319] 3.130: took 9.816 ms
[ 320] 3.140: took 9.696 ms
[ 321] 3.149: took 9.702 ms
[ 322] 3.159: took 9.773 ms
[ 323] 3.169: took 9.695 ms
[ 324] 3.179: took 9.851 ms
[ 325] 3.189: took 9.749 ms
[ 326] 3.198: took 9.846 ms
[ 327] 3.208: took 9.822 ms
[ 328] 3.218: took 9.836 ms
[ 329] 3.228: took 9.765 ms
[ 330] 3.238: took 9.836 ms
[ 331] 3.248: took 9.436 ms
[ 332] 3.257: took 9.546 ms
[ 333] 3.267: took 9.504 ms
[ 334] 3.277: took 9.652 ms
[ 335] 3.286: took 9.534 ms
[ 336] 3.296: took 9.483 ms
[ 337] 3.305: took 9.386 ms
[ 338] 3.315: took 9.404 ms
[ 339] 3.324: took 9.314 ms
[ 340] 3.334: took 9.117 ms
[ 341] 3.343: took 9.233 ms
[ 342] 3.352: took 9.082 ms
[ 343] 3.361: took 8.991 ms
[ 344] 3.370: took 8.982 ms
[ 345] 3.380: took 9.103 ms
[ 346] 3.389: took 9.041 ms
[ 347] 3.398: took 9.397 ms
[ 348] 3.407: took 9.892 ms
[ 349] 3.417: took 9.722 ms
[ 350] 3.427: took 9.574 ms
[ 351] 3.437: took 9.634 ms
[ 352] 3.446: took 9.681 ms
[ 353] 3.456: took 9.768 ms
[ 354] 3.466: took 9.780 ms
[ 355] 3.476: took 9.740 ms
[ 356] 3.486: took 9.704 ms
[ 357] 3.495: took 9.699 ms
[ 358] 3.505: took 9.704 ms
[ 359] 3.515: took 9.725 ms
[ 360] 3.525: took 9.672 ms
[ 361] 3.534: took 9.767 ms
[ 362] 3.544: took 9.662 ms
[ 363] 3.554: took 9.857 ms
[ 364] 3.564: took 9.742 ms
[ 365] 3.574: took 9.577 ms
[ 366] 3.583: took 9.861 ms
[ 367] 3.593: took 9.820 ms
[ 368] 3.603: took 9.829 ms
[ 369] 3.613: took 9.751 ms
[ 370] 3.623: took 9.698 ms
[ 371] 3.633: took 9.785 ms
[ 372] 3.643: took 9.865 ms
[ 373] 3.652: took 9.795 ms
[ 374] 3.662: took 9.856 ms
[ 375] 3.672: took 9.808 ms
[ 376] 3.682: took 9.802 ms
[ 377] 3.692: took 9.666 ms
[ 378] 3.702: took 9.680 ms
[ 379] 3.712: took 9.779 ms
[ 380] 3.721: took 9.855 ms
[ 381] 3.731: took 9.790 ms
[ 382] 3.741: took 9.700 ms
[ 383] 3.751: took 9.805 ms
[ 384] 3.761: took 9.779 ms
[ 385] 3.771: took 9.768 ms
[ 386] 3.780: took 9.861 ms
[ 387] 3.790: took 9.670 ms
[ 388] 3.800: took 9.625 ms
[ 389] 3.810: took 9.462 ms
[ 390] 3.819: took 9.515 ms
[ 391] 3.829: took 9.518 ms
[ 392] 3.839: took 9.498 ms
[ 393] 3.848: took 9.536 ms
[ 394] 3.858: took 9.553 ms
[ 395] 3.867: took 9.542 ms
[ 396] 3.877: took 9.545 ms
[ 397] 3.887: took 9.364 ms
[ 398] 3.896: took 9.328 ms
[ 399] 3.905: took 9.043 ms
[ 400] 3.914: took 8.992 ms
[ 401] 3.924: took 9.030 ms
[ 402] 3.933: took 9.049 ms
[ 403] 3.942: took 8.960 ms
[ 404] 3.951: took 9.008 ms
[ 405] 3.960: took 9.270 ms
[ 406] 3.969: took 9.458 ms
[ 407] 3.979: took 9.800 ms
[ 408] 3.989: took 9.688 ms
[ 409] 3.998: took 9.677 ms
[ 410] 4.008: took 9.723 ms
[ 411] 4.018: took 9.596 ms
[ 412] 4.027: took 9.816 ms
[ 413] 4.037: took 9.487 ms
[ 414] 4.047: took 9.688 ms
[ 415] 4.057: took 9.611 ms
[ 416] 4.066: took 9.569 ms
[ 417] 4.076: took 9.618 ms
[ 418] 4.086: took 9.538 ms
[ 419] 4.095: took 9.805 ms
[ 420] 4.105: took 9.563 ms
[ 421] 4.115: took 9.555 ms
[ 422] 4.124: took 9.522 ms
[ 423] 4.134: took 9.618 ms
[ 424] 4.144: took 9.717 ms
[ 425] 4.153: took 9.739 ms
[ 426] 4.163: took 9.704 ms
[ 427] 4.173: took 9.692 ms
[ 428] 4.183: took 9.696 ms
[ 429] 4.193: took 9.742 ms
[ 430] 4.202: took 9.741 ms
[ 431] 4.212: took 9.872 ms
[ 432] 4.222: took 9.932 ms
[ 433] 4.232: took 9.972 ms
[ 434] 4.242: took 9.906 ms
[ 435] 4.252: took 10.008 ms
[ 436] 4.262: took 9.743 ms
[ 437] 4.272: took 9.747 ms
[ 438] 4.282: took 9.823 ms
[ 439] 4.292: took 9.700 ms
[ 440] 4.302: took 9.834 ms
[ 441] 4.312: took 9.954 ms
[ 442] 4.322: took 9.842 ms
[ 443] 4.331: took 9.757 ms
[ 444] 4.341: took 9.755 ms
[ 445] 4.351: took 9.855 ms
[ 446] 4.361: took 9.890 ms
[ 447] 4.371: took 10.066 ms
[ 448] 4.381: took 9.678 ms
[ 449] 4.391: took 9.530 ms
[ 450] 4.400: took 9.455 ms
[ 451] 4.410: took 9.425 ms
[ 452] 4.420: took 9.461 ms
[ 453] 4.429: took 9.558 ms
[ 454] 4.439: took 9.479 ms
[ 455] 4.448: took 9.554 ms
[ 456] 4.458: took 9.473 ms
[ 457] 4.467: took 9.610 ms
[ 458] 4.477: took 9.405 ms
[ 459] 4.487: took 8.999 ms
[ 460] 4.496: took 9.061 ms
[ 461] 4.505: took 9.139 ms
[ 462] 4.514: took 9.258 ms
[ 463] 4.523: took 9.842 ms
[ 464] 4.533: took 9.711 ms
[ 465] 4.543: took 9.660 ms
[ 466] 4.553: took 9.702 ms
[ 467] 4.562: took 9.799 ms
[ 468] 4.572: took 9.831 ms
[ 469] 4.582: took 9.740 ms
[ 470] 4.592: took 9.730 ms
[ 471] 4.602: took 9.773 ms
[ 472] 4.612: took 9.767 ms
[ 473] 4.621: took 9.743 ms
[ 474] 4.631: took 9.827 ms
[ 475] 4.641: took 9.808 ms
[ 476] 4.651: took 9.829 ms
[ 477] 4.661: took 9.839 ms
[ 478] 4.671: took 9.744 ms
[ 479] 4.681: took 9.839 ms
[ 480] 4.691: took 9.618 ms
[ 481] 4.700: took 9.720 ms
[ 482] 4.710: took 9.736 ms
[ 483] 4.720: took 9.656 ms
[ 484] 4.730: took 9.806 ms
[ 485] 4.739: took 9.689 ms
[ 486] 4.749: took 9.761 ms
[ 487] 4.759: took 9.733 ms
[ 488] 4.769: took 9.643 ms
[ 489] 4.779: took 9.899 ms
[ 490] 4.789: took 9.732 ms
[ 491] 4.798: took 9.728 ms
[ 492] 4.808: took 9.869 ms
[ 493] 4.818: took 9.743 ms
[ 494] 4.828: took 9.845 ms
[ 495] 4.838: took 9.751 ms
[ 496] 4.848: took 9.886 ms
[ 497] 4.858: took 9.798 ms
[ 498] 4.867: took 9.789 ms
[ 499] 4.877: took 9.729 ms
[ 500] 4.887: took 9.804 ms
[ 501] 4.897: took 9.704 ms
[ 502] 4.907: took 10.019 ms
[ 503] 4.917: took 9.518 ms
[ 504] 4.926: took 9.478 ms
[ 505] 4.936: took 9.529 ms
[ 506] 4.946: took 9.538 ms
[ 507] 4.955: took 9.438 ms
[ 508] 4.965: took 9.362 ms
[ 509] 4.974: took 9.550 ms
[ 510] 4.984: took 9.500 ms
[ 511] 4.993: took 9.506 ms
[ 512] 5.003: took 9.337 ms
[ 513] 5.012: took 9.671 ms
[ 514] 5.022: took 9.324 ms
[ 515] 5.031: took 9.184 ms
[ 516] 5.041: took 9.106 ms
[ 517] 5.050: took 9.186 ms
[ 518] 5.059: took 9.209 ms
[ 519] 5.068: took 9.052 ms
[ 520] 5.077: took 9.354 ms
[ 521] 5.087: took 9.726 ms
[ 522] 5.097: took 9.793 ms
[ 523] 5.107: took 9.772 ms
[ 524] 5.116: took 9.804 ms
[ 525] 5.126: took 9.653 ms
[ 526] 5.136: took 9.645 ms
[ 527] 5.146: took 9.704 ms
[ 528] 5.155: took 9.690 ms
[ 529] 5.165: took 9.595 ms
[ 530] 5.175: took 9.695 ms
[ 531] 5.185: took 9.753 ms
[ 532] 5.194: took 9.735 ms
[ 533] 5.204: took 9.635 ms
[ 534] 5.214: took 9.566 ms
[ 535] 5.224: took 9.761 ms
[ 536] 5.233: took 9.646 ms
[ 537] 5.243: took 9.660 ms
[ 538] 5.253: took 9.648 ms
[ 539] 5.263: took 9.653 ms
[ 540] 5.272: took 9.934 ms
[ 541] 5.282: took 9.723 ms
[ 542] 5.292: took 9.698 ms
[ 543] 5.302: took 9.669 ms
[ 544] 5.312: took 9.711 ms
[ 545] 5.321: took 9.748 ms
[ 546] 5.331: took 9.817 ms
[ 547] 5.341: took 9.995 ms
[ 548] 5.351: took 9.792 ms
[ 549] 5.361: took 9.901 ms
[ 550] 5.371: took 9.868 ms
[ 551] 5.381: took 9.883 ms
[ 552] 5.391: took 9.775 ms
[ 553] 5.401: took 9.838 ms
[ 554] 5.411: took 9.902 ms
[ 555] 5.421: took 9.935 ms
[ 556] 5.431: took 9.870 ms
[ 557] 5.441: took 9.761 ms
[ 558] 5.450: took 9.953 ms
[ 559] 5.460: took 9.759 ms
[ 560] 5.470: took 9.622 ms
[ 561] 5.480: took 9.522 ms
[ 562] 5.489: took 9.435 ms
[ 563] 5.499: took 9.544 ms
[ 564] 5.509: took 9.457 ms
[ 565] 5.518: took 9.443 ms
[ 566] 5.528: took 9.647 ms
[ 567] 5.537: took 9.531 ms
[ 568] 5.547: took 9.577 ms
[ 569] 5.557: took 9.433 ms
[ 570] 5.566: took 9.580 ms
[ 571] 5.576: took 9.476 ms
[ 572] 5.585: took 9.486 ms
[ 573] 5.595: took 8.910 ms
[ 574] 5.604: took 9.081 ms
[ 575] 5.613: took 9.326 ms
[ 576] 5.622: took 9.159 ms
[ 577] 5.632: took 9.314 ms
[ 578] 5.641: took 10.003 ms
[ 579] 5.651: took 9.796 ms
[ 580] 5.661: took 9.567 ms
[ 581] 5.671: took 9.729 ms
[ 582] 5.680: took 9.612 ms
[ 583] 5.690: took 9.608 ms
[ 584] 5.700: took 9.717 ms
[ 585] 5.710: took 9.623 ms
[ 586] 5.719: took 9.613 ms
[ 587] 5.729: took 9.769 ms
[ 588] 5.739: took 9.563 ms
[ 589] 5.748: took 9.661 ms
[ 590] 5.758: took 9.674 ms
[ 591] 5.768: took 9.732 ms
[ 592] 5.778: took 9.544 ms
[ 593] 5.787: took 9.578 ms
[ 594] 5.797: took 9.745 ms
[ 595] 5.807: took 9.521 ms
[ 596] 5.816: took 9.700 ms
[ 597] 5.826: took 9.570 ms
[ 598] 5.836: took 9.787 ms
[ 599] 5.846: took 9.547 ms
[ 600] 5.855: took 9.767 ms
[ 601] 5.865: took 9.757 ms
[ 602] 5.875: took 9.742 ms
[ 603] 5.885: took 9.804 ms
[ 604] 5.895: took 9.886 ms
[ 605] 5.904: took 9.585 ms
[ 606] 5.914: took 9.800 ms
[ 607] 5.924: took 9.795 ms
[ 608] 5.934: took 9.706 ms
[ 609] 5.944: took 9.775 ms
[ 610] 5.953: took 9.872 ms
[ 611] 5.963: took 9.868 ms
[ 612] 5.973: took 9.733 ms
[ 613] 5.983: took 9.799 ms
[ 614] 5.993: took 9.742 ms
[ 615] 6.003: took 9.717 ms
[ 616] 6.013: took 9.934 ms
[ 617] 6.023: took 9.773 ms
[ 618] 6.032: took 9.826 ms
[ 619] 6.042: took 9.824 ms
[ 620] 6.052: took 9.758 ms
[ 621] 6.062: took 9.441 ms
[ 622] 6.072: took 9.573 ms
[ 623] 6.081: took 9.494 ms
[ 624] 6.091: took 9.474 ms
[ 625] 6.100: took 9.614 ms
[ 626] 6.110: took 9.608 ms
[ 627] 6.120: took 9.649 ms
[ 628] 6.129: took 9.503 ms
[ 629] 6.139: took 9.410 ms
[ 630] 6.148: took 9.047 ms
[ 631] 6.158: took 9.072 ms
[ 632] 6.167: took 9.002 ms
[ 633] 6.176: took 9.160 ms
[ 634] 6.185: took 9.025 ms
[ 635] 6.194: took 9.449 ms
[ 636] 6.204: took 9.806 ms
[ 637] 6.213: took 9.690 ms
[ 638] 6.223: took 9.699 ms
[ 639] 6.233: took 9.736 ms
[ 640] 6.243: took 10.018 ms
[ 641] 6.253: took 9.700 ms
[ 642] 6.263: took 9.589 ms
[ 643] 6.272: took 9.926 ms
[ 644] 6.282: took 9.725 ms
[ 645] 6.292: took 9.669 ms
[ 646] 6.302: took 9.886 ms
[ 647] 6.312: took 10.013 ms
[ 648] 6.322: took 9.729 ms
[ 649] 6.332: took 9.720 ms
[ 650] 6.341: took 9.744 ms
[ 651] 6.351: took 9.787 ms
[ 652] 6.361: took 9.641 ms
[ 653] 6.371: took 9.574 ms
[ 654] 6.380: took 9.630 ms
[ 655] 6.390: took 9.710 ms
[ 656] 6.400: took 9.737 ms
[ 657] 6.410: took 9.596 ms
[ 658] 6.419: took 9.763 ms
[ 659] 6.429: took 9.799 ms
[ 660] 6.439: took 9.756 ms
[ 661] 6.449: took 9.867 ms
[ 662] 6.459: took 9.749 ms
[ 663] 6.469: took 9.833 ms
[ 664] 6.479: took 9.837 ms
[ 665] 6.489: took 9.696 ms
[ 666] 6.498: took 9.731 ms
[ 667] 6.508: took 9.828 ms
[ 668] 6.518: took 9.737 ms
[ 669] 6.528: took 9.876 ms
[ 670] 6.538: took 9.691 ms
[ 671] 6.548: took 10.035 ms
[ 672] 6.558: took 9.829 ms
[ 673] 6.568: took 9.750 ms
[ 674] 6.577: took 9.787 ms
[ 675] 6.587: took 9.657 ms
[ 676] 6.597: took 9.655 ms
[ 677] 6.607: took 9.491 ms
[ 678] 6.616: took 9.557 ms
[ 679] 6.626: took 9.412 ms
[ 680] 6.635: took 9.529 ms
[ 681] 6.645: took 9.585 ms
[ 682] 6.655: took 9.480 ms
[ 683] 6.664: took 9.476 ms
[ 684] 6.674: took 9.286 ms
[ 685] 6.683: took 9.965 ms
[ 686] 6.693: took 9.696 ms
[ 687] 6.703: took 9.160 ms
[ 688] 6.712: took 9.391 ms
[ 689] 6.721: took 9.144 ms
[ 690] 6.731: took 9.088 ms
[ 691] 6.740: took 9.128 ms
[ 692] 6.749: took 9.117 ms
[ 693] 6.758: took 9.070 ms
[ 694] 6.767: took 9.740 ms
[ 695] 6.777: took 9.662 ms
[ 696] 6.787: took 9.686 ms
[ 697] 6.797: took 9.570 ms
[ 698] 6.806: took 9.616 ms
[ 699] 6.816: took 9.803 ms
[ 700] 6.826: took 9.744 ms
[ 701] 6.836: took 9.687 ms
[ 702] 6.845: took 9.672 ms
[ 703] 6.855: took 9.698 ms
[ 704] 6.865: took 9.690 ms
[ 705] 6.875: took 9.644 ms
[ 706] 6.884: took 9.572 ms
[ 707] 6.894: took 9.780 ms
[ 708] 6.904: took 9.702 ms
[ 709] 6.914: took 9.740 ms
[ 710] 6.923: took 9.700 ms
[ 711] 6.933: took 9.526 ms
[ 712] 6.943: took 9.661 ms
[ 713] 6.953: took 9.703 ms
[ 714] 6.962: took 9.903 ms
[ 715] 6.972: took 9.640 ms
[ 716] 6.982: took 9.724 ms
