2019-01-15 17:52:23.640045: E tensorflow/stream_executor/cuda/cuda_driver.cc:397] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-01-15 17:52:23.640212: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:145] kernel driver does not appear to be running on this host (tegra-ubuntu): /proc/driver/nvidia/version does not exist
DNN is on
verbose: 1
Initilize NULL camera. (320 x 240)
camera init completed.
Load TF
Load Model
/home/nvidia/ssd/gits/sandbox/deeppicar/models/model-5conv_3fc-ittc_room.ckpt
Done..
[ 672] 5.655: took 8.397 ms
[ 673] 5.664: took 8.360 ms
[ 674] 5.672: took 8.469 ms
[ 675] 5.681: took 8.312 ms
[ 676] 5.689: took 8.226 ms
[ 677] 5.697: took 8.289 ms
[ 678] 5.706: took 8.442 ms
[ 679] 5.714: took 8.340 ms
[ 680] 5.723: took 8.329 ms
[ 681] 5.731: took 8.395 ms
[ 682] 5.740: took 8.472 ms
[ 683] 5.748: took 8.185 ms
[ 684] 5.756: took 8.179 ms
[ 685] 5.765: took 7.812 ms
[ 686] 5.773: took 7.992 ms
[ 687] 5.781: took 8.585 ms
[ 688] 5.789: took 8.340 ms
[ 689] 5.798: took 8.365 ms
[ 690] 5.806: took 8.401 ms
[ 691] 5.815: took 8.246 ms
[ 692] 5.823: took 8.294 ms
[ 693] 5.831: took 8.331 ms
[ 694] 5.840: took 8.381 ms
[ 695] 5.848: took 8.305 ms
[ 696] 5.856: took 8.280 ms
[ 697] 5.865: took 8.265 ms
[ 698] 5.873: took 8.237 ms
[ 699] 5.881: took 8.315 ms
[ 700] 5.890: took 8.393 ms
[ 701] 5.898: took 8.286 ms
[ 702] 5.907: took 8.283 ms
[ 703] 5.915: took 8.287 ms
[ 704] 5.923: took 8.287 ms
[ 705] 5.932: took 8.323 ms
[ 706] 5.940: took 8.225 ms
[ 707] 5.948: took 8.307 ms
[ 708] 5.957: took 8.362 ms
[ 709] 5.965: took 8.249 ms
[ 710] 5.974: took 8.353 ms
[ 711] 5.982: took 8.284 ms
[ 712] 5.990: took 8.340 ms
[ 713] 5.999: took 8.418 ms
[ 714] 6.007: took 8.390 ms
[ 715] 6.016: took 8.381 ms
[ 716] 6.024: took 8.356 ms
[ 717] 6.033: took 8.293 ms
[ 718] 6.041: took 8.249 ms
[ 719] 6.049: took 8.380 ms
[ 720] 6.058: took 8.417 ms
[ 721] 6.066: took 8.378 ms
[ 722] 6.075: took 8.206 ms
[ 723] 6.083: took 8.261 ms
[ 724] 6.091: took 8.410 ms
[ 725] 6.100: took 8.299 ms
[ 726] 6.108: took 8.296 ms
[ 727] 6.116: took 8.229 ms
[ 728] 6.125: took 8.332 ms
[ 729] 6.133: took 8.427 ms
[ 730] 6.142: took 8.353 ms
[ 731] 6.150: took 8.280 ms
[ 732] 6.158: took 8.265 ms
[ 733] 6.167: took 8.257 ms
[ 734] 6.175: took 8.285 ms
[ 735] 6.183: took 8.304 ms
[ 736] 6.192: took 8.307 ms
[ 737] 6.200: took 8.270 ms
[ 738] 6.209: took 8.378 ms
[ 739] 6.217: took 8.263 ms
[ 740] 6.225: took 8.319 ms
[ 741] 6.234: took 8.169 ms
[ 742] 6.242: took 8.276 ms
[ 743] 6.250: took 8.293 ms
[ 744] 6.259: took 8.209 ms
[ 745] 6.267: took 8.359 ms
[ 746] 6.275: took 8.377 ms
[ 747] 6.284: took 8.383 ms
[ 748] 6.292: took 8.344 ms
[ 749] 6.301: took 8.165 ms
[ 750] 6.309: took 8.389 ms
[ 751] 6.317: took 8.331 ms
[ 752] 6.326: took 8.223 ms
[ 753] 6.334: took 8.275 ms
[ 754] 6.342: took 8.298 ms
[ 755] 6.351: took 8.309 ms
[ 756] 6.359: took 8.461 ms
[ 757] 6.368: took 8.365 ms
[ 758] 6.376: took 8.373 ms
[ 759] 6.385: took 8.330 ms
[ 760] 6.393: took 8.158 ms
[ 761] 6.401: took 8.363 ms
[ 762] 6.410: took 8.073 ms
[ 763] 6.418: took 8.173 ms
[ 764] 6.426: took 8.100 ms
[ 765] 6.434: took 8.576 ms
[ 766] 6.443: took 8.302 ms
[ 767] 6.451: took 8.233 ms
[ 768] 6.459: took 8.351 ms
[ 769] 6.468: took 8.221 ms
[ 770] 6.476: took 8.371 ms
[ 771] 6.485: took 8.383 ms
[ 772] 6.493: took 8.277 ms
[ 773] 6.501: took 8.261 ms
[ 774] 6.510: took 8.359 ms
[ 775] 6.518: took 8.337 ms
[ 776] 6.527: took 8.261 ms
[ 777] 6.535: took 8.397 ms
[ 778] 6.543: took 8.412 ms
[ 779] 6.552: took 8.331 ms
[ 780] 6.560: took 8.286 ms
[ 781] 6.569: took 8.232 ms
[ 782] 6.577: took 8.261 ms
[ 783] 6.585: took 8.339 ms
[ 784] 6.594: took 8.279 ms
[ 785] 6.602: took 8.332 ms
[ 786] 6.610: took 8.381 ms
[ 787] 6.619: took 8.208 ms
[ 788] 6.627: took 8.414 ms
[ 789] 6.636: took 8.438 ms
[ 790] 6.644: took 8.296 ms
[ 791] 6.652: took 8.356 ms
[ 792] 6.661: took 8.313 ms
[ 793] 6.669: took 8.431 ms
[ 794] 6.678: took 8.224 ms
[ 795] 6.686: took 8.336 ms
[ 796] 6.694: took 8.300 ms
[ 797] 6.703: took 8.226 ms
[ 798] 6.711: took 8.410 ms
[ 799] 6.720: took 8.330 ms
[ 800] 6.728: took 8.467 ms
[ 801] 6.737: took 8.340 ms
[ 802] 6.745: took 8.394 ms
[ 803] 6.753: took 8.304 ms
[ 804] 6.762: took 8.266 ms
[ 805] 6.770: took 8.212 ms
[ 806] 6.778: took 8.407 ms
[ 807] 6.787: took 8.235 ms
[ 808] 6.795: took 8.346 ms
[ 809] 6.804: took 8.262 ms
[ 810] 6.812: took 8.301 ms
[ 811] 6.820: took 8.329 ms
[ 812] 6.829: took 8.231 ms
[ 813] 6.837: took 8.338 ms
[ 814] 6.845: took 8.332 ms
[ 815] 6.854: took 8.364 ms
[ 816] 6.862: took 8.161 ms
[ 817] 6.870: took 8.350 ms
[ 818] 6.879: took 8.232 ms
[ 819] 6.887: took 8.481 ms
[ 820] 6.896: took 8.224 ms
[ 821] 6.904: took 8.295 ms
[ 822] 6.912: took 8.278 ms
[ 823] 6.921: took 8.343 ms
[ 824] 6.929: took 8.284 ms
[ 825] 6.937: took 8.238 ms
[ 826] 6.946: took 8.368 ms
[ 827] 6.954: took 8.413 ms
[ 828] 6.963: took 8.271 ms
[ 829] 6.971: took 8.343 ms
[ 830] 6.979: took 8.289 ms
[ 831] 6.988: took 8.467 ms
[ 832] 6.996: took 8.344 ms
[ 833] 7.005: took 8.306 ms
[ 834] 7.013: took 8.353 ms
[ 835] 7.022: took 8.513 ms
[ 836] 7.030: took 8.318 ms
[ 837] 7.039: took 8.483 ms
[ 838] 7.047: took 8.338 ms
[ 839] 7.056: took 8.101 ms
[ 840] 7.064: took 8.347 ms
[ 841] 7.072: took 7.808 ms
[ 842] 7.080: took 7.822 ms
[ 843] 7.088: took 7.720 ms
[ 844] 7.096: took 7.708 ms
[ 845] 7.103: took 8.367 ms
[ 846] 7.112: took 8.349 ms
[ 847] 7.120: took 8.311 ms
[ 848] 7.129: took 8.378 ms
[ 849] 7.137: took 8.310 ms
[ 850] 7.145: took 8.228 ms
[ 851] 7.154: took 8.337 ms
[ 852] 7.162: took 8.351 ms
[ 853] 7.171: took 8.280 ms
[ 854] 7.179: took 8.335 ms
[ 855] 7.187: took 8.248 ms
[ 856] 7.196: took 8.337 ms
[ 857] 7.204: took 8.402 ms
[ 858] 7.213: took 8.284 ms
[ 859] 7.221: took 8.289 ms
[ 860] 7.229: took 8.310 ms
[ 861] 7.238: took 8.331 ms
[ 862] 7.246: took 8.327 ms
[ 863] 7.254: took 8.349 ms
[ 864] 7.263: took 8.255 ms
[ 865] 7.271: took 8.329 ms
[ 866] 7.280: took 8.163 ms
[ 867] 7.288: took 8.266 ms
[ 868] 7.296: took 8.284 ms
[ 869] 7.304: took 8.338 ms
[ 870] 7.313: took 8.239 ms
[ 871] 7.321: took 8.284 ms
[ 872] 7.330: took 8.332 ms
[ 873] 7.338: took 8.276 ms
[ 874] 7.346: took 8.388 ms
[ 875] 7.355: took 8.340 ms
[ 876] 7.363: took 8.452 ms
[ 877] 7.372: took 8.284 ms
[ 878] 7.380: took 8.275 ms
[ 879] 7.388: took 8.414 ms
[ 880] 7.397: took 8.396 ms
[ 881] 7.405: took 8.278 ms
[ 882] 7.414: took 8.355 ms
[ 883] 7.422: took 8.275 ms
[ 884] 7.430: took 8.351 ms
[ 885] 7.439: took 8.387 ms
[ 886] 7.447: took 8.415 ms
[ 887] 7.456: took 8.337 ms
[ 888] 7.464: took 8.322 ms
[ 889] 7.473: took 8.297 ms
[ 890] 7.481: took 8.315 ms
[ 891] 7.489: took 8.289 ms
[ 892] 7.498: took 8.305 ms
[ 893] 7.506: took 8.362 ms
[ 894] 7.515: took 8.352 ms
[ 895] 7.523: took 8.279 ms
[ 896] 7.531: took 8.400 ms
[ 897] 7.540: took 8.308 ms
[ 898] 7.548: took 8.354 ms
[ 899] 7.557: took 8.396 ms
[ 900] 7.565: took 8.496 ms
[ 901] 7.574: took 8.359 ms
[ 902] 7.582: took 8.334 ms
[ 903] 7.590: took 8.370 ms
[ 904] 7.599: took 8.299 ms
[ 905] 7.607: took 8.475 ms
[ 906] 7.616: took 8.418 ms
[ 907] 7.624: took 8.426 ms
[ 908] 7.633: took 8.357 ms
[ 909] 7.641: took 8.397 ms
[ 910] 7.650: took 8.275 ms
[ 911] 7.658: took 8.435 ms
[ 912] 7.666: took 8.352 ms
[ 913] 7.675: took 8.336 ms
[ 914] 7.683: took 8.364 ms
[ 915] 7.692: took 8.321 ms
[ 916] 7.700: took 8.352 ms
[ 917] 7.709: took 8.451 ms
[ 918] 7.717: took 8.417 ms
[ 919] 7.726: took 8.275 ms
[ 920] 7.734: took 8.180 ms
[ 921] 7.742: took 8.099 ms
[ 922] 7.750: took 7.914 ms
[ 923] 7.758: took 8.580 ms
[ 924] 7.767: took 8.303 ms
[ 925] 7.775: took 8.333 ms
[ 926] 7.784: took 8.376 ms
[ 927] 7.792: took 8.384 ms
[ 928] 7.801: took 8.296 ms
[ 929] 7.809: took 8.377 ms
[ 930] 7.817: took 8.220 ms
[ 931] 7.826: took 8.253 ms
[ 932] 7.834: took 8.329 ms
[ 933] 7.842: took 8.269 ms
[ 934] 7.851: took 8.256 ms
[ 935] 7.859: took 8.429 ms
[ 936] 7.868: took 8.337 ms
[ 937] 7.876: took 8.290 ms
[ 938] 7.884: took 8.487 ms
[ 939] 7.893: took 8.349 ms
[ 940] 7.901: took 8.375 ms
[ 941] 7.910: took 8.419 ms
[ 942] 7.918: took 8.323 ms
[ 943] 7.927: took 8.323 ms
[ 944] 7.935: took 8.379 ms
[ 945] 7.944: took 8.378 ms
[ 946] 7.952: took 8.348 ms
[ 947] 7.960: took 8.312 ms
[ 948] 7.969: took 8.412 ms
[ 949] 7.977: took 8.409 ms
[ 950] 7.986: took 8.286 ms
[ 951] 7.994: took 8.274 ms
[ 952] 8.002: took 8.329 ms
[ 953] 8.011: took 8.312 ms
[ 954] 8.019: took 8.308 ms
[ 955] 8.028: took 8.340 ms
[ 956] 8.036: took 8.292 ms
[ 957] 8.044: took 8.259 ms
[ 958] 8.053: took 8.296 ms
[ 959] 8.061: took 8.224 ms
[ 960] 8.069: took 8.244 ms
[ 961] 8.078: took 8.399 ms
[ 962] 8.086: took 8.348 ms
[ 963] 8.095: took 8.333 ms
[ 964] 8.103: took 8.237 ms
[ 965] 8.111: took 8.373 ms
[ 966] 8.120: took 8.388 ms
[ 967] 8.128: took 8.336 ms
[ 968] 8.137: took 8.334 ms
[ 969] 8.145: took 8.323 ms
[ 970] 8.153: took 8.200 ms
[ 971] 8.162: took 8.361 ms
[ 972] 8.170: took 8.293 ms
[ 973] 8.178: took 8.422 ms
[ 974] 8.187: took 8.250 ms
[ 975] 8.195: took 8.318 ms
[ 976] 8.204: took 8.301 ms
[ 977] 8.212: took 8.253 ms
[ 978] 8.220: took 8.274 ms
[ 979] 8.229: took 8.361 ms
[ 980] 8.237: took 8.102 ms
[ 981] 8.245: took 8.300 ms
[ 982] 8.254: took 8.334 ms
[ 983] 8.262: took 8.257 ms
[ 984] 8.270: took 8.368 ms
[ 985] 8.279: took 8.269 ms
[ 986] 8.287: took 8.411 ms
[ 987] 8.296: took 8.293 ms
[ 988] 8.304: took 8.347 ms
[ 989] 8.312: took 8.374 ms
[ 990] 8.321: took 8.441 ms
[ 991] 8.329: took 8.194 ms
[ 992] 8.338: took 8.238 ms
[ 993] 8.346: took 8.397 ms
[ 994] 8.354: took 8.279 ms
[ 995] 8.363: took 8.220 ms
[ 996] 8.371: took 8.388 ms
[ 997] 8.379: took 8.485 ms
[ 998] 8.388: took 8.404 ms
[ 999] 8.396: took 7.740 ms
[1000] 8.404: took 8.294 ms
recorded 1000 frames
Finish..
Close the camera.
Close the camera.
