2019-01-15 17:48:31.740265: E tensorflow/stream_executor/cuda/cuda_driver.cc:397] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-01-15 17:48:31.740422: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:145] kernel driver does not appear to be running on this host (tegra-ubuntu): /proc/driver/nvidia/version does not exist
DNN is on
verbose: 1
Initilize NULL camera. (320 x 240)
[ 166] 3.196: took 18.962 ms
[ 167] 3.215: took 19.116 ms
[ 168] 3.234: took 18.989 ms
[ 169] 3.253: took 18.975 ms
[ 170] 3.272: took 19.016 ms
[ 171] 3.291: took 18.997 ms
[ 172] 3.310: took 18.874 ms
[ 173] 3.329: took 19.075 ms
[ 174] 3.348: took 18.983 ms
[ 175] 3.367: took 19.109 ms
[ 176] 3.387: took 19.141 ms
[ 177] 3.406: took 18.946 ms
[ 178] 3.425: took 18.758 ms
[ 179] 3.444: took 18.883 ms
[ 180] 3.463: took 18.698 ms
[ 181] 3.481: took 18.829 ms
[ 182] 3.500: took 18.777 ms
[ 183] 3.519: took 18.908 ms
[ 184] 3.538: took 18.922 ms
[ 185] 3.557: took 19.029 ms
[ 186] 3.576: took 18.912 ms
[ 187] 3.595: took 19.020 ms
[ 188] 3.614: took 18.775 ms
[ 189] 3.633: took 19.011 ms
[ 190] 3.652: took 18.934 ms
[ 191] 3.671: took 19.033 ms
[ 192] 3.690: took 19.173 ms
[ 193] 3.709: took 19.093 ms
[ 194] 3.729: took 18.947 ms
[ 195] 3.748: took 19.054 ms
[ 196] 3.767: took 18.911 ms
[ 197] 3.786: took 19.088 ms
[ 198] 3.805: took 18.753 ms
[ 199] 3.824: took 19.016 ms
[ 200] 3.843: took 19.314 ms
[ 201] 3.862: took 19.109 ms
[ 202] 3.881: took 19.079 ms
[ 203] 3.901: took 19.284 ms
[ 204] 3.920: took 18.929 ms
[ 205] 3.939: took 19.194 ms
[ 206] 3.958: took 19.041 ms
[ 207] 3.977: took 18.996 ms
[ 208] 3.996: took 19.155 ms
[ 209] 4.016: took 19.293 ms
[ 210] 4.035: took 18.964 ms
[ 211] 4.054: took 19.069 ms
[ 212] 4.073: took 18.862 ms
[ 213] 4.092: took 19.070 ms
[ 214] 4.111: took 19.031 ms
[ 215] 4.130: took 19.036 ms
[ 216] 4.149: took 19.077 ms
[ 217] 4.168: took 19.204 ms
[ 218] 4.188: took 19.043 ms
[ 219] 4.207: took 18.988 ms
[ 220] 4.226: took 18.975 ms
[ 221] 4.245: took 19.035 ms
[ 222] 4.264: took 19.100 ms
[ 223] 4.283: took 18.957 ms
[ 224] 4.302: took 18.933 ms
[ 225] 4.321: took 18.919 ms
[ 226] 4.340: took 18.757 ms
[ 227] 4.359: took 18.944 ms
[ 228] 4.378: took 18.698 ms
[ 229] 4.397: took 18.958 ms
[ 230] 4.416: took 18.791 ms
[ 231] 4.435: took 19.076 ms
[ 232] 4.454: took 19.027 ms
[ 233] 4.473: took 19.075 ms
[ 234] 4.492: took 18.894 ms
[ 235] 4.511: took 18.795 ms
[ 236] 4.530: took 18.796 ms
[ 237] 4.549: took 19.093 ms
[ 238] 4.568: took 19.144 ms
[ 239] 4.587: took 19.071 ms
[ 240] 4.606: took 18.802 ms
[ 241] 4.625: took 18.997 ms
[ 242] 4.644: took 19.037 ms
[ 243] 4.663: took 19.062 ms
[ 244] 4.682: took 19.062 ms
[ 245] 4.702: took 18.908 ms
[ 246] 4.721: took 19.175 ms
[ 247] 4.740: took 19.155 ms
[ 248] 4.759: took 18.467 ms
[ 249] 4.778: took 18.886 ms
[ 250] 4.796: took 19.079 ms
[ 251] 4.816: took 18.815 ms
[ 252] 4.834: took 19.028 ms
[ 253] 4.854: took 18.938 ms
[ 254] 4.873: took 19.051 ms
[ 255] 4.892: took 19.507 ms
[ 256] 4.911: took 18.928 ms
[ 257] 4.930: took 19.104 ms
[ 258] 4.949: took 19.095 ms
[ 259] 4.969: took 19.123 ms
[ 260] 4.988: took 19.275 ms
[ 261] 5.007: took 19.483 ms
[ 262] 5.027: took 19.185 ms
[ 263] 5.046: took 19.202 ms
[ 264] 5.065: took 19.035 ms
[ 265] 5.084: took 18.969 ms
[ 266] 5.103: took 19.244 ms
[ 267] 5.123: took 18.871 ms
[ 268] 5.142: took 19.040 ms
[ 269] 5.161: took 19.075 ms
[ 270] 5.180: took 19.018 ms
[ 271] 5.199: took 19.165 ms
[ 272] 5.218: took 19.225 ms
[ 273] 5.237: took 19.515 ms
[ 274] 5.257: took 18.798 ms
[ 275] 5.276: took 18.785 ms
[ 276] 5.295: took 19.055 ms
[ 277] 5.314: took 18.834 ms
[ 278] 5.333: took 18.862 ms
[ 279] 5.352: took 18.964 ms
[ 280] 5.371: took 19.097 ms
[ 281] 5.390: took 19.087 ms
[ 282] 5.409: took 19.083 ms
[ 283] 5.428: took 19.279 ms
[ 284] 5.448: took 19.007 ms
[ 285] 5.467: took 19.094 ms
[ 286] 5.486: took 19.009 ms
[ 287] 5.505: took 19.010 ms
[ 288] 5.524: took 18.948 ms
[ 289] 5.543: took 19.087 ms
[ 290] 5.562: took 18.957 ms
[ 291] 5.581: took 19.273 ms
[ 292] 5.601: took 18.973 ms
[ 293] 5.620: took 18.897 ms
[ 294] 5.639: took 18.885 ms
[ 295] 5.657: took 19.362 ms
[ 296] 5.677: took 18.995 ms
[ 297] 5.696: took 19.619 ms
[ 298] 5.716: took 18.942 ms
[ 299] 5.735: took 18.958 ms
[ 300] 5.754: took 19.033 ms
[ 301] 5.773: took 19.194 ms
[ 302] 5.792: took 19.045 ms
[ 303] 5.811: took 18.959 ms
[ 304] 5.830: took 18.913 ms
[ 305] 5.849: took 19.075 ms
[ 306] 5.868: took 18.869 ms
[ 307] 5.887: took 19.184 ms
[ 308] 5.906: took 18.861 ms
[ 309] 5.925: took 18.584 ms
[ 310] 5.944: took 19.057 ms
[ 311] 5.963: took 19.239 ms
[ 312] 5.982: took 18.948 ms
[ 313] 6.001: took 19.135 ms
[ 314] 6.021: took 19.131 ms
[ 315] 6.040: took 18.978 ms
[ 316] 6.059: took 18.876 ms
[ 317] 6.078: took 19.100 ms
[ 318] 6.097: took 19.095 ms
[ 319] 6.116: took 19.248 ms
[ 320] 6.136: took 18.998 ms
[ 321] 6.155: took 18.366 ms
[ 322] 6.173: took 18.935 ms
[ 323] 6.192: took 18.949 ms
[ 324] 6.211: took 19.185 ms
[ 325] 6.230: took 19.013 ms
[ 326] 6.249: took 19.011 ms
[ 327] 6.268: took 19.028 ms
[ 328] 6.288: took 19.048 ms
[ 329] 6.307: took 19.103 ms
[ 330] 6.326: took 19.329 ms
[ 331] 6.345: took 19.128 ms
[ 332] 6.364: took 19.019 ms
[ 333] 6.384: took 18.549 ms
[ 334] 6.402: took 18.799 ms
[ 335] 6.421: took 19.137 ms
[ 336] 6.440: took 19.209 ms
[ 337] 6.459: took 19.150 ms
[ 338] 6.479: took 18.905 ms
[ 339] 6.498: took 19.135 ms
[ 340] 6.517: took 18.955 ms
[ 341] 6.536: took 18.915 ms
[ 342] 6.555: took 19.079 ms
[ 343] 6.574: took 18.975 ms
[ 344] 6.593: took 18.908 ms
[ 345] 6.612: took 18.481 ms
[ 346] 6.631: took 18.876 ms
[ 347] 6.650: took 19.055 ms
[ 348] 6.669: took 18.807 ms
[ 349] 6.688: took 18.885 ms
[ 350] 6.707: took 19.124 ms
[ 351] 6.726: took 19.030 ms
[ 352] 6.745: took 18.941 ms
[ 353] 6.764: took 18.952 ms
[ 354] 6.783: took 19.023 ms
[ 355] 6.802: took 19.039 ms
[ 356] 6.821: took 19.058 ms
[ 357] 6.840: took 18.860 ms
[ 358] 6.859: took 19.218 ms
[ 359] 6.878: took 19.127 ms
[ 360] 6.898: took 19.172 ms
[ 361] 6.917: took 19.102 ms
[ 362] 6.936: took 18.948 ms
[ 363] 6.955: took 19.102 ms
[ 364] 6.974: took 18.990 ms
[ 365] 6.993: took 18.904 ms
[ 366] 7.012: took 19.089 ms
[ 367] 7.031: took 18.997 ms
[ 368] 7.050: took 19.034 ms
[ 369] 7.070: took 19.144 ms
[ 370] 7.089: took 19.514 ms
[ 371] 7.108: took 19.059 ms
[ 372] 7.127: took 18.813 ms
[ 373] 7.146: took 19.081 ms
[ 374] 7.165: took 19.129 ms
[ 375] 7.185: took 18.930 ms
[ 376] 7.204: took 18.865 ms
[ 377] 7.223: took 19.095 ms
[ 378] 7.242: took 18.995 ms
[ 379] 7.261: took 19.176 ms
[ 380] 7.280: took 19.327 ms
[ 381] 7.299: took 19.020 ms
[ 382] 7.319: took 18.637 ms
[ 383] 7.337: took 19.017 ms
[ 384] 7.356: took 18.908 ms
[ 385] 7.375: took 19.085 ms
[ 386] 7.394: took 18.960 ms
[ 387] 7.414: took 19.185 ms
[ 388] 7.433: took 18.869 ms
[ 389] 7.452: took 18.965 ms
[ 390] 7.471: took 18.840 ms
[ 391] 7.490: took 19.005 ms
[ 392] 7.509: took 19.034 ms
[ 393] 7.528: took 18.842 ms
[ 394] 7.547: took 19.365 ms
[ 395] 7.566: took 19.009 ms
[ 396] 7.585: took 19.575 ms
[ 397] 7.605: took 19.209 ms
[ 398] 7.624: took 18.943 ms
[ 399] 7.643: took 19.053 ms
[ 400] 7.662: took 19.169 ms
[ 401] 7.682: took 18.922 ms
[ 402] 7.700: took 18.875 ms
[ 403] 7.719: took 18.988 ms
[ 404] 7.738: took 18.981 ms
[ 405] 7.758: took 19.082 ms
[ 406] 7.777: took 18.869 ms
[ 407] 7.796: took 19.073 ms
[ 408] 7.815: took 19.057 ms
[ 409] 7.834: took 19.172 ms
[ 410] 7.853: took 19.108 ms
[ 411] 7.872: took 19.059 ms
[ 412] 7.891: took 19.148 ms
[ 413] 7.911: took 19.046 ms
[ 414] 7.930: took 19.196 ms
[ 415] 7.949: took 19.056 ms
[ 416] 7.968: took 19.054 ms
[ 417] 7.987: took 18.921 ms
[ 418] 8.006: took 18.927 ms
[ 419] 8.025: took 18.957 ms
[ 420] 8.044: took 18.723 ms
[ 421] 8.063: took 18.925 ms
[ 422] 8.082: took 18.875 ms
[ 423] 8.101: took 18.996 ms
[ 424] 8.120: took 19.009 ms
[ 425] 8.139: took 19.051 ms
[ 426] 8.158: took 19.061 ms
[ 427] 8.177: took 19.009 ms
[ 428] 8.197: took 18.871 ms
[ 429] 8.215: took 19.013 ms
[ 430] 8.235: took 19.614 ms
[ 431] 8.254: took 19.001 ms
[ 432] 8.273: took 18.836 ms
[ 433] 8.292: took 18.875 ms
[ 434] 8.311: took 19.017 ms
[ 435] 8.330: took 18.998 ms
[ 436] 8.349: took 18.959 ms
[ 437] 8.368: took 19.159 ms
[ 438] 8.388: took 18.991 ms
[ 439] 8.407: took 18.903 ms
[ 440] 8.426: took 18.982 ms
[ 441] 8.445: took 19.111 ms
[ 442] 8.464: took 18.933 ms
[ 443] 8.483: took 19.551 ms
[ 444] 8.502: took 19.184 ms
[ 445] 8.522: took 19.013 ms
[ 446] 8.541: took 18.969 ms
[ 447] 8.560: took 19.207 ms
[ 448] 8.579: took 18.929 ms
[ 449] 8.598: took 19.107 ms
[ 450] 8.617: took 19.024 ms
[ 451] 8.636: took 19.051 ms
[ 452] 8.655: took 19.139 ms
[ 453] 8.675: took 19.269 ms
[ 454] 8.694: took 19.638 ms
[ 455] 8.714: took 19.016 ms
[ 456] 8.733: took 18.996 ms
[ 457] 8.752: took 19.049 ms
[ 458] 8.771: took 19.076 ms
[ 459] 8.790: took 19.160 ms
[ 460] 8.809: took 18.948 ms
[ 461] 8.828: took 19.440 ms
[ 462] 8.848: took 18.877 ms
[ 463] 8.867: took 19.019 ms
[ 464] 8.886: took 18.854 ms
[ 465] 8.905: took 19.036 ms
[ 466] 8.924: took 18.771 ms
[ 467] 8.943: took 18.861 ms
[ 468] 8.962: took 19.003 ms
[ 469] 8.981: took 18.731 ms
[ 470] 9.000: took 18.822 ms
[ 471] 9.018: took 19.228 ms
[ 472] 9.038: took 18.951 ms
[ 473] 9.057: took 19.060 ms
[ 474] 9.076: took 18.811 ms
[ 475] 9.095: took 18.788 ms
[ 476] 9.114: took 18.780 ms
[ 477] 9.132: took 18.965 ms
[ 478] 9.151: took 18.954 ms
[ 479] 9.170: took 18.671 ms
[ 480] 9.189: took 18.894 ms
[ 481] 9.208: took 18.866 ms
[ 482] 9.227: took 18.960 ms
[ 483] 9.246: took 19.254 ms
[ 484] 9.265: took 18.907 ms
[ 485] 9.284: took 19.042 ms
[ 486] 9.304: took 18.890 ms
[ 487] 9.323: took 18.904 ms
[ 488] 9.341: took 19.088 ms
[ 489] 9.361: took 19.133 ms
[ 490] 9.380: took 18.872 ms
[ 491] 9.399: took 18.502 ms
[ 492] 9.417: took 18.928 ms
[ 493] 9.436: took 19.059 ms
[ 494] 9.455: took 18.999 ms
[ 495] 9.475: took 18.832 ms
[ 496] 9.493: took 19.021 ms
[ 497] 9.513: took 19.223 ms
[ 498] 9.532: took 18.968 ms
[ 499] 9.551: took 19.046 ms
[ 500] 9.570: took 19.022 ms
[ 501] 9.589: took 19.232 ms
[ 502] 9.608: took 18.974 ms
[ 503] 9.627: took 18.834 ms
[ 504] 9.646: took 18.989 ms
[ 505] 9.665: took 19.131 ms
[ 506] 9.685: took 19.143 ms
[ 507] 9.704: took 19.247 ms
[ 508] 9.723: took 19.164 ms
[ 509] 9.742: took 19.006 ms
[ 510] 9.761: took 18.935 ms
[ 511] 9.780: took 18.903 ms
[ 512] 9.799: took 18.875 ms
[ 513] 9.818: took 18.951 ms
[ 514] 9.837: took 18.980 ms
[ 515] 9.856: took 18.750 ms
[ 516] 9.875: took 18.760 ms
[ 517] 9.894: took 18.752 ms
[ 518] 9.913: took 18.915 ms
[ 519] 9.932: took 18.800 ms
[ 520] 9.951: took 18.966 ms
[ 521] 9.970: took 19.090 ms
[ 522] 9.989: took 18.990 ms
[ 523] 10.008: took 18.968 ms
[ 524] 10.027: took 19.070 ms
[ 525] 10.046: took 19.064 ms
[ 526] 10.065: took 18.869 ms
[ 527] 10.084: took 19.358 ms
[ 528] 10.104: took 19.063 ms
[ 529] 10.123: took 19.056 ms
[ 530] 10.142: took 19.035 ms
[ 531] 10.161: took 19.046 ms
[ 532] 10.180: took 18.964 ms
[ 533] 10.199: took 18.948 ms
[ 534] 10.218: took 19.010 ms
[ 535] 10.237: took 18.998 ms
[ 536] 10.256: took 18.952 ms
[ 537] 10.275: took 19.057 ms
[ 538] 10.294: took 18.950 ms
[ 539] 10.313: took 19.073 ms
[ 540] 10.333: took 19.327 ms
[ 541] 10.352: took 19.173 ms
[ 542] 10.371: took 18.938 ms
[ 543] 10.390: took 19.032 ms
[ 544] 10.409: took 18.898 ms
[ 545] 10.428: took 19.062 ms
[ 546] 10.447: took 18.916 ms
[ 547] 10.466: took 18.774 ms
[ 548] 10.485: took 18.962 ms
[ 549] 10.504: took 19.101 ms
[ 550] 10.523: took 19.038 ms
[ 551] 10.542: took 19.104 ms
[ 552] 10.562: took 18.796 ms
[ 553] 10.581: took 19.094 ms
[ 554] 10.600: took 19.222 ms
[ 555] 10.619: took 19.109 ms
[ 556] 10.638: took 18.844 ms
[ 557] 10.657: took 18.999 ms
[ 558] 10.676: took 18.959 ms
[ 559] 10.695: took 19.027 ms
[ 560] 10.714: took 18.967 ms
[ 561] 10.733: took 19.249 ms
[ 562] 10.753: took 19.130 ms
[ 563] 10.772: took 18.908 ms
[ 564] 10.791: took 19.452 ms
[ 565] 10.810: took 18.862 ms
[ 566] 10.829: took 19.214 ms
[ 567] 10.849: took 18.996 ms
[ 568] 10.868: took 18.803 ms
[ 569] 10.887: took 18.927 ms
[ 570] 10.906: took 19.046 ms
[ 571] 10.925: took 18.918 ms
[ 572] 10.944: took 18.788 ms
[ 573] 10.962: took 18.961 ms
[ 574] 10.982: took 18.823 ms
[ 575] 11.000: took 18.833 ms
[ 576] 11.019: took 18.917 ms
[ 577] 11.038: took 19.120 ms
[ 578] 11.057: took 19.156 ms
[ 579] 11.077: took 19.024 ms
[ 580] 11.096: took 18.800 ms
[ 581] 11.115: took 19.197 ms
[ 582] 11.134: took 18.967 ms
[ 583] 11.153: took 18.949 ms
[ 584] 11.172: took 18.765 ms
[ 585] 11.191: took 19.142 ms
[ 586] 11.210: took 19.036 ms
[ 587] 11.229: took 19.174 ms
[ 588] 11.248: took 19.062 ms
[ 589] 11.268: took 19.329 ms
[ 590] 11.287: took 19.049 ms
[ 591] 11.306: took 19.140 ms
[ 592] 11.325: took 19.168 ms
[ 593] 11.344: took 19.155 ms
[ 594] 11.364: took 19.006 ms
[ 595] 11.383: took 19.165 ms
[ 596] 11.402: took 18.981 ms
[ 597] 11.421: took 19.039 ms
[ 598] 11.440: took 18.966 ms
[ 599] 11.459: took 19.057 ms
[ 600] 11.478: took 19.101 ms
[ 601] 11.497: took 19.099 ms
[ 602] 11.517: took 18.941 ms
[ 603] 11.536: took 19.037 ms
[ 604] 11.555: took 18.938 ms
[ 605] 11.574: took 19.181 ms
[ 606] 11.593: took 18.976 ms
[ 607] 11.612: took 19.330 ms
[ 608] 11.631: took 18.922 ms
[ 609] 11.650: took 19.132 ms
[ 610] 11.670: took 18.922 ms
[ 611] 11.689: took 19.033 ms
[ 612] 11.708: took 18.967 ms
[ 613] 11.727: took 19.386 ms
[ 614] 11.746: took 18.865 ms
[ 615] 11.765: took 18.902 ms
[ 616] 11.784: took 18.755 ms
[ 617] 11.803: took 18.910 ms
[ 618] 11.822: took 18.903 ms
[ 619] 11.841: took 18.916 ms
[ 620] 11.860: took 18.969 ms
[ 621] 11.879: took 19.061 ms
[ 622] 11.898: took 19.012 ms
[ 623] 11.917: took 19.013 ms
[ 624] 11.936: took 18.826 ms
[ 625] 11.955: took 18.502 ms
[ 626] 11.974: took 19.001 ms
[ 627] 11.993: took 18.837 ms
[ 628] 12.012: took 19.002 ms
[ 629] 12.031: took 18.791 ms
[ 630] 12.050: took 19.110 ms
[ 631] 12.069: took 18.947 ms
[ 632] 12.088: took 19.004 ms
[ 633] 12.107: took 19.021 ms
[ 634] 12.126: took 19.004 ms
[ 635] 12.145: took 19.332 ms
[ 636] 12.164: took 19.105 ms
[ 637] 12.184: took 18.133 ms
[ 638] 12.202: took 18.979 ms
[ 639] 12.221: took 19.113 ms
[ 640] 12.240: took 18.938 ms
[ 641] 12.259: took 18.984 ms
[ 642] 12.278: took 19.048 ms
[ 643] 12.297: took 19.163 ms
[ 644] 12.316: took 19.118 ms
[ 645] 12.336: took 19.240 ms
[ 646] 12.355: took 19.262 ms
[ 647] 12.374: took 19.016 ms
[ 648] 12.393: took 18.873 ms
[ 649] 12.412: took 20.054 ms
[ 650] 12.432: took 18.931 ms
[ 651] 12.451: took 19.314 ms
[ 652] 12.471: took 19.019 ms
[ 653] 12.490: took 19.012 ms
[ 654] 12.509: took 18.925 ms
[ 655] 12.528: took 19.071 ms
[ 656] 12.547: took 18.968 ms
[ 657] 12.566: took 19.044 ms
[ 658] 12.585: took 18.970 ms
[ 659] 12.604: took 19.033 ms
[ 660] 12.623: took 19.106 ms
[ 661] 12.642: took 19.185 ms
[ 662] 12.662: took 18.969 ms
[ 663] 12.681: took 18.857 ms
[ 664] 12.700: took 18.799 ms
[ 665] 12.719: took 18.966 ms
[ 666] 12.738: took 18.785 ms
[ 667] 12.756: took 18.994 ms
[ 668] 12.775: took 18.792 ms
[ 669] 12.794: took 18.977 ms
[ 670] 12.813: took 19.029 ms
[ 671] 12.832: took 18.855 ms
[ 672] 12.851: took 19.108 ms
[ 673] 12.871: took 18.725 ms
[ 674] 12.889: took 18.721 ms
[ 675] 12.908: took 19.062 ms
[ 676] 12.927: took 18.926 ms
[ 677] 12.946: took 19.165 ms
[ 678] 12.965: took 19.065 ms
[ 679] 12.985: took 19.286 ms
[ 680] 13.004: took 18.882 ms
[ 681] 13.023: took 18.974 ms
[ 682] 13.042: took 18.949 ms
[ 683] 13.061: took 18.917 ms
[ 684] 13.080: took 18.981 ms
[ 685] 13.099: took 18.958 ms
[ 686] 13.118: took 19.633 ms
[ 687] 13.138: took 19.240 ms
[ 688] 13.157: took 19.184 ms
[ 689] 13.176: took 18.905 ms
[ 690] 13.195: took 18.863 ms
[ 691] 13.214: took 19.025 ms
[ 692] 13.233: took 19.117 ms
[ 693] 13.252: took 18.991 ms
[ 694] 13.272: took 18.839 ms
[ 695] 13.290: took 19.149 ms
[ 696] 13.310: took 18.812 ms
[ 697] 13.329: took 18.918 ms
[ 698] 13.348: took 18.852 ms
[ 699] 13.366: took 19.015 ms
[ 700] 13.386: took 18.987 ms
[ 701] 13.405: took 19.259 ms
[ 702] 13.424: took 19.210 ms
[ 703] 13.443: took 18.897 ms
[ 704] 13.462: took 18.996 ms
[ 705] 13.481: took 18.848 ms
[ 706] 13.500: took 18.938 ms
[ 707] 13.519: took 18.966 ms
[ 708] 13.538: took 18.961 ms
[ 709] 13.557: took 19.069 ms
[ 710] 13.576: took 19.430 ms
[ 711] 13.596: took 18.878 ms
[ 712] 13.615: took 18.690 ms
[ 713] 13.634: took 19.091 ms
[ 714] 13.653: took 19.095 ms
[ 715] 13.672: took 18.996 ms
[ 716] 13.691: took 18.849 ms
