2019-01-15 17:49:50.861180: E tensorflow/stream_executor/cuda/cuda_driver.cc:397] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-01-15 17:49:50.861326: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:145] kernel driver does not appear to be running on this host (tegra-ubuntu): /proc/driver/nvidia/version does not exist
DNN is on
verbose: 1
Initilize NULL camera. (320 x 240)
[ 166] 2.045: took 12.260 ms
[ 167] 2.058: took 12.217 ms
[ 168] 2.070: took 12.248 ms
[ 169] 2.082: took 11.933 ms
[ 170] 2.094: took 11.892 ms
[ 171] 2.106: took 12.040 ms
[ 172] 2.118: took 11.998 ms
[ 173] 2.130: took 11.771 ms
[ 174] 2.142: took 11.841 ms
[ 175] 2.154: took 12.049 ms
[ 176] 2.166: took 11.940 ms
[ 177] 2.178: took 11.979 ms
[ 178] 2.190: took 12.074 ms
[ 179] 2.202: took 11.803 ms
[ 180] 2.214: took 11.960 ms
[ 181] 2.226: took 12.342 ms
[ 182] 2.239: took 11.865 ms
[ 183] 2.251: took 11.941 ms
[ 184] 2.263: took 11.883 ms
[ 185] 2.275: took 11.271 ms
[ 186] 2.286: took 12.103 ms
[ 187] 2.298: took 12.434 ms
[ 188] 2.311: took 12.343 ms
[ 189] 2.323: took 12.136 ms
[ 190] 2.335: took 12.551 ms
[ 191] 2.348: took 12.119 ms
[ 192] 2.360: took 12.373 ms
[ 193] 2.372: took 12.308 ms
[ 194] 2.385: took 12.340 ms
[ 195] 2.397: took 12.135 ms
[ 196] 2.409: took 12.126 ms
[ 197] 2.422: took 12.259 ms
[ 198] 2.434: took 12.180 ms
[ 199] 2.446: took 12.002 ms
[ 200] 2.458: took 12.195 ms
[ 201] 2.471: took 11.895 ms
[ 202] 2.482: took 12.242 ms
[ 203] 2.495: took 12.288 ms
[ 204] 2.507: took 12.581 ms
[ 205] 2.520: took 11.892 ms
[ 206] 2.532: took 12.052 ms
[ 207] 2.544: took 11.776 ms
[ 208] 2.556: took 11.959 ms
[ 209] 2.568: took 12.091 ms
[ 210] 2.580: took 11.827 ms
[ 211] 2.592: took 12.031 ms
[ 212] 2.604: took 11.772 ms
[ 213] 2.616: took 11.881 ms
[ 214] 2.628: took 11.874 ms
[ 215] 2.640: took 12.033 ms
[ 216] 2.652: took 11.819 ms
[ 217] 2.664: took 11.998 ms
[ 218] 2.676: took 12.033 ms
[ 219] 2.688: took 11.984 ms
[ 220] 2.700: took 11.849 ms
[ 221] 2.712: took 11.083 ms
[ 222] 2.723: took 11.986 ms
[ 223] 2.735: took 12.383 ms
[ 224] 2.747: took 12.242 ms
[ 225] 2.760: took 12.121 ms
[ 226] 2.772: took 12.203 ms
[ 227] 2.784: took 12.323 ms
[ 228] 2.797: took 12.379 ms
[ 229] 2.809: took 12.468 ms
[ 230] 2.822: took 12.359 ms
[ 231] 2.834: took 12.230 ms
[ 232] 2.846: took 12.366 ms
[ 233] 2.859: took 12.200 ms
[ 234] 2.871: took 12.072 ms
[ 235] 2.883: took 12.141 ms
[ 236] 2.895: took 12.112 ms
[ 237] 2.908: took 12.394 ms
[ 238] 2.920: took 12.118 ms
[ 239] 2.932: took 12.474 ms
[ 240] 2.945: took 12.364 ms
[ 241] 2.957: took 12.536 ms
[ 242] 2.970: took 11.993 ms
[ 243] 2.982: took 12.288 ms
[ 244] 2.994: took 12.092 ms
[ 245] 3.006: took 11.875 ms
[ 246] 3.018: took 12.068 ms
[ 247] 3.030: took 12.000 ms
[ 248] 3.042: took 12.000 ms
[ 249] 3.055: took 11.913 ms
[ 250] 3.067: took 11.794 ms
[ 251] 3.078: took 12.100 ms
[ 252] 3.091: took 12.006 ms
[ 253] 3.103: took 12.009 ms
[ 254] 3.115: took 11.955 ms
[ 255] 3.127: took 12.089 ms
[ 256] 3.139: took 11.408 ms
[ 257] 3.150: took 10.992 ms
[ 258] 3.161: took 11.055 ms
[ 259] 3.173: took 12.335 ms
[ 260] 3.185: took 12.359 ms
[ 261] 3.197: took 12.252 ms
[ 262] 3.210: took 11.981 ms
[ 263] 3.222: took 12.205 ms
[ 264] 3.234: took 12.273 ms
[ 265] 3.246: took 12.383 ms
[ 266] 3.259: took 12.196 ms
[ 267] 3.271: took 12.231 ms
[ 268] 3.283: took 12.375 ms
[ 269] 3.296: took 12.255 ms
[ 270] 3.308: took 12.399 ms
[ 271] 3.321: took 12.556 ms
[ 272] 3.333: took 12.329 ms
[ 273] 3.346: took 12.471 ms
[ 274] 3.358: took 12.299 ms
[ 275] 3.371: took 12.254 ms
[ 276] 3.383: took 12.384 ms
[ 277] 3.395: took 12.192 ms
[ 278] 3.408: took 11.668 ms
[ 279] 3.419: took 11.701 ms
[ 280] 3.431: took 11.776 ms
[ 281] 3.443: took 11.870 ms
[ 282] 3.455: took 11.841 ms
[ 283] 3.467: took 11.753 ms
[ 284] 3.479: took 11.823 ms
[ 285] 3.491: took 12.159 ms
[ 286] 3.503: took 11.944 ms
[ 287] 3.515: took 11.830 ms
[ 288] 3.527: took 12.202 ms
[ 289] 3.539: took 12.059 ms
[ 290] 3.551: took 12.068 ms
[ 291] 3.563: took 11.940 ms
[ 292] 3.575: took 11.813 ms
[ 293] 3.587: took 11.620 ms
[ 294] 3.599: took 11.935 ms
[ 295] 3.611: took 12.444 ms
[ 296] 3.623: took 12.317 ms
[ 297] 3.636: took 12.356 ms
[ 298] 3.648: took 12.270 ms
[ 299] 3.660: took 12.518 ms
[ 300] 3.673: took 12.153 ms
[ 301] 3.685: took 12.192 ms
[ 302] 3.698: took 12.358 ms
[ 303] 3.710: took 12.217 ms
[ 304] 3.722: took 12.294 ms
[ 305] 3.735: took 12.318 ms
[ 306] 3.747: took 12.369 ms
[ 307] 3.759: took 12.342 ms
[ 308] 3.772: took 12.243 ms
[ 309] 3.784: took 12.179 ms
[ 310] 3.796: took 12.266 ms
[ 311] 3.809: took 12.244 ms
[ 312] 3.821: took 12.305 ms
[ 313] 3.833: took 12.400 ms
[ 314] 3.846: took 11.854 ms
[ 315] 3.858: took 11.925 ms
[ 316] 3.870: took 11.942 ms
[ 317] 3.882: took 12.024 ms
[ 318] 3.894: took 11.979 ms
[ 319] 3.906: took 11.854 ms
[ 320] 3.918: took 11.884 ms
[ 321] 3.930: took 11.798 ms
[ 322] 3.942: took 11.954 ms
[ 323] 3.954: took 11.775 ms
[ 324] 3.966: took 12.045 ms
[ 325] 3.978: took 11.903 ms
[ 326] 3.990: took 12.066 ms
[ 327] 4.002: took 12.095 ms
[ 328] 4.014: took 12.140 ms
[ 329] 4.026: took 11.897 ms
[ 330] 4.038: took 12.288 ms
[ 331] 4.050: took 12.354 ms
[ 332] 4.063: took 12.266 ms
[ 333] 4.075: took 12.309 ms
[ 334] 4.088: took 12.279 ms
[ 335] 4.100: took 12.167 ms
[ 336] 4.112: took 12.415 ms
[ 337] 4.125: took 12.296 ms
[ 338] 4.137: took 12.230 ms
[ 339] 4.149: took 12.150 ms
[ 340] 4.162: took 12.276 ms
[ 341] 4.174: took 12.210 ms
[ 342] 4.186: took 12.180 ms
[ 343] 4.198: took 12.259 ms
[ 344] 4.211: took 12.294 ms
[ 345] 4.223: took 12.277 ms
[ 346] 4.235: took 12.258 ms
[ 347] 4.248: took 12.483 ms
[ 348] 4.260: took 12.146 ms
[ 349] 4.273: took 11.793 ms
[ 350] 4.284: took 11.956 ms
[ 351] 4.296: took 11.783 ms
[ 352] 4.308: took 11.866 ms
[ 353] 4.320: took 11.894 ms
[ 354] 4.332: took 11.941 ms
[ 355] 4.344: took 11.854 ms
[ 356] 4.356: took 11.975 ms
[ 357] 4.368: took 11.765 ms
[ 358] 4.380: took 12.066 ms
[ 359] 4.392: took 12.021 ms
[ 360] 4.404: took 11.980 ms
[ 361] 4.416: took 12.027 ms
[ 362] 4.428: took 11.947 ms
[ 363] 4.440: took 12.089 ms
[ 364] 4.453: took 11.178 ms
[ 365] 4.464: took 11.888 ms
[ 366] 4.476: took 12.292 ms
[ 367] 4.488: took 12.512 ms
[ 368] 4.501: took 12.440 ms
[ 369] 4.513: took 12.234 ms
[ 370] 4.525: took 12.437 ms
[ 371] 4.538: took 12.066 ms
[ 372] 4.550: took 12.198 ms
[ 373] 4.562: took 12.205 ms
[ 374] 4.575: took 12.375 ms
[ 375] 4.587: took 12.300 ms
[ 376] 4.599: took 12.426 ms
[ 377] 4.612: took 12.298 ms
[ 378] 4.624: took 12.206 ms
[ 379] 4.637: took 12.237 ms
[ 380] 4.649: took 12.281 ms
[ 381] 4.661: took 12.047 ms
[ 382] 4.673: took 12.288 ms
[ 383] 4.686: took 12.236 ms
[ 384] 4.698: took 12.200 ms
[ 385] 4.710: took 11.856 ms
[ 386] 4.722: took 12.060 ms
[ 387] 4.734: took 11.922 ms
[ 388] 4.746: took 12.075 ms
[ 389] 4.759: took 11.821 ms
[ 390] 4.770: took 11.929 ms
[ 391] 4.782: took 11.825 ms
[ 392] 4.794: took 11.822 ms
[ 393] 4.806: took 11.882 ms
[ 394] 4.818: took 12.069 ms
[ 395] 4.830: took 11.762 ms
[ 396] 4.842: took 11.979 ms
[ 397] 4.854: took 12.062 ms
[ 398] 4.866: took 12.040 ms
[ 399] 4.878: took 11.794 ms
[ 400] 4.890: took 11.069 ms
[ 401] 4.901: took 11.303 ms
[ 402] 4.913: took 12.497 ms
[ 403] 4.925: took 12.377 ms
[ 404] 4.938: took 12.082 ms
[ 405] 4.950: took 12.173 ms
[ 406] 4.962: took 12.501 ms
[ 407] 4.975: took 12.278 ms
[ 408] 4.987: took 12.259 ms
[ 409] 4.999: took 12.293 ms
[ 410] 5.012: took 12.221 ms
[ 411] 5.024: took 12.254 ms
[ 412] 5.036: took 12.226 ms
[ 413] 5.049: took 12.194 ms
[ 414] 5.061: took 12.331 ms
[ 415] 5.073: took 12.354 ms
[ 416] 5.086: took 12.242 ms
[ 417] 5.098: took 12.636 ms
[ 418] 5.111: took 12.320 ms
[ 419] 5.123: took 12.354 ms
[ 420] 5.136: took 12.393 ms
[ 421] 5.148: took 12.576 ms
[ 422] 5.161: took 12.088 ms
[ 423] 5.173: took 12.082 ms
[ 424] 5.185: took 11.950 ms
[ 425] 5.197: took 11.951 ms
[ 426] 5.209: took 11.981 ms
[ 427] 5.221: took 11.969 ms
[ 428] 5.233: took 12.051 ms
[ 429] 5.245: took 11.858 ms
[ 430] 5.257: took 11.801 ms
[ 431] 5.269: took 11.881 ms
[ 432] 5.281: took 11.970 ms
[ 433] 5.293: took 12.086 ms
[ 434] 5.305: took 11.712 ms
[ 435] 5.317: took 11.982 ms
[ 436] 5.329: took 11.836 ms
[ 437] 5.341: took 11.554 ms
[ 438] 5.353: took 12.418 ms
[ 439] 5.365: took 12.382 ms
[ 440] 5.378: took 12.156 ms
[ 441] 5.390: took 12.245 ms
[ 442] 5.402: took 12.284 ms
[ 443] 5.414: took 12.312 ms
[ 444] 5.427: took 12.266 ms
[ 445] 5.439: took 12.256 ms
[ 446] 5.452: took 12.053 ms
[ 447] 5.464: took 12.195 ms
[ 448] 5.476: took 12.305 ms
[ 449] 5.488: took 12.496 ms
[ 450] 5.501: took 12.148 ms
[ 451] 5.513: took 12.248 ms
[ 452] 5.525: took 12.231 ms
[ 453] 5.538: took 12.260 ms
[ 454] 5.550: took 12.189 ms
[ 455] 5.562: took 12.083 ms
[ 456] 5.574: took 12.044 ms
[ 457] 5.587: took 11.940 ms
[ 458] 5.599: took 11.977 ms
[ 459] 5.611: took 11.843 ms
[ 460] 5.622: took 11.794 ms
[ 461] 5.634: took 11.910 ms
[ 462] 5.646: took 11.895 ms
[ 463] 5.658: took 12.000 ms
[ 464] 5.670: took 11.851 ms
[ 465] 5.682: took 11.849 ms
[ 466] 5.694: took 11.944 ms
[ 467] 5.706: took 11.847 ms
[ 468] 5.718: took 12.078 ms
[ 469] 5.730: took 11.997 ms
[ 470] 5.742: took 11.917 ms
[ 471] 5.754: took 12.132 ms
[ 472] 5.766: took 11.765 ms
[ 473] 5.778: took 11.898 ms
[ 474] 5.790: took 12.270 ms
[ 475] 5.803: took 12.319 ms
[ 476] 5.815: took 12.161 ms
[ 477] 5.827: took 12.270 ms
[ 478] 5.840: took 12.485 ms
[ 479] 5.852: took 12.149 ms
[ 480] 5.864: took 12.435 ms
[ 481] 5.877: took 12.426 ms
[ 482] 5.889: took 12.283 ms
[ 483] 5.902: took 12.220 ms
[ 484] 5.914: took 12.483 ms
[ 485] 5.927: took 12.143 ms
[ 486] 5.939: took 12.385 ms
[ 487] 5.951: took 12.190 ms
[ 488] 5.963: took 12.242 ms
[ 489] 5.976: took 12.478 ms
[ 490] 5.988: took 12.336 ms
[ 491] 6.001: took 12.154 ms
[ 492] 6.013: took 12.030 ms
[ 493] 6.025: took 12.021 ms
[ 494] 6.037: took 11.839 ms
[ 495] 6.049: took 12.175 ms
[ 496] 6.061: took 12.051 ms
[ 497] 6.073: took 12.071 ms
[ 498] 6.086: took 11.839 ms
[ 499] 6.097: took 11.710 ms
[ 500] 6.109: took 11.887 ms
[ 501] 6.121: took 11.909 ms
[ 502] 6.133: took 12.079 ms
[ 503] 6.145: took 11.952 ms
[ 504] 6.157: took 11.982 ms
[ 505] 6.169: took 11.935 ms
[ 506] 6.181: took 11.956 ms
[ 507] 6.193: took 12.089 ms
[ 508] 6.206: took 11.650 ms
[ 509] 6.217: took 12.328 ms
[ 510] 6.230: took 12.342 ms
[ 511] 6.242: took 12.174 ms
[ 512] 6.254: took 12.334 ms
[ 513] 6.267: took 12.175 ms
[ 514] 6.279: took 12.243 ms
[ 515] 6.291: took 12.336 ms
[ 516] 6.304: took 12.029 ms
[ 517] 6.316: took 12.292 ms
[ 518] 6.328: took 12.367 ms
[ 519] 6.341: took 12.256 ms
[ 520] 6.353: took 12.105 ms
[ 521] 6.365: took 12.259 ms
[ 522] 6.377: took 12.258 ms
[ 523] 6.390: took 12.163 ms
[ 524] 6.402: took 12.342 ms
[ 525] 6.414: took 12.162 ms
[ 526] 6.427: took 12.150 ms
[ 527] 6.439: took 12.128 ms
[ 528] 6.451: took 11.987 ms
[ 529] 6.463: took 11.929 ms
[ 530] 6.475: took 12.188 ms
[ 531] 6.487: took 11.829 ms
[ 532] 6.499: took 12.007 ms
[ 533] 6.511: took 11.801 ms
[ 534] 6.523: took 11.938 ms
[ 535] 6.535: took 11.982 ms
[ 536] 6.547: took 12.056 ms
[ 537] 6.559: took 11.929 ms
[ 538] 6.571: took 11.821 ms
[ 539] 6.583: took 11.991 ms
[ 540] 6.595: took 12.045 ms
[ 541] 6.607: took 12.140 ms
[ 542] 6.620: took 12.015 ms
[ 543] 6.632: took 11.385 ms
[ 544] 6.643: took 11.237 ms
[ 545] 6.654: took 11.485 ms
[ 546] 6.666: took 12.340 ms
[ 547] 6.678: took 12.359 ms
[ 548] 6.691: took 12.162 ms
[ 549] 6.703: took 12.182 ms
[ 550] 6.715: took 12.260 ms
[ 551] 6.728: took 12.381 ms
[ 552] 6.740: took 12.325 ms
[ 553] 6.752: took 12.043 ms
[ 554] 6.765: took 12.071 ms
[ 555] 6.777: took 12.319 ms
[ 556] 6.789: took 12.159 ms
[ 557] 6.801: took 12.319 ms
[ 558] 6.814: took 12.008 ms
[ 559] 6.826: took 12.113 ms
[ 560] 6.838: took 11.935 ms
[ 561] 6.850: took 12.427 ms
[ 562] 6.863: took 12.251 ms
[ 563] 6.875: took 12.341 ms
[ 564] 6.887: took 12.025 ms
[ 565] 6.899: took 11.865 ms
[ 566] 6.911: took 11.925 ms
[ 567] 6.923: took 12.024 ms
[ 568] 6.935: took 11.979 ms
[ 569] 6.948: took 11.991 ms
[ 570] 6.960: took 11.999 ms
[ 571] 6.972: took 11.882 ms
[ 572] 6.984: took 11.833 ms
[ 573] 6.995: took 11.686 ms
[ 574] 7.007: took 12.014 ms
[ 575] 7.019: took 11.918 ms
[ 576] 7.031: took 12.058 ms
[ 577] 7.043: took 11.912 ms
[ 578] 7.055: took 11.878 ms
[ 579] 7.067: took 11.862 ms
[ 580] 7.079: took 11.467 ms
[ 581] 7.091: took 10.962 ms
[ 582] 7.102: took 12.075 ms
[ 583] 7.114: took 12.729 ms
[ 584] 7.127: took 12.347 ms
[ 585] 7.139: took 12.167 ms
[ 586] 7.151: took 12.393 ms
[ 587] 7.164: took 12.161 ms
[ 588] 7.176: took 12.270 ms
[ 589] 7.188: took 12.311 ms
[ 590] 7.201: took 12.417 ms
[ 591] 7.213: took 12.336 ms
[ 592] 7.226: took 12.212 ms
[ 593] 7.238: took 12.241 ms
[ 594] 7.250: took 12.260 ms
[ 595] 7.263: took 12.296 ms
[ 596] 7.275: took 12.299 ms
[ 597] 7.287: took 12.191 ms
[ 598] 7.300: took 12.269 ms
[ 599] 7.312: took 12.308 ms
[ 600] 7.324: took 12.514 ms
[ 601] 7.337: took 11.779 ms
[ 602] 7.349: took 11.929 ms
[ 603] 7.361: took 11.883 ms
[ 604] 7.373: took 11.876 ms
[ 605] 7.385: took 11.725 ms
[ 606] 7.396: took 11.965 ms
[ 607] 7.408: took 11.826 ms
[ 608] 7.420: took 11.951 ms
[ 609] 7.432: took 11.724 ms
[ 610] 7.444: took 11.961 ms
[ 611] 7.456: took 11.717 ms
[ 612] 7.468: took 11.783 ms
[ 613] 7.480: took 11.619 ms
[ 614] 7.492: took 11.929 ms
[ 615] 7.504: took 11.833 ms
[ 616] 7.515: took 12.121 ms
[ 617] 7.528: took 11.817 ms
[ 618] 7.539: took 12.090 ms
[ 619] 7.552: took 12.410 ms
[ 620] 7.564: took 12.516 ms
[ 621] 7.577: took 12.271 ms
[ 622] 7.589: took 12.367 ms
[ 623] 7.601: took 12.571 ms
[ 624] 7.614: took 12.304 ms
[ 625] 7.626: took 12.120 ms
[ 626] 7.639: took 11.999 ms
[ 627] 7.651: took 12.391 ms
[ 628] 7.663: took 12.424 ms
[ 629] 7.676: took 12.238 ms
[ 630] 7.688: took 12.271 ms
[ 631] 7.700: took 12.105 ms
[ 632] 7.713: took 12.258 ms
[ 633] 7.725: took 12.019 ms
[ 634] 7.737: took 12.336 ms
[ 635] 7.749: took 12.166 ms
[ 636] 7.762: took 12.456 ms
[ 637] 7.774: took 12.064 ms
[ 638] 7.786: took 11.726 ms
[ 639] 7.798: took 12.026 ms
[ 640] 7.810: took 12.090 ms
[ 641] 7.822: took 11.878 ms
[ 642] 7.834: took 11.759 ms
[ 643] 7.846: took 11.893 ms
[ 644] 7.858: took 11.928 ms
[ 645] 7.870: took 12.138 ms
[ 646] 7.882: took 12.220 ms
[ 647] 7.894: took 11.979 ms
[ 648] 7.907: took 12.149 ms
[ 649] 7.919: took 11.805 ms
[ 650] 7.931: took 12.139 ms
[ 651] 7.943: took 12.019 ms
[ 652] 7.955: took 12.015 ms
[ 653] 7.967: took 11.129 ms
[ 654] 7.978: took 11.947 ms
[ 655] 7.990: took 12.254 ms
[ 656] 8.002: took 12.321 ms
[ 657] 8.015: took 12.254 ms
[ 658] 8.027: took 12.242 ms
[ 659] 8.040: took 12.171 ms
[ 660] 8.052: took 12.158 ms
[ 661] 8.064: took 12.524 ms
[ 662] 8.077: took 12.329 ms
[ 663] 8.089: took 12.120 ms
[ 664] 8.101: took 12.416 ms
[ 665] 8.114: took 12.331 ms
[ 666] 8.126: took 12.111 ms
[ 667] 8.138: took 12.018 ms
[ 668] 8.150: took 12.240 ms
[ 669] 8.163: took 12.237 ms
[ 670] 8.175: took 12.318 ms
[ 671] 8.187: took 12.300 ms
[ 672] 8.200: took 12.082 ms
[ 673] 8.212: took 12.115 ms
[ 674] 8.224: took 12.137 ms
[ 675] 8.236: took 12.011 ms
[ 676] 8.248: took 12.086 ms
[ 677] 8.260: took 11.829 ms
[ 678] 8.272: took 12.051 ms
[ 679] 8.285: took 11.873 ms
[ 680] 8.296: took 11.939 ms
[ 681] 8.308: took 11.975 ms
[ 682] 8.320: took 11.811 ms
[ 683] 8.332: took 11.813 ms
[ 684] 8.344: took 11.902 ms
[ 685] 8.356: took 11.975 ms
[ 686] 8.368: took 12.066 ms
[ 687] 8.380: took 11.744 ms
[ 688] 8.392: took 11.979 ms
[ 689] 8.404: took 11.981 ms
[ 690] 8.416: took 12.000 ms
[ 691] 8.428: took 12.465 ms
[ 692] 8.441: took 12.246 ms
[ 693] 8.453: took 12.166 ms
[ 694] 8.465: took 12.091 ms
[ 695] 8.478: took 12.319 ms
[ 696] 8.490: took 12.219 ms
[ 697] 8.502: took 12.017 ms
[ 698] 8.514: took 12.146 ms
[ 699] 8.527: took 12.188 ms
[ 700] 8.539: took 12.213 ms
[ 701] 8.551: took 12.222 ms
[ 702] 8.563: took 12.121 ms
[ 703] 8.576: took 12.600 ms
[ 704] 8.588: took 12.340 ms
[ 705] 8.601: took 12.304 ms
[ 706] 8.613: took 12.381 ms
[ 707] 8.626: took 12.223 ms
[ 708] 8.638: took 12.314 ms
[ 709] 8.650: took 11.872 ms
[ 710] 8.662: took 11.990 ms
[ 711] 8.674: took 12.018 ms
[ 712] 8.686: took 11.975 ms
[ 713] 8.698: took 11.925 ms
[ 714] 8.710: took 11.738 ms
[ 715] 8.722: took 11.938 ms
[ 716] 8.734: took 11.905 ms
