2019-01-15 17:55:11.086041: E tensorflow/stream_executor/cuda/cuda_driver.cc:397] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-01-15 17:55:11.086145: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:145] kernel driver does not appear to be running on this host (tegra-ubuntu): /proc/driver/nvidia/version does not exist
DNN is on
verbose: 1
Initilize NULL camera. (320 x 240)
[ 166] 1.770: took 10.561 ms
[ 167] 1.780: took 10.464 ms
[ 168] 1.791: took 10.474 ms
[ 169] 1.801: took 10.480 ms
[ 170] 1.812: took 10.248 ms
[ 171] 1.822: took 10.567 ms
[ 172] 1.833: took 10.521 ms
[ 173] 1.844: took 10.288 ms
[ 174] 1.854: took 10.395 ms
[ 175] 1.864: took 10.343 ms
[ 176] 1.875: took 10.350 ms
[ 177] 1.885: took 10.514 ms
[ 178] 1.896: took 10.413 ms
[ 179] 1.906: took 10.518 ms
[ 180] 1.917: took 10.478 ms
[ 181] 1.927: took 10.321 ms
[ 182] 1.938: took 10.387 ms
[ 183] 1.948: took 10.379 ms
[ 184] 1.959: took 10.332 ms
[ 185] 1.969: took 10.369 ms
[ 186] 1.979: took 10.461 ms
[ 187] 1.990: took 10.417 ms
[ 188] 2.000: took 10.516 ms
[ 189] 2.011: took 10.270 ms
[ 190] 2.021: took 10.656 ms
[ 191] 2.032: took 10.319 ms
[ 192] 2.042: took 10.495 ms
[ 193] 2.053: took 10.441 ms
[ 194] 2.063: took 10.402 ms
[ 195] 2.074: took 10.302 ms
[ 196] 2.084: took 10.549 ms
[ 197] 2.095: took 10.610 ms
[ 198] 2.106: took 10.360 ms
[ 199] 2.116: took 10.427 ms
[ 200] 2.126: took 10.525 ms
[ 201] 2.137: took 10.447 ms
[ 202] 2.148: took 10.523 ms
[ 203] 2.158: took 10.490 ms
[ 204] 2.169: took 10.521 ms
[ 205] 2.179: took 10.612 ms
[ 206] 2.190: took 10.516 ms
[ 207] 2.201: took 10.520 ms
[ 208] 2.211: took 10.410 ms
[ 209] 2.222: took 10.483 ms
[ 210] 2.232: took 10.486 ms
[ 211] 2.243: took 10.495 ms
[ 212] 2.253: took 10.616 ms
[ 213] 2.264: took 10.590 ms
[ 214] 2.275: took 10.399 ms
[ 215] 2.285: took 10.431 ms
[ 216] 2.295: took 10.240 ms
[ 217] 2.306: took 10.402 ms
[ 218] 2.316: took 10.348 ms
[ 219] 2.327: took 10.279 ms
[ 220] 2.337: took 10.487 ms
[ 221] 2.348: took 10.469 ms
[ 222] 2.358: took 10.511 ms
[ 223] 2.369: took 10.358 ms
[ 224] 2.379: took 10.329 ms
[ 225] 2.389: took 10.419 ms
[ 226] 2.400: took 10.656 ms
[ 227] 2.411: took 10.550 ms
[ 228] 2.421: took 10.508 ms
[ 229] 2.432: took 10.521 ms
[ 230] 2.442: took 10.332 ms
[ 231] 2.453: took 10.333 ms
[ 232] 2.463: took 10.621 ms
[ 233] 2.474: took 10.306 ms
[ 234] 2.484: took 10.378 ms
[ 235] 2.495: took 10.310 ms
[ 236] 2.505: took 10.739 ms
[ 237] 2.516: took 10.545 ms
[ 238] 2.526: took 10.378 ms
[ 239] 2.537: took 10.484 ms
[ 240] 2.547: took 10.585 ms
[ 241] 2.558: took 10.446 ms
[ 242] 2.569: took 10.556 ms
[ 243] 2.579: took 10.705 ms
[ 244] 2.590: took 10.664 ms
[ 245] 2.601: took 10.698 ms
[ 246] 2.611: took 10.667 ms
[ 247] 2.622: took 10.742 ms
[ 248] 2.633: took 10.492 ms
[ 249] 2.644: took 10.348 ms
[ 250] 2.654: took 10.554 ms
[ 251] 2.665: took 10.399 ms
[ 252] 2.675: took 10.485 ms
[ 253] 2.686: took 10.566 ms
[ 254] 2.696: took 10.499 ms
[ 255] 2.707: took 10.411 ms
[ 256] 2.717: took 10.341 ms
[ 257] 2.728: took 10.481 ms
[ 258] 2.738: took 10.453 ms
[ 259] 2.749: took 10.685 ms
[ 260] 2.759: took 10.389 ms
[ 261] 2.770: took 10.469 ms
[ 262] 2.780: took 10.439 ms
[ 263] 2.791: took 10.521 ms
[ 264] 2.801: took 10.750 ms
[ 265] 2.812: took 10.464 ms
[ 266] 2.823: took 10.374 ms
[ 267] 2.833: took 10.418 ms
[ 268] 2.844: took 10.361 ms
[ 269] 2.854: took 10.515 ms
[ 270] 2.865: took 10.564 ms
[ 271] 2.875: took 10.476 ms
[ 272] 2.886: took 10.498 ms
[ 273] 2.896: took 10.416 ms
[ 274] 2.907: took 10.470 ms
[ 275] 2.917: took 10.363 ms
[ 276] 2.928: took 10.531 ms
[ 277] 2.938: took 10.378 ms
[ 278] 2.949: took 10.361 ms
[ 279] 2.959: took 10.415 ms
[ 280] 2.970: took 10.420 ms
[ 281] 2.980: took 10.301 ms
[ 282] 2.991: took 10.331 ms
[ 283] 3.001: took 10.439 ms
[ 284] 3.012: took 10.442 ms
[ 285] 3.022: took 10.439 ms
[ 286] 3.033: took 10.462 ms
[ 287] 3.043: took 10.470 ms
[ 288] 3.054: took 10.419 ms
[ 289] 3.064: took 10.561 ms
[ 290] 3.075: took 10.353 ms
[ 291] 3.085: took 10.405 ms
[ 292] 3.096: took 10.505 ms
[ 293] 3.106: took 10.441 ms
[ 294] 3.117: took 10.364 ms
[ 295] 3.127: took 10.396 ms
[ 296] 3.138: took 10.354 ms
[ 297] 3.148: took 10.321 ms
[ 298] 3.158: took 10.493 ms
[ 299] 3.169: took 10.402 ms
[ 300] 3.179: took 10.459 ms
[ 301] 3.190: took 10.349 ms
[ 302] 3.200: took 10.590 ms
[ 303] 3.211: took 10.594 ms
[ 304] 3.222: took 10.473 ms
[ 305] 3.232: took 10.309 ms
[ 306] 3.242: took 10.292 ms
[ 307] 3.253: took 10.523 ms
[ 308] 3.263: took 10.379 ms
[ 309] 3.274: took 10.415 ms
[ 310] 3.284: took 10.446 ms
[ 311] 3.295: took 10.489 ms
[ 312] 3.305: took 10.528 ms
[ 313] 3.316: took 10.394 ms
[ 314] 3.326: took 10.373 ms
[ 315] 3.337: took 10.465 ms
[ 316] 3.347: took 10.495 ms
[ 317] 3.358: took 10.360 ms
[ 318] 3.368: took 10.434 ms
[ 319] 3.379: took 10.559 ms
[ 320] 3.389: took 10.310 ms
[ 321] 3.400: took 10.600 ms
[ 322] 3.411: took 10.356 ms
[ 323] 3.421: took 10.440 ms
[ 324] 3.431: took 10.529 ms
[ 325] 3.442: took 10.285 ms
[ 326] 3.452: took 10.444 ms
[ 327] 3.463: took 10.465 ms
[ 328] 3.473: took 10.393 ms
[ 329] 3.484: took 10.393 ms
[ 330] 3.494: took 10.358 ms
[ 331] 3.505: took 10.347 ms
[ 332] 3.515: took 10.356 ms
[ 333] 3.526: took 10.310 ms
[ 334] 3.536: took 10.421 ms
[ 335] 3.546: took 10.358 ms
[ 336] 3.557: took 10.367 ms
[ 337] 3.567: took 10.355 ms
[ 338] 3.578: took 10.276 ms
[ 339] 3.588: took 10.483 ms
[ 340] 3.599: took 10.457 ms
[ 341] 3.609: took 10.426 ms
[ 342] 3.620: took 10.487 ms
[ 343] 3.630: took 10.417 ms
[ 344] 3.641: took 10.368 ms
[ 345] 3.651: took 10.597 ms
[ 346] 3.662: took 10.483 ms
[ 347] 3.672: took 10.603 ms
[ 348] 3.683: took 10.322 ms
[ 349] 3.693: took 10.577 ms
[ 350] 3.704: took 10.429 ms
[ 351] 3.714: took 10.367 ms
[ 352] 3.725: took 10.315 ms
[ 353] 3.735: took 10.476 ms
[ 354] 3.746: took 10.444 ms
[ 355] 3.756: took 10.479 ms
[ 356] 3.767: took 10.609 ms
[ 357] 3.777: took 10.273 ms
[ 358] 3.788: took 10.501 ms
[ 359] 3.798: took 10.529 ms
[ 360] 3.809: took 10.291 ms
[ 361] 3.819: took 10.350 ms
[ 362] 3.830: took 10.527 ms
[ 363] 3.840: took 10.340 ms
[ 364] 3.851: took 10.561 ms
[ 365] 3.861: took 10.484 ms
[ 366] 3.872: took 10.539 ms
[ 367] 3.882: took 10.746 ms
[ 368] 3.893: took 10.489 ms
[ 369] 3.904: took 10.483 ms
[ 370] 3.914: took 10.505 ms
[ 371] 3.925: took 10.270 ms
[ 372] 3.935: took 10.588 ms
[ 373] 3.946: took 10.459 ms
[ 374] 3.956: took 10.309 ms
[ 375] 3.967: took 10.623 ms
[ 376] 3.977: took 10.502 ms
[ 377] 3.988: took 10.513 ms
[ 378] 3.999: took 10.595 ms
[ 379] 4.009: took 10.357 ms
[ 380] 4.020: took 10.345 ms
[ 381] 4.030: took 10.431 ms
[ 382] 4.040: took 10.321 ms
[ 383] 4.051: took 10.419 ms
[ 384] 4.061: took 10.381 ms
[ 385] 4.072: took 10.459 ms
[ 386] 4.082: took 10.519 ms
[ 387] 4.093: took 10.423 ms
[ 388] 4.103: took 10.330 ms
[ 389] 4.114: took 10.578 ms
[ 390] 4.124: took 10.400 ms
[ 391] 4.135: took 10.492 ms
[ 392] 4.145: took 10.432 ms
[ 393] 4.156: took 10.662 ms
[ 394] 4.167: took 10.449 ms
[ 395] 4.177: took 10.503 ms
[ 396] 4.188: took 10.558 ms
[ 397] 4.198: took 10.321 ms
[ 398] 4.209: took 10.365 ms
[ 399] 4.219: took 10.525 ms
[ 400] 4.230: took 10.490 ms
[ 401] 4.240: took 10.455 ms
[ 402] 4.251: took 10.424 ms
[ 403] 4.261: took 10.490 ms
[ 404] 4.272: took 10.489 ms
[ 405] 4.282: took 10.429 ms
[ 406] 4.293: took 10.454 ms
[ 407] 4.303: took 10.450 ms
[ 408] 4.314: took 10.522 ms
[ 409] 4.324: took 10.316 ms
[ 410] 4.335: took 10.398 ms
[ 411] 4.345: took 10.324 ms
[ 412] 4.356: took 10.461 ms
[ 413] 4.366: took 10.479 ms
[ 414] 4.377: took 10.355 ms
[ 415] 4.387: took 10.345 ms
[ 416] 4.397: took 10.397 ms
[ 417] 4.408: took 10.273 ms
[ 418] 4.418: took 10.332 ms
[ 419] 4.429: took 10.316 ms
[ 420] 4.439: took 10.285 ms
[ 421] 4.449: took 10.567 ms
[ 422] 4.460: took 10.336 ms
[ 423] 4.470: took 10.462 ms
[ 424] 4.481: took 10.347 ms
[ 425] 4.491: took 10.427 ms
[ 426] 4.502: took 10.480 ms
[ 427] 4.512: took 10.412 ms
[ 428] 4.523: took 10.525 ms
[ 429] 4.533: took 10.503 ms
[ 430] 4.544: took 10.405 ms
[ 431] 4.555: took 10.502 ms
[ 432] 4.565: took 10.486 ms
[ 433] 4.576: took 10.508 ms
[ 434] 4.586: took 10.483 ms
[ 435] 4.597: took 10.286 ms
[ 436] 4.607: took 10.544 ms
[ 437] 4.618: took 10.566 ms
[ 438] 4.628: took 10.275 ms
[ 439] 4.639: took 10.594 ms
[ 440] 4.649: took 10.506 ms
[ 441] 4.660: took 10.414 ms
[ 442] 4.670: took 10.454 ms
[ 443] 4.681: took 10.519 ms
[ 444] 4.691: took 10.308 ms
[ 445] 4.702: took 10.482 ms
[ 446] 4.712: took 10.483 ms
[ 447] 4.723: took 10.520 ms
[ 448] 4.733: took 10.326 ms
[ 449] 4.744: took 10.333 ms
[ 450] 4.754: took 10.353 ms
[ 451] 4.765: took 10.549 ms
[ 452] 4.775: took 10.472 ms
[ 453] 4.786: took 10.322 ms
[ 454] 4.796: took 10.278 ms
[ 455] 4.807: took 10.308 ms
[ 456] 4.817: took 10.365 ms
[ 457] 4.827: took 10.473 ms
[ 458] 4.838: took 10.533 ms
[ 459] 4.848: took 10.287 ms
[ 460] 4.859: took 10.544 ms
[ 461] 4.869: took 10.245 ms
[ 462] 4.880: took 10.488 ms
[ 463] 4.890: took 10.377 ms
[ 464] 4.901: took 10.278 ms
[ 465] 4.911: took 10.521 ms
[ 466] 4.922: took 10.533 ms
[ 467] 4.932: took 10.455 ms
[ 468] 4.943: took 10.414 ms
[ 469] 4.953: took 10.483 ms
[ 470] 4.964: took 10.592 ms
[ 471] 4.974: took 10.298 ms
[ 472] 4.985: took 10.350 ms
[ 473] 4.995: took 10.299 ms
[ 474] 5.006: took 10.533 ms
[ 475] 5.016: took 10.418 ms
[ 476] 5.027: took 10.284 ms
[ 477] 5.037: took 10.387 ms
[ 478] 5.047: took 10.632 ms
[ 479] 5.058: took 10.528 ms
[ 480] 5.069: took 10.305 ms
[ 481] 5.079: took 10.565 ms
[ 482] 5.090: took 10.326 ms
[ 483] 5.100: took 10.582 ms
[ 484] 5.111: took 10.495 ms
[ 485] 5.121: took 10.503 ms
[ 486] 5.132: took 10.335 ms
[ 487] 5.142: took 10.297 ms
[ 488] 5.153: took 10.436 ms
[ 489] 5.163: took 10.674 ms
[ 490] 5.174: took 10.616 ms
[ 491] 5.184: took 10.324 ms
[ 492] 5.195: took 10.504 ms
[ 493] 5.205: took 10.441 ms
[ 494] 5.216: took 10.735 ms
[ 495] 5.227: took 10.399 ms
[ 496] 5.237: took 10.471 ms
[ 497] 5.248: took 10.615 ms
[ 498] 5.258: took 10.608 ms
[ 499] 5.269: took 10.362 ms
[ 500] 5.279: took 10.549 ms
[ 501] 5.290: took 10.561 ms
[ 502] 5.301: took 10.529 ms
[ 503] 5.311: took 10.407 ms
[ 504] 5.322: took 10.276 ms
[ 505] 5.332: took 10.435 ms
[ 506] 5.343: took 10.517 ms
[ 507] 5.353: took 10.618 ms
[ 508] 5.364: took 10.337 ms
[ 509] 5.374: took 10.537 ms
[ 510] 5.385: took 10.340 ms
[ 511] 5.395: took 10.364 ms
[ 512] 5.406: took 10.483 ms
[ 513] 5.416: took 10.362 ms
[ 514] 5.427: took 10.359 ms
[ 515] 5.437: took 10.447 ms
[ 516] 5.448: took 10.585 ms
[ 517] 5.458: took 10.538 ms
[ 518] 5.469: took 10.590 ms
[ 519] 5.479: took 10.597 ms
[ 520] 5.490: took 10.492 ms
[ 521] 5.501: took 10.478 ms
[ 522] 5.511: took 10.527 ms
[ 523] 5.522: took 10.480 ms
[ 524] 5.532: took 10.516 ms
[ 525] 5.543: took 10.546 ms
[ 526] 5.553: took 10.459 ms
[ 527] 5.564: took 10.551 ms
[ 528] 5.575: took 10.523 ms
[ 529] 5.585: took 10.441 ms
[ 530] 5.596: took 10.504 ms
[ 531] 5.606: took 10.476 ms
[ 532] 5.617: took 10.407 ms
[ 533] 5.627: took 10.487 ms
[ 534] 5.638: took 10.344 ms
[ 535] 5.648: took 10.348 ms
[ 536] 5.659: took 10.538 ms
[ 537] 5.669: took 10.447 ms
[ 538] 5.680: took 10.533 ms
[ 539] 5.690: took 10.390 ms
[ 540] 5.701: took 10.385 ms
[ 541] 5.711: took 10.431 ms
[ 542] 5.722: took 10.436 ms
[ 543] 5.732: took 10.493 ms
[ 544] 5.743: took 10.717 ms
[ 545] 5.753: took 10.431 ms
[ 546] 5.764: took 10.693 ms
[ 547] 5.775: took 10.529 ms
[ 548] 5.785: took 10.544 ms
[ 549] 5.796: took 10.530 ms
[ 550] 5.807: took 10.479 ms
[ 551] 5.817: took 10.586 ms
[ 552] 5.828: took 10.507 ms
[ 553] 5.838: took 10.529 ms
[ 554] 5.849: took 10.348 ms
[ 555] 5.859: took 10.549 ms
[ 556] 5.870: took 10.461 ms
[ 557] 5.880: took 10.326 ms
[ 558] 5.891: took 10.559 ms
[ 559] 5.901: took 10.491 ms
[ 560] 5.912: took 10.524 ms
[ 561] 5.923: took 10.344 ms
[ 562] 5.933: took 10.355 ms
[ 563] 5.943: took 10.438 ms
[ 564] 5.954: took 10.406 ms
[ 565] 5.964: took 10.392 ms
[ 566] 5.975: took 10.544 ms
[ 567] 5.985: took 10.395 ms
[ 568] 5.996: took 10.326 ms
[ 569] 6.006: took 10.246 ms
[ 570] 6.017: took 10.378 ms
[ 571] 6.027: took 10.425 ms
[ 572] 6.037: took 10.549 ms
[ 573] 6.048: took 10.271 ms
[ 574] 6.058: took 10.568 ms
[ 575] 6.069: took 10.294 ms
[ 576] 6.079: took 10.530 ms
[ 577] 6.090: took 10.477 ms
[ 578] 6.101: took 10.559 ms
[ 579] 6.111: took 10.331 ms
[ 580] 6.122: took 10.431 ms
[ 581] 6.132: took 10.370 ms
[ 582] 6.143: took 10.375 ms
[ 583] 6.153: took 10.496 ms
[ 584] 6.163: took 10.611 ms
[ 585] 6.174: took 10.401 ms
[ 586] 6.185: took 10.505 ms
[ 587] 6.195: took 10.681 ms
[ 588] 6.206: took 10.709 ms
[ 589] 6.217: took 10.609 ms
[ 590] 6.227: took 10.374 ms
[ 591] 6.238: took 10.455 ms
[ 592] 6.248: took 10.357 ms
[ 593] 6.259: took 10.542 ms
[ 594] 6.269: took 10.320 ms
[ 595] 6.280: took 10.518 ms
[ 596] 6.290: took 10.514 ms
[ 597] 6.301: took 10.544 ms
[ 598] 6.311: took 10.403 ms
[ 599] 6.322: took 10.554 ms
[ 600] 6.333: took 10.392 ms
[ 601] 6.343: took 10.364 ms
[ 602] 6.353: took 10.564 ms
[ 603] 6.364: took 10.411 ms
[ 604] 6.375: took 10.519 ms
[ 605] 6.385: took 10.497 ms
[ 606] 6.396: took 10.318 ms
[ 607] 6.406: took 10.354 ms
[ 608] 6.416: took 10.417 ms
[ 609] 6.427: took 10.468 ms
[ 610] 6.437: took 10.457 ms
[ 611] 6.448: took 10.392 ms
[ 612] 6.458: took 10.343 ms
[ 613] 6.469: took 10.456 ms
[ 614] 6.479: took 10.334 ms
[ 615] 6.490: took 10.437 ms
[ 616] 6.500: took 10.352 ms
[ 617] 6.511: took 10.509 ms
[ 618] 6.521: took 10.421 ms
[ 619] 6.532: took 10.285 ms
[ 620] 6.542: took 10.568 ms
[ 621] 6.553: took 10.581 ms
[ 622] 6.563: took 10.480 ms
[ 623] 6.574: took 10.605 ms
[ 624] 6.585: took 10.525 ms
[ 625] 6.595: took 10.505 ms
[ 626] 6.606: took 10.565 ms
[ 627] 6.616: took 10.287 ms
[ 628] 6.627: took 10.346 ms
[ 629] 6.637: took 10.406 ms
[ 630] 6.648: took 10.488 ms
[ 631] 6.658: took 10.371 ms
[ 632] 6.669: took 10.475 ms
[ 633] 6.679: took 10.466 ms
[ 634] 6.690: took 10.510 ms
[ 635] 6.700: took 10.524 ms
[ 636] 6.711: took 10.415 ms
[ 637] 6.721: took 10.331 ms
[ 638] 6.732: took 10.511 ms
[ 639] 6.742: took 10.429 ms
[ 640] 6.753: took 10.331 ms
[ 641] 6.763: took 10.490 ms
[ 642] 6.774: took 10.428 ms
[ 643] 6.784: took 10.474 ms
[ 644] 6.795: took 10.450 ms
[ 645] 6.805: took 10.531 ms
[ 646] 6.816: took 10.337 ms
[ 647] 6.826: took 10.412 ms
[ 648] 6.837: took 10.445 ms
[ 649] 6.847: took 10.519 ms
[ 650] 6.858: took 10.473 ms
[ 651] 6.868: took 10.603 ms
[ 652] 6.879: took 10.558 ms
[ 653] 6.890: took 10.401 ms
[ 654] 6.900: took 10.393 ms
[ 655] 6.910: took 10.350 ms
[ 656] 6.921: took 10.494 ms
[ 657] 6.931: took 10.567 ms
[ 658] 6.942: took 10.495 ms
[ 659] 6.953: took 10.429 ms
[ 660] 6.963: took 10.398 ms
[ 661] 6.974: took 10.279 ms
[ 662] 6.984: took 10.673 ms
[ 663] 6.995: took 10.335 ms
[ 664] 7.005: took 10.365 ms
[ 665] 7.015: took 10.464 ms
[ 666] 7.026: took 10.305 ms
[ 667] 7.036: took 10.448 ms
[ 668] 7.047: took 10.453 ms
[ 669] 7.057: took 10.614 ms
[ 670] 7.068: took 10.423 ms
[ 671] 7.078: took 10.463 ms
[ 672] 7.089: took 10.301 ms
[ 673] 7.099: took 10.371 ms
[ 674] 7.110: took 10.533 ms
[ 675] 7.120: took 10.656 ms
[ 676] 7.131: took 10.739 ms
[ 677] 7.142: took 10.605 ms
[ 678] 7.153: took 10.541 ms
[ 679] 7.163: took 10.426 ms
[ 680] 7.174: took 10.526 ms
[ 681] 7.184: took 10.665 ms
[ 682] 7.195: took 10.343 ms
[ 683] 7.205: took 10.362 ms
[ 684] 7.216: took 10.575 ms
[ 685] 7.226: took 10.330 ms
[ 686] 7.237: took 10.522 ms
[ 687] 7.247: took 10.613 ms
[ 688] 7.258: took 10.488 ms
[ 689] 7.269: took 10.329 ms
[ 690] 7.279: took 10.486 ms
[ 691] 7.290: took 10.475 ms
[ 692] 7.300: took 10.526 ms
[ 693] 7.311: took 10.278 ms
[ 694] 7.321: took 10.309 ms
[ 695] 7.331: took 10.502 ms
[ 696] 7.342: took 10.492 ms
[ 697] 7.353: took 10.266 ms
[ 698] 7.363: took 10.478 ms
[ 699] 7.373: took 10.293 ms
[ 700] 7.384: took 10.399 ms
[ 701] 7.394: took 10.408 ms
[ 702] 7.405: took 10.361 ms
[ 703] 7.415: took 10.511 ms
[ 704] 7.426: took 10.462 ms
[ 705] 7.436: took 10.413 ms
[ 706] 7.447: took 10.560 ms
[ 707] 7.457: took 10.428 ms
[ 708] 7.468: took 10.765 ms
[ 709] 7.479: took 10.338 ms
[ 710] 7.489: took 10.628 ms
[ 711] 7.500: took 10.500 ms
[ 712] 7.510: took 10.529 ms
[ 713] 7.521: took 10.575 ms
[ 714] 7.531: took 10.596 ms
[ 715] 7.542: took 10.337 ms
[ 716] 7.553: took 10.335 ms
