2019-01-15 17:57:54.093751: E tensorflow/stream_executor/cuda/cuda_driver.cc:397] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-01-15 17:57:54.093860: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:145] kernel driver does not appear to be running on this host (tegra-ubuntu): /proc/driver/nvidia/version does not exist
DNN is on
verbose: 1
Initilize NULL camera. (320 x 240)
[ 166] 1.278: took 7.504 ms
[ 167] 1.285: took 7.460 ms
[ 168] 1.293: took 7.467 ms
[ 169] 1.300: took 7.434 ms
[ 170] 1.308: took 7.448 ms
[ 171] 1.315: took 7.438 ms
[ 172] 1.323: took 7.424 ms
[ 173] 1.330: took 7.516 ms
[ 174] 1.338: took 7.451 ms
[ 175] 1.345: took 7.491 ms
[ 176] 1.353: took 7.538 ms
[ 177] 1.360: took 7.530 ms
[ 178] 1.368: took 7.477 ms
[ 179] 1.376: took 7.439 ms
[ 180] 1.383: took 7.476 ms
[ 181] 1.391: took 7.586 ms
[ 182] 1.398: took 7.490 ms
[ 183] 1.406: took 7.416 ms
[ 184] 1.413: took 7.451 ms
[ 185] 1.421: took 7.481 ms
[ 186] 1.428: took 7.445 ms
[ 187] 1.436: took 7.488 ms
[ 188] 1.443: took 7.511 ms
[ 189] 1.451: took 7.468 ms
[ 190] 1.458: took 7.512 ms
[ 191] 1.466: took 7.590 ms
[ 192] 1.474: took 7.474 ms
[ 193] 1.481: took 7.572 ms
[ 194] 1.489: took 7.640 ms
[ 195] 1.497: took 7.489 ms
[ 196] 1.504: took 7.525 ms
[ 197] 1.512: took 7.454 ms
[ 198] 1.519: took 7.510 ms
[ 199] 1.527: took 7.420 ms
[ 200] 1.534: took 7.483 ms
[ 201] 1.542: took 7.393 ms
[ 202] 1.549: took 7.468 ms
[ 203] 1.557: took 7.504 ms
[ 204] 1.564: took 7.445 ms
[ 205] 1.572: took 7.439 ms
[ 206] 1.579: took 7.527 ms
[ 207] 1.587: took 7.467 ms
[ 208] 1.594: took 7.533 ms
[ 209] 1.602: took 7.536 ms
[ 210] 1.610: took 7.475 ms
[ 211] 1.617: took 7.566 ms
[ 212] 1.625: took 7.504 ms
[ 213] 1.632: took 7.457 ms
[ 214] 1.640: took 7.362 ms
[ 215] 1.647: took 7.620 ms
[ 216] 1.655: took 7.606 ms
[ 217] 1.663: took 7.565 ms
[ 218] 1.670: took 7.575 ms
[ 219] 1.678: took 7.499 ms
[ 220] 1.685: took 7.494 ms
[ 221] 1.693: took 7.539 ms
[ 222] 1.701: took 7.368 ms
[ 223] 1.708: took 7.393 ms
[ 224] 1.715: took 7.492 ms
[ 225] 1.723: took 7.412 ms
[ 226] 1.731: took 7.483 ms
[ 227] 1.738: took 7.496 ms
[ 228] 1.746: took 7.442 ms
[ 229] 1.753: took 7.449 ms
[ 230] 1.761: took 7.512 ms
[ 231] 1.768: took 7.470 ms
[ 232] 1.776: took 7.572 ms
[ 233] 1.783: took 7.436 ms
[ 234] 1.791: took 8.111 ms
[ 235] 1.799: took 7.559 ms
[ 236] 1.807: took 7.381 ms
[ 237] 1.814: took 7.463 ms
[ 238] 1.822: took 7.415 ms
[ 239] 1.829: took 7.423 ms
[ 240] 1.837: took 7.523 ms
[ 241] 1.844: took 7.391 ms
[ 242] 1.852: took 7.385 ms
[ 243] 1.859: took 7.469 ms
[ 244] 1.867: took 7.397 ms
[ 245] 1.874: took 7.451 ms
[ 246] 1.882: took 7.347 ms
[ 247] 1.889: took 7.510 ms
[ 248] 1.897: took 7.510 ms
[ 249] 1.904: took 7.508 ms
[ 250] 1.912: took 7.525 ms
[ 251] 1.919: took 7.422 ms
[ 252] 1.927: took 7.569 ms
[ 253] 1.934: took 7.542 ms
[ 254] 1.942: took 7.576 ms
[ 255] 1.950: took 7.422 ms
[ 256] 1.957: took 7.478 ms
[ 257] 1.965: took 7.487 ms
[ 258] 1.972: took 7.533 ms
[ 259] 1.980: took 7.947 ms
[ 260] 1.988: took 7.515 ms
[ 261] 1.995: took 7.588 ms
[ 262] 2.003: took 7.437 ms
[ 263] 2.011: took 7.510 ms
[ 264] 2.018: took 7.461 ms
[ 265] 2.026: took 7.444 ms
[ 266] 2.033: took 7.451 ms
[ 267] 2.041: took 7.420 ms
[ 268] 2.048: took 7.589 ms
[ 269] 2.056: took 7.487 ms
[ 270] 2.063: took 7.516 ms
[ 271] 2.071: took 7.590 ms
[ 272] 2.079: took 7.487 ms
[ 273] 2.086: took 7.432 ms
[ 274] 2.094: took 7.492 ms
[ 275] 2.101: took 7.501 ms
[ 276] 2.109: took 7.506 ms
[ 277] 2.116: took 7.630 ms
[ 278] 2.124: took 8.061 ms
[ 279] 2.132: took 7.420 ms
[ 280] 2.140: took 7.590 ms
[ 281] 2.147: took 7.526 ms
[ 282] 2.155: took 7.527 ms
[ 283] 2.162: took 7.482 ms
[ 284] 2.170: took 7.517 ms
[ 285] 2.177: took 7.541 ms
[ 286] 2.185: took 7.398 ms
[ 287] 2.193: took 7.472 ms
[ 288] 2.200: took 7.493 ms
[ 289] 2.208: took 7.463 ms
[ 290] 2.215: took 7.421 ms
[ 291] 2.223: took 7.554 ms
[ 292] 2.230: took 7.484 ms
[ 293] 2.238: took 7.430 ms
[ 294] 2.245: took 7.433 ms
[ 295] 2.253: took 7.460 ms
[ 296] 2.260: took 7.508 ms
[ 297] 2.268: took 7.402 ms
[ 298] 2.275: took 7.516 ms
[ 299] 2.283: took 7.511 ms
[ 300] 2.291: took 7.397 ms
[ 301] 2.298: took 7.537 ms
[ 302] 2.306: took 7.449 ms
[ 303] 2.313: took 7.580 ms
[ 304] 2.321: took 7.474 ms
[ 305] 2.328: took 7.423 ms
[ 306] 2.336: took 7.416 ms
[ 307] 2.343: took 7.519 ms
[ 308] 2.351: took 7.486 ms
[ 309] 2.358: took 7.495 ms
[ 310] 2.366: took 7.513 ms
[ 311] 2.373: took 7.494 ms
[ 312] 2.381: took 7.503 ms
[ 313] 2.389: took 7.478 ms
[ 314] 2.396: took 7.581 ms
[ 315] 2.404: took 7.498 ms
[ 316] 2.411: took 7.604 ms
[ 317] 2.419: took 7.617 ms
[ 318] 2.427: took 7.528 ms
[ 319] 2.434: took 7.523 ms
[ 320] 2.442: took 7.497 ms
[ 321] 2.449: took 7.541 ms
[ 322] 2.457: took 7.393 ms
[ 323] 2.464: took 7.442 ms
[ 324] 2.472: took 7.480 ms
[ 325] 2.479: took 7.504 ms
[ 326] 2.487: took 7.531 ms
[ 327] 2.495: took 7.489 ms
[ 328] 2.502: took 7.480 ms
[ 329] 2.510: took 7.586 ms
[ 330] 2.517: took 7.444 ms
[ 331] 2.525: took 7.569 ms
[ 332] 2.533: took 7.549 ms
[ 333] 2.540: took 7.411 ms
[ 334] 2.548: took 7.473 ms
[ 335] 2.555: took 7.556 ms
[ 336] 2.563: took 7.589 ms
[ 337] 2.570: took 7.507 ms
[ 338] 2.578: took 7.431 ms
[ 339] 2.585: took 7.453 ms
[ 340] 2.593: took 7.494 ms
[ 341] 2.601: took 7.529 ms
[ 342] 2.608: took 7.569 ms
[ 343] 2.616: took 7.379 ms
[ 344] 2.623: took 7.453 ms
[ 345] 2.631: took 7.517 ms
[ 346] 2.638: took 7.473 ms
[ 347] 2.646: took 7.426 ms
[ 348] 2.653: took 7.509 ms
[ 349] 2.661: took 7.514 ms
[ 350] 2.668: took 7.412 ms
[ 351] 2.676: took 8.071 ms
[ 352] 2.684: took 7.441 ms
[ 353] 2.692: took 7.445 ms
[ 354] 2.699: took 7.517 ms
[ 355] 2.707: took 7.404 ms
[ 356] 2.714: took 7.544 ms
[ 357] 2.722: took 7.381 ms
[ 358] 2.729: took 7.560 ms
[ 359] 2.737: took 7.461 ms
[ 360] 2.744: took 7.468 ms
[ 361] 2.752: took 7.479 ms
[ 362] 2.759: took 7.435 ms
[ 363] 2.767: took 7.538 ms
[ 364] 2.774: took 7.466 ms
[ 365] 2.782: took 7.483 ms
[ 366] 2.789: took 7.362 ms
[ 367] 2.797: took 7.398 ms
[ 368] 2.804: took 7.437 ms
[ 369] 2.812: took 7.404 ms
[ 370] 2.819: took 7.440 ms
[ 371] 2.827: took 7.480 ms
[ 372] 2.834: took 7.482 ms
[ 373] 2.842: took 7.480 ms
[ 374] 2.849: took 7.461 ms
[ 375] 2.857: took 7.421 ms
[ 376] 2.864: took 7.500 ms
[ 377] 2.872: took 7.398 ms
[ 378] 2.879: took 7.499 ms
[ 379] 2.887: took 7.450 ms
[ 380] 2.895: took 7.546 ms
[ 381] 2.902: took 7.518 ms
[ 382] 2.910: took 7.523 ms
[ 383] 2.917: took 7.486 ms
[ 384] 2.925: took 7.459 ms
[ 385] 2.932: took 7.550 ms
[ 386] 2.940: took 7.460 ms
[ 387] 2.947: took 7.491 ms
[ 388] 2.955: took 7.623 ms
[ 389] 2.963: took 7.523 ms
[ 390] 2.970: took 7.484 ms
[ 391] 2.978: took 7.583 ms
[ 392] 2.985: took 7.395 ms
[ 393] 2.993: took 7.440 ms
[ 394] 3.000: took 7.436 ms
[ 395] 3.008: took 7.941 ms
[ 396] 3.016: took 7.475 ms
[ 397] 3.023: took 7.479 ms
[ 398] 3.031: took 7.548 ms
[ 399] 3.039: took 7.492 ms
[ 400] 3.046: took 7.426 ms
[ 401] 3.054: took 7.365 ms
[ 402] 3.061: took 7.588 ms
[ 403] 3.069: took 7.409 ms
[ 404] 3.076: took 7.464 ms
[ 405] 3.084: took 7.314 ms
[ 406] 3.091: took 7.489 ms
[ 407] 3.099: took 7.568 ms
[ 408] 3.106: took 7.468 ms
[ 409] 3.114: took 7.512 ms
[ 410] 3.121: took 7.488 ms
[ 411] 3.129: took 7.422 ms
[ 412] 3.136: took 7.414 ms
[ 413] 3.144: took 7.448 ms
[ 414] 3.151: took 7.520 ms
[ 415] 3.159: took 7.485 ms
[ 416] 3.166: took 7.509 ms
[ 417] 3.174: took 7.429 ms
[ 418] 3.182: took 7.533 ms
[ 419] 3.189: took 7.417 ms
[ 420] 3.197: took 7.638 ms
[ 421] 3.204: took 7.526 ms
[ 422] 3.212: took 7.399 ms
[ 423] 3.219: took 7.440 ms
[ 424] 3.227: took 7.442 ms
[ 425] 3.234: took 7.398 ms
[ 426] 3.242: took 7.425 ms
[ 427] 3.249: took 7.513 ms
[ 428] 3.257: took 7.403 ms
[ 429] 3.264: took 7.402 ms
[ 430] 3.272: took 7.444 ms
[ 431] 3.279: took 7.558 ms
[ 432] 3.287: took 7.448 ms
[ 433] 3.294: took 7.622 ms
[ 434] 3.302: took 7.512 ms
[ 435] 3.310: took 7.504 ms
[ 436] 3.317: took 7.398 ms
[ 437] 3.325: took 7.389 ms
[ 438] 3.332: took 7.410 ms
[ 439] 3.340: took 7.422 ms
[ 440] 3.347: took 7.446 ms
[ 441] 3.355: took 7.477 ms
[ 442] 3.362: took 7.569 ms
[ 443] 3.370: took 7.418 ms
[ 444] 3.377: took 7.505 ms
[ 445] 3.385: took 7.511 ms
[ 446] 3.392: took 7.460 ms
[ 447] 3.400: took 7.578 ms
[ 448] 3.408: took 7.449 ms
[ 449] 3.415: took 7.411 ms
[ 450] 3.423: took 7.424 ms
[ 451] 3.430: took 7.380 ms
[ 452] 3.438: took 7.386 ms
[ 453] 3.445: took 7.464 ms
[ 454] 3.453: took 7.466 ms
[ 455] 3.460: took 7.482 ms
[ 456] 3.468: took 7.383 ms
[ 457] 3.475: took 7.464 ms
[ 458] 3.483: took 7.456 ms
[ 459] 3.490: took 7.452 ms
[ 460] 3.498: took 7.373 ms
[ 461] 3.505: took 7.436 ms
[ 462] 3.513: took 7.400 ms
[ 463] 3.520: took 7.318 ms
[ 464] 3.527: took 7.385 ms
[ 465] 3.535: took 7.370 ms
[ 466] 3.542: took 7.430 ms
[ 467] 3.550: took 7.475 ms
[ 468] 3.557: took 7.487 ms
[ 469] 3.565: took 7.492 ms
[ 470] 3.572: took 7.423 ms
[ 471] 3.580: took 7.441 ms
[ 472] 3.587: took 7.518 ms
[ 473] 3.595: took 7.510 ms
[ 474] 3.602: took 7.566 ms
[ 475] 3.610: took 7.555 ms
[ 476] 3.618: took 7.574 ms
[ 477] 3.625: took 7.567 ms
[ 478] 3.633: took 7.479 ms
[ 479] 3.641: took 7.503 ms
[ 480] 3.648: took 7.576 ms
[ 481] 3.656: took 7.535 ms
[ 482] 3.663: took 7.520 ms
[ 483] 3.671: took 7.522 ms
[ 484] 3.678: took 7.591 ms
[ 485] 3.686: took 7.405 ms
[ 486] 3.694: took 7.527 ms
[ 487] 3.701: took 7.544 ms
[ 488] 3.709: took 8.089 ms
[ 489] 3.717: took 7.509 ms
[ 490] 3.725: took 7.514 ms
[ 491] 3.732: took 7.335 ms
[ 492] 3.739: took 7.435 ms
[ 493] 3.747: took 7.461 ms
[ 494] 3.755: took 7.478 ms
[ 495] 3.762: took 7.515 ms
[ 496] 3.770: took 7.475 ms
[ 497] 3.777: took 7.523 ms
[ 498] 3.785: took 7.460 ms
[ 499] 3.792: took 7.404 ms
[ 500] 3.800: took 7.453 ms
[ 501] 3.807: took 7.446 ms
[ 502] 3.815: took 7.570 ms
[ 503] 3.822: took 7.504 ms
[ 504] 3.830: took 7.574 ms
[ 505] 3.838: took 7.491 ms
[ 506] 3.845: took 7.494 ms
[ 507] 3.853: took 7.574 ms
[ 508] 3.860: took 7.479 ms
[ 509] 3.868: took 7.423 ms
[ 510] 3.875: took 7.568 ms
[ 511] 3.883: took 7.412 ms
[ 512] 3.890: took 7.619 ms
[ 513] 3.898: took 7.561 ms
[ 514] 3.906: took 7.558 ms
[ 515] 3.913: took 7.477 ms
[ 516] 3.921: took 7.522 ms
[ 517] 3.928: took 7.457 ms
[ 518] 3.936: took 7.476 ms
[ 519] 3.944: took 7.440 ms
[ 520] 3.951: took 7.461 ms
[ 521] 3.959: took 7.549 ms
[ 522] 3.966: took 7.503 ms
[ 523] 3.974: took 7.410 ms
[ 524] 3.981: took 7.568 ms
[ 525] 3.989: took 7.437 ms
[ 526] 3.996: took 7.502 ms
[ 527] 4.004: took 7.408 ms
[ 528] 4.011: took 7.552 ms
[ 529] 4.019: took 7.544 ms
[ 530] 4.027: took 7.589 ms
[ 531] 4.034: took 7.443 ms
[ 532] 4.042: took 7.518 ms
[ 533] 4.049: took 7.489 ms
[ 534] 4.057: took 7.421 ms
[ 535] 4.064: took 7.504 ms
[ 536] 4.072: took 7.471 ms
[ 537] 4.079: took 7.459 ms
[ 538] 4.087: took 7.490 ms
[ 539] 4.094: took 7.501 ms
[ 540] 4.102: took 7.544 ms
[ 541] 4.110: took 7.964 ms
[ 542] 4.118: took 7.498 ms
[ 543] 4.125: took 8.021 ms
[ 544] 4.133: took 7.428 ms
[ 545] 4.141: took 7.472 ms
[ 546] 4.148: took 7.485 ms
[ 547] 4.156: took 7.350 ms
[ 548] 4.163: took 7.513 ms
[ 549] 4.171: took 7.477 ms
[ 550] 4.178: took 7.583 ms
[ 551] 4.186: took 7.436 ms
[ 552] 4.194: took 7.517 ms
[ 553] 4.201: took 7.424 ms
[ 554] 4.209: took 7.498 ms
[ 555] 4.216: took 7.407 ms
[ 556] 4.224: took 7.471 ms
[ 557] 4.231: took 7.457 ms
[ 558] 4.239: took 7.482 ms
[ 559] 4.246: took 7.563 ms
[ 560] 4.254: took 7.432 ms
[ 561] 4.261: took 7.369 ms
[ 562] 4.269: took 7.523 ms
[ 563] 4.276: took 7.422 ms
[ 564] 4.284: took 7.370 ms
[ 565] 4.291: took 7.411 ms
[ 566] 4.299: took 7.470 ms
[ 567] 4.306: took 7.492 ms
[ 568] 4.314: took 7.384 ms
[ 569] 4.321: took 7.486 ms
[ 570] 4.329: took 7.583 ms
[ 571] 4.336: took 7.461 ms
[ 572] 4.344: took 7.489 ms
[ 573] 4.352: took 7.617 ms
[ 574] 4.359: took 7.614 ms
[ 575] 4.367: took 7.443 ms
[ 576] 4.374: took 7.445 ms
[ 577] 4.382: took 7.523 ms
[ 578] 4.389: took 7.547 ms
[ 579] 4.397: took 7.524 ms
[ 580] 4.405: took 7.407 ms
[ 581] 4.412: took 7.549 ms
[ 582] 4.420: took 7.538 ms
[ 583] 4.427: took 7.381 ms
[ 584] 4.435: took 7.454 ms
[ 585] 4.442: took 7.567 ms
[ 586] 4.450: took 7.497 ms
[ 587] 4.458: took 7.467 ms
[ 588] 4.465: took 7.540 ms
[ 589] 4.473: took 7.519 ms
[ 590] 4.480: took 7.469 ms
[ 591] 4.488: took 7.437 ms
[ 592] 4.495: took 7.453 ms
[ 593] 4.503: took 7.526 ms
[ 594] 4.510: took 7.474 ms
[ 595] 4.518: took 7.457 ms
[ 596] 4.525: took 7.479 ms
[ 597] 4.533: took 7.394 ms
[ 598] 4.540: took 7.458 ms
[ 599] 4.548: took 7.408 ms
[ 600] 4.555: took 7.527 ms
[ 601] 4.563: took 7.435 ms
[ 602] 4.570: took 7.523 ms
[ 603] 4.578: took 7.430 ms
[ 604] 4.586: took 7.479 ms
[ 605] 4.593: took 7.423 ms
[ 606] 4.601: took 7.546 ms
[ 607] 4.608: took 7.391 ms
[ 608] 4.616: took 7.391 ms
[ 609] 4.623: took 7.467 ms
[ 610] 4.631: took 7.501 ms
[ 611] 4.638: took 7.428 ms
[ 612] 4.646: took 7.481 ms
[ 613] 4.653: took 7.489 ms
[ 614] 4.661: took 7.449 ms
[ 615] 4.668: took 7.583 ms
[ 616] 4.676: took 7.479 ms
[ 617] 4.683: took 7.552 ms
[ 618] 4.691: took 7.527 ms
[ 619] 4.699: took 7.511 ms
[ 620] 4.706: took 7.491 ms
[ 621] 4.714: took 7.402 ms
[ 622] 4.721: took 7.431 ms
[ 623] 4.729: took 7.524 ms
[ 624] 4.736: took 7.552 ms
[ 625] 4.744: took 7.584 ms
[ 626] 4.752: took 7.433 ms
[ 627] 4.759: took 7.494 ms
[ 628] 4.767: took 7.537 ms
[ 629] 4.774: took 7.499 ms
[ 630] 4.782: took 7.507 ms
[ 631] 4.789: took 7.484 ms
[ 632] 4.797: took 7.568 ms
[ 633] 4.804: took 7.553 ms
[ 634] 4.812: took 7.516 ms
[ 635] 4.820: took 7.357 ms
[ 636] 4.827: took 7.747 ms
[ 637] 4.835: took 7.512 ms
[ 638] 4.842: took 7.531 ms
[ 639] 4.850: took 7.529 ms
[ 640] 4.858: took 7.480 ms
[ 641] 4.865: took 7.521 ms
[ 642] 4.873: took 7.445 ms
[ 643] 4.880: took 7.637 ms
[ 644] 4.888: took 7.413 ms
[ 645] 4.895: took 7.510 ms
[ 646] 4.903: took 7.452 ms
[ 647] 4.910: took 7.497 ms
[ 648] 4.918: took 7.478 ms
[ 649] 4.926: took 7.446 ms
[ 650] 4.933: took 7.480 ms
[ 651] 4.941: took 7.518 ms
[ 652] 4.948: took 7.504 ms
[ 653] 4.956: took 7.585 ms
[ 654] 4.963: took 7.501 ms
[ 655] 4.971: took 7.400 ms
[ 656] 4.978: took 7.429 ms
[ 657] 4.986: took 7.483 ms
[ 658] 4.993: took 7.456 ms
[ 659] 5.001: took 7.468 ms
[ 660] 5.009: took 7.461 ms
[ 661] 5.016: took 7.493 ms
[ 662] 5.024: took 7.421 ms
[ 663] 5.031: took 7.460 ms
[ 664] 5.039: took 7.540 ms
[ 665] 5.046: took 7.538 ms
[ 666] 5.054: took 7.412 ms
[ 667] 5.061: took 7.423 ms
[ 668] 5.069: took 7.475 ms
[ 669] 5.076: took 7.440 ms
[ 670] 5.084: took 7.429 ms
[ 671] 5.091: took 7.471 ms
[ 672] 5.099: took 7.456 ms
[ 673] 5.106: took 7.394 ms
[ 674] 5.114: took 7.374 ms
[ 675] 5.121: took 7.407 ms
[ 676] 5.129: took 7.432 ms
[ 677] 5.136: took 7.343 ms
[ 678] 5.144: took 7.357 ms
[ 679] 5.151: took 7.485 ms
[ 680] 5.159: took 7.416 ms
[ 681] 5.166: took 7.456 ms
[ 682] 5.174: took 7.427 ms
[ 683] 5.181: took 7.475 ms
[ 684] 5.189: took 7.398 ms
[ 685] 5.196: took 7.501 ms
[ 686] 5.204: took 7.398 ms
[ 687] 5.211: took 7.573 ms
[ 688] 5.219: took 7.393 ms
[ 689] 5.226: took 7.451 ms
[ 690] 5.234: took 7.404 ms
[ 691] 5.241: took 8.051 ms
[ 692] 5.249: took 7.568 ms
[ 693] 5.257: took 7.413 ms
[ 694] 5.264: took 7.433 ms
[ 695] 5.272: took 7.536 ms
[ 696] 5.279: took 7.640 ms
[ 697] 5.287: took 7.550 ms
[ 698] 5.295: took 7.563 ms
[ 699] 5.302: took 7.469 ms
[ 700] 5.310: took 7.512 ms
[ 701] 5.317: took 7.490 ms
[ 702] 5.325: took 7.491 ms
[ 703] 5.333: took 7.480 ms
[ 704] 5.340: took 7.406 ms
[ 705] 5.348: took 7.427 ms
[ 706] 5.355: took 7.540 ms
[ 707] 5.363: took 7.468 ms
[ 708] 5.370: took 7.494 ms
[ 709] 5.378: took 7.468 ms
[ 710] 5.385: took 7.528 ms
[ 711] 5.393: took 7.525 ms
[ 712] 5.400: took 7.533 ms
[ 713] 5.408: took 7.450 ms
[ 714] 5.416: took 7.369 ms
[ 715] 5.423: took 7.470 ms
[ 716] 5.431: took 7.545 ms
