2019-01-15 17:56:33.220476: E tensorflow/stream_executor/cuda/cuda_driver.cc:397] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-01-15 17:56:33.220589: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:145] kernel driver does not appear to be running on this host (tegra-ubuntu): /proc/driver/nvidia/version does not exist
DNN is on
verbose: 1
Initilize NULL camera. (320 x 240)
[ 166] 1.437: took 8.433 ms
[ 167] 1.445: took 8.425 ms
[ 168] 1.454: took 8.437 ms
[ 169] 1.462: took 8.484 ms
[ 170] 1.471: took 8.454 ms
[ 171] 1.479: took 8.537 ms
[ 172] 1.488: took 8.430 ms
[ 173] 1.496: took 8.490 ms
[ 174] 1.505: took 8.374 ms
[ 175] 1.513: took 8.487 ms
[ 176] 1.522: took 8.532 ms
[ 177] 1.530: took 8.494 ms
[ 178] 1.539: took 8.655 ms
[ 179] 1.548: took 8.514 ms
[ 180] 1.556: took 8.456 ms
[ 181] 1.565: took 8.606 ms
[ 182] 1.573: took 8.485 ms
[ 183] 1.582: took 8.577 ms
[ 184] 1.591: took 8.526 ms
[ 185] 1.599: took 8.627 ms
[ 186] 1.608: took 8.481 ms
[ 187] 1.616: took 8.472 ms
[ 188] 1.625: took 8.436 ms
[ 189] 1.633: took 8.508 ms
[ 190] 1.642: took 8.369 ms
[ 191] 1.650: took 8.447 ms
[ 192] 1.659: took 8.361 ms
[ 193] 1.667: took 8.430 ms
[ 194] 1.676: took 8.390 ms
[ 195] 1.684: took 8.419 ms
[ 196] 1.693: took 8.456 ms
[ 197] 1.701: took 8.487 ms
[ 198] 1.710: took 8.459 ms
[ 199] 1.718: took 8.517 ms
[ 200] 1.727: took 8.488 ms
[ 201] 1.735: took 8.517 ms
[ 202] 1.744: took 8.450 ms
[ 203] 1.752: took 8.576 ms
[ 204] 1.761: took 8.399 ms
[ 205] 1.770: took 8.426 ms
[ 206] 1.778: took 8.437 ms
[ 207] 1.787: took 8.464 ms
[ 208] 1.795: took 8.373 ms
[ 209] 1.803: took 8.437 ms
[ 210] 1.812: took 8.469 ms
[ 211] 1.821: took 8.429 ms
[ 212] 1.829: took 8.464 ms
[ 213] 1.838: took 8.532 ms
[ 214] 1.846: took 8.437 ms
[ 215] 1.855: took 8.472 ms
[ 216] 1.863: took 8.482 ms
[ 217] 1.872: took 8.494 ms
[ 218] 1.880: took 8.431 ms
[ 219] 1.889: took 8.523 ms
[ 220] 1.897: took 8.420 ms
[ 221] 1.906: took 8.392 ms
[ 222] 1.914: took 8.435 ms
[ 223] 1.923: took 8.463 ms
[ 224] 1.931: took 8.416 ms
[ 225] 1.940: took 8.507 ms
[ 226] 1.948: took 8.448 ms
[ 227] 1.957: took 8.422 ms
[ 228] 1.965: took 8.495 ms
[ 229] 1.974: took 8.447 ms
[ 230] 1.982: took 8.449 ms
[ 231] 1.991: took 8.521 ms
[ 232] 1.999: took 8.468 ms
[ 233] 2.008: took 8.414 ms
[ 234] 2.016: took 8.464 ms
[ 235] 2.025: took 8.420 ms
[ 236] 2.033: took 8.449 ms
[ 237] 2.042: took 8.441 ms
[ 238] 2.050: took 8.482 ms
[ 239] 2.059: took 8.501 ms
[ 240] 2.068: took 8.417 ms
[ 241] 2.076: took 8.452 ms
[ 242] 2.085: took 8.445 ms
[ 243] 2.093: took 8.399 ms
[ 244] 2.102: took 8.354 ms
[ 245] 2.110: took 8.446 ms
[ 246] 2.118: took 8.495 ms
[ 247] 2.127: took 8.503 ms
[ 248] 2.136: took 8.503 ms
[ 249] 2.144: took 8.498 ms
[ 250] 2.153: took 8.554 ms
[ 251] 2.161: took 8.540 ms
[ 252] 2.170: took 8.498 ms
[ 253] 2.178: took 8.547 ms
[ 254] 2.187: took 8.512 ms
[ 255] 2.196: took 8.464 ms
[ 256] 2.204: took 8.511 ms
[ 257] 2.213: took 8.572 ms
[ 258] 2.221: took 8.449 ms
[ 259] 2.230: took 8.517 ms
[ 260] 2.238: took 8.404 ms
[ 261] 2.247: took 8.543 ms
[ 262] 2.256: took 8.434 ms
[ 263] 2.264: took 8.419 ms
[ 264] 2.273: took 8.378 ms
[ 265] 2.281: took 8.473 ms
[ 266] 2.289: took 8.465 ms
[ 267] 2.298: took 8.491 ms
[ 268] 2.307: took 8.473 ms
[ 269] 2.315: took 8.444 ms
[ 270] 2.324: took 8.464 ms
[ 271] 2.332: took 8.482 ms
[ 272] 2.341: took 8.425 ms
[ 273] 2.349: took 8.414 ms
[ 274] 2.358: took 8.608 ms
[ 275] 2.366: took 8.410 ms
[ 276] 2.375: took 8.452 ms
[ 277] 2.383: took 8.424 ms
[ 278] 2.392: took 8.447 ms
[ 279] 2.400: took 8.414 ms
[ 280] 2.409: took 8.382 ms
[ 281] 2.417: took 8.489 ms
[ 282] 2.426: took 8.469 ms
[ 283] 2.434: took 8.444 ms
[ 284] 2.443: took 8.430 ms
[ 285] 2.451: took 8.378 ms
[ 286] 2.460: took 8.445 ms
[ 287] 2.468: took 8.538 ms
[ 288] 2.477: took 8.492 ms
[ 289] 2.485: took 8.432 ms
[ 290] 2.494: took 8.436 ms
[ 291] 2.502: took 8.406 ms
[ 292] 2.511: took 8.495 ms
[ 293] 2.519: took 8.493 ms
[ 294] 2.528: took 8.453 ms
[ 295] 2.536: took 8.401 ms
[ 296] 2.545: took 8.436 ms
[ 297] 2.553: took 8.430 ms
[ 298] 2.562: took 8.391 ms
[ 299] 2.570: took 8.395 ms
[ 300] 2.579: took 8.525 ms
[ 301] 2.587: took 8.441 ms
[ 302] 2.596: took 8.453 ms
[ 303] 2.604: took 8.382 ms
[ 304] 2.613: took 8.407 ms
[ 305] 2.621: took 8.470 ms
[ 306] 2.630: took 8.475 ms
[ 307] 2.638: took 8.436 ms
[ 308] 2.647: took 8.398 ms
[ 309] 2.655: took 8.427 ms
[ 310] 2.664: took 8.398 ms
[ 311] 2.672: took 8.365 ms
[ 312] 2.681: took 8.460 ms
[ 313] 2.689: took 8.434 ms
[ 314] 2.698: took 8.440 ms
[ 315] 2.706: took 8.388 ms
[ 316] 2.715: took 8.450 ms
[ 317] 2.723: took 8.382 ms
[ 318] 2.732: took 8.380 ms
[ 319] 2.740: took 8.539 ms
[ 320] 2.749: took 8.501 ms
[ 321] 2.757: took 8.436 ms
[ 322] 2.766: took 8.460 ms
[ 323] 2.774: took 8.383 ms
[ 324] 2.783: took 8.508 ms
[ 325] 2.791: took 8.450 ms
[ 326] 2.800: took 8.390 ms
[ 327] 2.808: took 8.418 ms
[ 328] 2.817: took 8.456 ms
[ 329] 2.825: took 8.361 ms
[ 330] 2.834: took 8.342 ms
[ 331] 2.842: took 8.433 ms
[ 332] 2.850: took 8.487 ms
[ 333] 2.859: took 8.397 ms
[ 334] 2.867: took 8.469 ms
[ 335] 2.876: took 8.423 ms
[ 336] 2.884: took 8.488 ms
[ 337] 2.893: took 8.438 ms
[ 338] 2.902: took 8.568 ms
[ 339] 2.910: took 8.380 ms
[ 340] 2.919: took 8.445 ms
[ 341] 2.927: took 8.454 ms
[ 342] 2.936: took 8.507 ms
[ 343] 2.944: took 8.390 ms
[ 344] 2.953: took 8.546 ms
[ 345] 2.961: took 8.477 ms
[ 346] 2.970: took 8.496 ms
[ 347] 2.978: took 8.424 ms
[ 348] 2.987: took 8.500 ms
[ 349] 2.995: took 8.424 ms
[ 350] 3.004: took 8.444 ms
[ 351] 3.012: took 8.477 ms
[ 352] 3.021: took 8.385 ms
[ 353] 3.029: took 8.550 ms
[ 354] 3.038: took 8.450 ms
[ 355] 3.046: took 8.570 ms
[ 356] 3.055: took 8.547 ms
[ 357] 3.064: took 8.485 ms
[ 358] 3.072: took 8.483 ms
[ 359] 3.081: took 8.527 ms
[ 360] 3.089: took 8.442 ms
[ 361] 3.098: took 8.526 ms
[ 362] 3.106: took 8.468 ms
[ 363] 3.115: took 8.494 ms
[ 364] 3.124: took 8.397 ms
[ 365] 3.132: took 8.467 ms
[ 366] 3.141: took 8.360 ms
[ 367] 3.149: took 8.385 ms
[ 368] 3.157: took 8.460 ms
[ 369] 3.166: took 8.478 ms
[ 370] 3.174: took 8.405 ms
[ 371] 3.183: took 8.514 ms
[ 372] 3.191: took 8.429 ms
[ 373] 3.200: took 8.523 ms
[ 374] 3.209: took 8.378 ms
[ 375] 3.217: took 8.446 ms
[ 376] 3.226: took 8.369 ms
[ 377] 3.234: took 8.418 ms
[ 378] 3.242: took 8.387 ms
[ 379] 3.251: took 8.455 ms
[ 380] 3.259: took 8.487 ms
[ 381] 3.268: took 8.366 ms
[ 382] 3.276: took 8.439 ms
[ 383] 3.285: took 8.399 ms
[ 384] 3.293: took 8.435 ms
[ 385] 3.302: took 8.379 ms
[ 386] 3.310: took 8.401 ms
[ 387] 3.319: took 8.488 ms
[ 388] 3.327: took 8.463 ms
[ 389] 3.336: took 8.446 ms
[ 390] 3.344: took 8.463 ms
[ 391] 3.353: took 8.472 ms
[ 392] 3.361: took 8.435 ms
[ 393] 3.370: took 8.505 ms
[ 394] 3.378: took 8.448 ms
[ 395] 3.387: took 8.435 ms
[ 396] 3.395: took 8.636 ms
[ 397] 3.404: took 8.450 ms
[ 398] 3.413: took 8.492 ms
[ 399] 3.421: took 8.539 ms
[ 400] 3.430: took 8.544 ms
[ 401] 3.438: took 8.521 ms
[ 402] 3.447: took 8.490 ms
[ 403] 3.455: took 8.551 ms
[ 404] 3.464: took 8.609 ms
[ 405] 3.473: took 8.438 ms
[ 406] 3.481: took 8.507 ms
[ 407] 3.490: took 8.385 ms
[ 408] 3.498: took 8.434 ms
[ 409] 3.507: took 8.564 ms
[ 410] 3.515: took 8.480 ms
[ 411] 3.524: took 8.437 ms
[ 412] 3.532: took 8.452 ms
[ 413] 3.541: took 8.481 ms
[ 414] 3.549: took 8.444 ms
[ 415] 3.558: took 8.381 ms
[ 416] 3.566: took 8.439 ms
[ 417] 3.575: took 8.432 ms
[ 418] 3.583: took 8.412 ms
[ 419] 3.592: took 8.415 ms
[ 420] 3.600: took 8.443 ms
[ 421] 3.609: took 8.451 ms
[ 422] 3.617: took 8.411 ms
[ 423] 3.626: took 8.468 ms
[ 424] 3.634: took 8.430 ms
[ 425] 3.643: took 8.457 ms
[ 426] 3.651: took 8.468 ms
[ 427] 3.660: took 8.393 ms
[ 428] 3.668: took 8.434 ms
[ 429] 3.677: took 8.421 ms
[ 430] 3.685: took 8.465 ms
[ 431] 3.694: took 8.374 ms
[ 432] 3.702: took 8.446 ms
[ 433] 3.711: took 8.522 ms
[ 434] 3.719: took 8.457 ms
[ 435] 3.728: took 8.422 ms
[ 436] 3.736: took 8.455 ms
[ 437] 3.745: took 8.461 ms
[ 438] 3.753: took 8.441 ms
[ 439] 3.762: took 8.403 ms
[ 440] 3.770: took 8.485 ms
[ 441] 3.779: took 8.514 ms
[ 442] 3.787: took 8.371 ms
[ 443] 3.796: took 8.424 ms
[ 444] 3.804: took 8.463 ms
[ 445] 3.813: took 8.413 ms
[ 446] 3.821: took 8.424 ms
[ 447] 3.830: took 8.436 ms
[ 448] 3.838: took 8.741 ms
[ 449] 3.847: took 8.572 ms
[ 450] 3.856: took 8.456 ms
[ 451] 3.864: took 8.557 ms
[ 452] 3.873: took 8.445 ms
[ 453] 3.881: took 8.458 ms
[ 454] 3.890: took 8.401 ms
[ 455] 3.898: took 8.489 ms
[ 456] 3.907: took 8.451 ms
[ 457] 3.915: took 8.557 ms
[ 458] 3.924: took 8.337 ms
[ 459] 3.932: took 8.366 ms
[ 460] 3.941: took 8.540 ms
[ 461] 3.950: took 8.483 ms
[ 462] 3.958: took 8.500 ms
[ 463] 3.967: took 8.433 ms
[ 464] 3.975: took 8.396 ms
[ 465] 3.984: took 8.496 ms
[ 466] 3.992: took 8.462 ms
[ 467] 4.001: took 8.477 ms
[ 468] 4.009: took 8.388 ms
[ 469] 4.018: took 8.445 ms
[ 470] 4.026: took 8.400 ms
[ 471] 4.035: took 8.466 ms
[ 472] 4.043: took 8.430 ms
[ 473] 4.052: took 8.424 ms
[ 474] 4.060: took 8.427 ms
[ 475] 4.069: took 8.405 ms
[ 476] 4.077: took 8.420 ms
[ 477] 4.086: took 8.504 ms
[ 478] 4.094: took 8.410 ms
[ 479] 4.103: took 8.412 ms
[ 480] 4.111: took 8.480 ms
[ 481] 4.120: took 8.471 ms
[ 482] 4.128: took 8.430 ms
[ 483] 4.137: took 8.425 ms
[ 484] 4.145: took 8.419 ms
[ 485] 4.154: took 8.460 ms
[ 486] 4.162: took 8.422 ms
[ 487] 4.171: took 8.465 ms
[ 488] 4.179: took 8.446 ms
[ 489] 4.188: took 8.466 ms
[ 490] 4.196: took 8.500 ms
[ 491] 4.205: took 8.442 ms
[ 492] 4.213: took 8.358 ms
[ 493] 4.222: took 8.373 ms
[ 494] 4.230: took 8.498 ms
[ 495] 4.239: took 8.436 ms
[ 496] 4.247: took 8.425 ms
[ 497] 4.256: took 8.457 ms
[ 498] 4.264: took 8.463 ms
[ 499] 4.273: took 8.382 ms
[ 500] 4.281: took 8.452 ms
[ 501] 4.290: took 8.460 ms
[ 502] 4.298: took 8.389 ms
[ 503] 4.307: took 8.410 ms
[ 504] 4.315: took 8.418 ms
[ 505] 4.323: took 8.418 ms
[ 506] 4.332: took 8.425 ms
[ 507] 4.340: took 8.408 ms
[ 508] 4.349: took 8.512 ms
[ 509] 4.357: took 8.473 ms
[ 510] 4.366: took 8.461 ms
[ 511] 4.375: took 8.509 ms
[ 512] 4.383: took 8.408 ms
[ 513] 4.392: took 8.455 ms
[ 514] 4.400: took 8.481 ms
[ 515] 4.409: took 8.437 ms
[ 516] 4.417: took 8.418 ms
[ 517] 4.426: took 8.372 ms
[ 518] 4.434: took 8.439 ms
[ 519] 4.443: took 8.382 ms
[ 520] 4.451: took 8.515 ms
[ 521] 4.460: took 8.477 ms
[ 522] 4.468: took 8.394 ms
[ 523] 4.477: took 8.388 ms
[ 524] 4.485: took 8.446 ms
[ 525] 4.494: took 8.377 ms
[ 526] 4.502: took 8.462 ms
[ 527] 4.510: took 8.384 ms
[ 528] 4.519: took 8.463 ms
[ 529] 4.527: took 8.371 ms
[ 530] 4.536: took 8.518 ms
[ 531] 4.544: took 8.437 ms
[ 532] 4.553: took 8.349 ms
[ 533] 4.561: took 8.413 ms
[ 534] 4.570: took 8.419 ms
[ 535] 4.578: took 8.441 ms
[ 536] 4.587: took 8.530 ms
[ 537] 4.595: took 8.442 ms
[ 538] 4.604: took 8.372 ms
[ 539] 4.612: took 8.359 ms
[ 540] 4.621: took 8.421 ms
[ 541] 4.629: took 8.419 ms
[ 542] 4.638: took 8.316 ms
[ 543] 4.646: took 8.498 ms
[ 544] 4.655: took 8.464 ms
[ 545] 4.663: took 8.385 ms
[ 546] 4.672: took 8.355 ms
[ 547] 4.680: took 8.507 ms
[ 548] 4.689: took 8.420 ms
[ 549] 4.697: took 8.362 ms
[ 550] 4.706: took 8.389 ms
[ 551] 4.714: took 8.473 ms
[ 552] 4.722: took 8.421 ms
[ 553] 4.731: took 8.479 ms
[ 554] 4.740: took 8.400 ms
[ 555] 4.748: took 8.439 ms
[ 556] 4.756: took 8.379 ms
[ 557] 4.765: took 8.455 ms
[ 558] 4.773: took 8.440 ms
[ 559] 4.782: took 8.557 ms
[ 560] 4.791: took 8.521 ms
[ 561] 4.799: took 8.590 ms
[ 562] 4.808: took 8.469 ms
[ 563] 4.816: took 8.472 ms
[ 564] 4.825: took 8.425 ms
[ 565] 4.833: took 8.366 ms
[ 566] 4.842: took 8.414 ms
[ 567] 4.850: took 8.463 ms
[ 568] 4.859: took 8.497 ms
[ 569] 4.867: took 8.463 ms
[ 570] 4.876: took 8.417 ms
[ 571] 4.884: took 8.420 ms
[ 572] 4.893: took 8.414 ms
[ 573] 4.901: took 8.420 ms
[ 574] 4.910: took 8.385 ms
[ 575] 4.918: took 8.464 ms
[ 576] 4.927: took 8.463 ms
[ 577] 4.935: took 8.459 ms
[ 578] 4.944: took 8.386 ms
[ 579] 4.952: took 8.389 ms
[ 580] 4.961: took 8.474 ms
[ 581] 4.969: took 8.538 ms
[ 582] 4.978: took 8.436 ms
[ 583] 4.986: took 8.449 ms
[ 584] 4.995: took 8.524 ms
[ 585] 5.003: took 8.402 ms
[ 586] 5.012: took 8.419 ms
[ 587] 5.020: took 8.318 ms
[ 588] 5.029: took 8.443 ms
[ 589] 5.037: took 8.411 ms
[ 590] 5.046: took 8.407 ms
[ 591] 5.054: took 8.492 ms
[ 592] 5.063: took 8.487 ms
[ 593] 5.071: took 8.386 ms
[ 594] 5.080: took 8.507 ms
[ 595] 5.088: took 8.395 ms
[ 596] 5.097: took 8.423 ms
[ 597] 5.105: took 8.396 ms
[ 598] 5.114: took 8.497 ms
[ 599] 5.122: took 8.491 ms
[ 600] 5.131: took 8.378 ms
[ 601] 5.139: took 8.393 ms
[ 602] 5.148: took 8.428 ms
[ 603] 5.156: took 8.414 ms
[ 604] 5.165: took 8.431 ms
[ 605] 5.173: took 8.442 ms
[ 606] 5.182: took 8.457 ms
[ 607] 5.190: took 8.485 ms
[ 608] 5.199: took 8.419 ms
[ 609] 5.207: took 8.425 ms
[ 610] 5.216: took 8.493 ms
[ 611] 5.224: took 8.410 ms
[ 612] 5.233: took 8.459 ms
[ 613] 5.241: took 8.452 ms
[ 614] 5.250: took 8.505 ms
[ 615] 5.258: took 8.515 ms
[ 616] 5.267: took 8.499 ms
[ 617] 5.275: took 8.457 ms
[ 618] 5.284: took 8.411 ms
[ 619] 5.292: took 8.552 ms
[ 620] 5.301: took 8.486 ms
[ 621] 5.310: took 8.339 ms
[ 622] 5.318: took 8.528 ms
[ 623] 5.327: took 8.510 ms
[ 624] 5.335: took 8.447 ms
[ 625] 5.344: took 8.531 ms
[ 626] 5.352: took 8.550 ms
[ 627] 5.361: took 8.463 ms
[ 628] 5.369: took 8.547 ms
[ 629] 5.378: took 8.635 ms
[ 630] 5.387: took 8.507 ms
[ 631] 5.395: took 8.661 ms
[ 632] 5.404: took 8.457 ms
[ 633] 5.413: took 8.411 ms
[ 634] 5.421: took 8.375 ms
[ 635] 5.429: took 8.466 ms
[ 636] 5.438: took 8.487 ms
[ 637] 5.446: took 8.447 ms
[ 638] 5.455: took 8.467 ms
[ 639] 5.464: took 8.419 ms
[ 640] 5.472: took 8.494 ms
[ 641] 5.481: took 8.435 ms
[ 642] 5.489: took 8.439 ms
[ 643] 5.498: took 8.375 ms
[ 644] 5.506: took 8.354 ms
[ 645] 5.514: took 8.609 ms
[ 646] 5.523: took 8.493 ms
[ 647] 5.532: took 8.443 ms
[ 648] 5.540: took 8.388 ms
[ 649] 5.549: took 8.554 ms
[ 650] 5.557: took 8.578 ms
[ 651] 5.566: took 8.488 ms
[ 652] 5.574: took 8.470 ms
[ 653] 5.583: took 8.474 ms
[ 654] 5.591: took 8.458 ms
[ 655] 5.600: took 8.481 ms
[ 656] 5.608: took 8.490 ms
[ 657] 5.617: took 8.383 ms
[ 658] 5.625: took 8.463 ms
[ 659] 5.634: took 8.438 ms
[ 660] 5.643: took 8.392 ms
[ 661] 5.651: took 8.545 ms
[ 662] 5.660: took 8.379 ms
[ 663] 5.668: took 8.361 ms
[ 664] 5.676: took 8.391 ms
[ 665] 5.685: took 8.409 ms
[ 666] 5.693: took 8.445 ms
[ 667] 5.702: took 8.444 ms
[ 668] 5.710: took 8.402 ms
[ 669] 5.719: took 8.455 ms
[ 670] 5.727: took 8.370 ms
[ 671] 5.736: took 8.501 ms
[ 672] 5.744: took 8.416 ms
[ 673] 5.753: took 8.381 ms
[ 674] 5.761: took 8.463 ms
[ 675] 5.770: took 8.501 ms
[ 676] 5.778: took 8.372 ms
[ 677] 5.787: took 8.458 ms
[ 678] 5.795: took 8.389 ms
[ 679] 5.804: took 8.493 ms
[ 680] 5.812: took 8.488 ms
[ 681] 5.821: took 8.517 ms
[ 682] 5.829: took 8.491 ms
[ 683] 5.838: took 8.503 ms
[ 684] 5.847: took 8.536 ms
[ 685] 5.855: took 8.449 ms
[ 686] 5.864: took 8.549 ms
[ 687] 5.872: took 8.413 ms
[ 688] 5.881: took 8.457 ms
[ 689] 5.889: took 8.455 ms
[ 690] 5.898: took 8.640 ms
[ 691] 5.906: took 8.386 ms
[ 692] 5.915: took 8.601 ms
[ 693] 5.924: took 8.525 ms
[ 694] 5.932: took 8.403 ms
[ 695] 5.941: took 8.560 ms
[ 696] 5.949: took 8.538 ms
[ 697] 5.958: took 8.410 ms
[ 698] 5.966: took 8.448 ms
[ 699] 5.975: took 8.439 ms
[ 700] 5.983: took 8.400 ms
[ 701] 5.992: took 8.448 ms
[ 702] 6.000: took 8.373 ms
[ 703] 6.009: took 8.407 ms
[ 704] 6.017: took 8.374 ms
[ 705] 6.026: took 8.387 ms
[ 706] 6.034: took 8.398 ms
[ 707] 6.043: took 8.483 ms
[ 708] 6.051: took 8.416 ms
[ 709] 6.060: took 8.486 ms
[ 710] 6.068: took 8.498 ms
[ 711] 6.077: took 8.357 ms
[ 712] 6.085: took 8.390 ms
[ 713] 6.094: took 8.508 ms
[ 714] 6.102: took 8.284 ms
[ 715] 6.110: took 8.480 ms
[ 716] 6.119: took 8.468 ms
