2019-01-15 17:12:48.970986: E tensorflow/stream_executor/cuda/cuda_driver.cc:397] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-01-15 17:12:48.971119: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:145] kernel driver does not appear to be running on this host (tegra-ubuntu): /proc/driver/nvidia/version does not exist
DNN is on
verbose: 1
Initilize NULL camera. (320 x 240)
[ 166] 3.340: took 9.777 ms
[ 167] 3.360: took 9.814 ms
[ 168] 3.380: took 9.866 ms
[ 169] 3.400: took 9.768 ms
[ 170] 3.420: took 9.959 ms
[ 171] 3.440: took 9.873 ms
[ 172] 3.460: took 9.968 ms
[ 173] 3.480: took 10.073 ms
[ 174] 3.500: took 9.968 ms
[ 175] 3.520: took 9.801 ms
[ 176] 3.540: took 9.540 ms
[ 177] 3.560: took 9.580 ms
[ 178] 3.580: took 9.900 ms
[ 179] 3.600: took 9.833 ms
[ 180] 3.620: took 9.862 ms
[ 181] 3.640: took 9.811 ms
[ 182] 3.660: took 9.762 ms
[ 183] 3.680: took 9.804 ms
[ 184] 3.700: took 9.910 ms
[ 185] 3.720: took 9.796 ms
[ 186] 3.740: took 9.832 ms
[ 187] 3.760: took 9.838 ms
[ 188] 3.780: took 10.197 ms
[ 189] 3.800: took 10.039 ms
[ 190] 3.820: took 10.046 ms
[ 191] 3.840: took 9.911 ms
[ 192] 3.860: took 9.957 ms
[ 193] 3.880: took 9.809 ms
[ 194] 3.900: took 9.543 ms
[ 195] 3.920: took 9.951 ms
[ 196] 3.940: took 9.891 ms
[ 197] 3.960: took 9.900 ms
[ 198] 3.980: took 9.755 ms
[ 199] 4.000: took 9.766 ms
[ 200] 4.020: took 9.849 ms
[ 201] 4.040: took 9.794 ms
[ 202] 4.060: took 9.774 ms
[ 203] 4.080: took 9.903 ms
[ 204] 4.100: took 9.821 ms
[ 205] 4.120: took 9.901 ms
[ 206] 4.140: took 9.807 ms
[ 207] 4.160: took 9.992 ms
[ 208] 4.180: took 10.131 ms
[ 209] 4.200: took 10.205 ms
[ 210] 4.220: took 10.082 ms
[ 211] 4.240: took 9.559 ms
[ 212] 4.260: took 9.785 ms
[ 213] 4.280: took 9.815 ms
[ 214] 4.300: took 9.789 ms
[ 215] 4.320: took 9.746 ms
[ 216] 4.340: took 9.942 ms
[ 217] 4.360: took 9.836 ms
[ 218] 4.380: took 9.908 ms
[ 219] 4.400: took 9.745 ms
[ 220] 4.420: took 9.757 ms
[ 221] 4.440: took 9.691 ms
[ 222] 4.460: took 9.723 ms
[ 223] 4.480: took 9.836 ms
[ 224] 4.500: took 9.905 ms
[ 225] 4.520: took 9.865 ms
[ 226] 4.540: took 9.870 ms
[ 227] 4.560: took 10.250 ms
[ 228] 4.580: took 9.643 ms
[ 229] 4.600: took 9.210 ms
[ 230] 4.620: took 9.880 ms
[ 231] 4.640: took 9.771 ms
[ 232] 4.660: took 9.734 ms
[ 233] 4.680: took 9.987 ms
[ 234] 4.700: took 9.818 ms
[ 235] 4.720: took 9.880 ms
[ 236] 4.740: took 9.800 ms
[ 237] 4.760: took 9.829 ms
[ 238] 4.780: took 9.753 ms
[ 239] 4.800: took 9.842 ms
[ 240] 4.820: took 9.752 ms
[ 241] 4.840: took 9.832 ms
[ 242] 4.860: took 9.904 ms
[ 243] 4.880: took 9.926 ms
[ 244] 4.900: took 9.891 ms
[ 245] 4.920: took 9.967 ms
[ 246] 4.940: took 9.724 ms
[ 247] 4.960: took 9.769 ms
[ 248] 4.980: took 9.938 ms
[ 249] 5.000: took 9.859 ms
[ 250] 5.020: took 9.817 ms
[ 251] 5.040: took 9.790 ms
[ 252] 5.060: took 9.759 ms
[ 253] 5.080: took 9.849 ms
[ 254] 5.100: took 9.810 ms
[ 255] 5.120: took 9.757 ms
[ 256] 5.140: took 9.797 ms
[ 257] 5.160: took 9.780 ms
[ 258] 5.180: took 10.028 ms
[ 259] 5.200: took 9.858 ms
[ 260] 5.220: took 9.715 ms
[ 261] 5.240: took 9.872 ms
[ 262] 5.260: took 10.242 ms
[ 263] 5.280: took 9.556 ms
[ 264] 5.300: took 9.988 ms
[ 265] 5.320: took 9.892 ms
[ 266] 5.340: took 9.828 ms
[ 267] 5.360: took 9.928 ms
[ 268] 5.380: took 9.896 ms
[ 269] 5.400: took 9.700 ms
[ 270] 5.420: took 9.802 ms
[ 271] 5.440: took 9.685 ms
[ 272] 5.460: took 9.824 ms
[ 273] 5.480: took 9.854 ms
[ 274] 5.500: took 9.849 ms
[ 275] 5.520: took 10.025 ms
[ 276] 5.540: took 9.924 ms
[ 277] 5.560: took 10.000 ms
[ 278] 5.580: took 10.034 ms
[ 279] 5.600: took 9.937 ms
[ 280] 5.620: took 9.903 ms
[ 281] 5.640: took 9.700 ms
[ 282] 5.660: took 9.867 ms
[ 283] 5.680: took 9.879 ms
[ 284] 5.700: took 10.061 ms
[ 285] 5.720: took 9.917 ms
[ 286] 5.740: took 9.886 ms
[ 287] 5.760: took 9.812 ms
[ 288] 5.780: took 9.877 ms
[ 289] 5.800: took 9.743 ms
[ 290] 5.820: took 9.866 ms
[ 291] 5.840: took 9.744 ms
[ 292] 5.860: took 9.807 ms
[ 293] 5.880: took 10.039 ms
[ 294] 5.900: took 9.878 ms
[ 295] 5.920: took 10.086 ms
[ 296] 5.940: took 9.986 ms
[ 297] 5.960: took 9.751 ms
[ 298] 5.980: took 9.553 ms
[ 299] 6.000: took 9.829 ms
[ 300] 6.020: took 9.881 ms
[ 301] 6.040: took 9.733 ms
[ 302] 6.060: took 9.934 ms
[ 303] 6.080: took 9.696 ms
[ 304] 6.100: took 9.758 ms
[ 305] 6.120: took 9.805 ms
[ 306] 6.140: took 9.818 ms
[ 307] 6.160: took 9.824 ms
[ 308] 6.180: took 9.829 ms
[ 309] 6.200: took 9.644 ms
[ 310] 6.220: took 9.870 ms
[ 311] 6.240: took 9.933 ms
[ 312] 6.260: took 10.033 ms
[ 313] 6.280: took 9.879 ms
[ 314] 6.300: took 10.002 ms
[ 315] 6.320: took 9.656 ms
[ 316] 6.340: took 9.837 ms
[ 317] 6.360: took 9.844 ms
[ 318] 6.380: took 9.842 ms
[ 319] 6.400: took 9.810 ms
[ 320] 6.420: took 9.840 ms
[ 321] 6.440: took 9.704 ms
[ 322] 6.460: took 9.733 ms
[ 323] 6.480: took 9.797 ms
[ 324] 6.500: took 9.773 ms
[ 325] 6.520: took 9.825 ms
[ 326] 6.540: took 9.869 ms
[ 327] 6.560: took 9.911 ms
[ 328] 6.580: took 9.995 ms
[ 329] 6.600: took 9.985 ms
[ 330] 6.620: took 9.787 ms
[ 331] 6.640: took 10.020 ms
[ 332] 6.660: took 9.962 ms
[ 333] 6.680: took 9.793 ms
[ 334] 6.700: took 9.989 ms
[ 335] 6.720: took 9.895 ms
[ 336] 6.740: took 9.895 ms
[ 337] 6.760: took 9.771 ms
[ 338] 6.780: took 9.947 ms
[ 339] 6.800: took 9.792 ms
[ 340] 6.820: took 9.755 ms
[ 341] 6.840: took 9.799 ms
[ 342] 6.860: took 9.776 ms
[ 343] 6.880: took 9.875 ms
[ 344] 6.900: took 9.955 ms
[ 345] 6.920: took 9.924 ms
[ 346] 6.940: took 9.856 ms
[ 347] 6.960: took 9.971 ms
[ 348] 6.980: took 9.957 ms
[ 349] 7.000: took 9.782 ms
[ 350] 7.020: took 9.732 ms
[ 351] 7.040: took 9.764 ms
[ 352] 7.060: took 9.799 ms
[ 353] 7.080: took 9.959 ms
[ 354] 7.100: took 9.845 ms
[ 355] 7.120: took 9.911 ms
[ 356] 7.140: took 9.760 ms
[ 357] 7.160: took 9.944 ms
[ 358] 7.180: took 9.815 ms
[ 359] 7.200: took 9.940 ms
[ 360] 7.220: took 9.891 ms
[ 361] 7.240: took 9.721 ms
[ 362] 7.260: took 9.965 ms
[ 363] 7.280: took 10.026 ms
[ 364] 7.300: took 10.005 ms
[ 365] 7.320: took 10.013 ms
[ 366] 7.340: took 9.846 ms
[ 367] 7.360: took 9.970 ms
[ 368] 7.380: took 9.812 ms
[ 369] 7.400: took 9.865 ms
[ 370] 7.420: took 9.918 ms
[ 371] 7.440: took 9.892 ms
[ 372] 7.460: took 9.809 ms
[ 373] 7.480: took 9.814 ms
[ 374] 7.500: took 10.076 ms
[ 375] 7.520: took 9.782 ms
[ 376] 7.540: took 9.785 ms
[ 377] 7.560: took 9.697 ms
[ 378] 7.580: took 9.805 ms
[ 379] 7.600: took 9.942 ms
[ 380] 7.620: took 9.909 ms
[ 381] 7.640: took 10.082 ms
[ 382] 7.660: took 9.992 ms
[ 383] 7.680: took 9.577 ms
[ 384] 7.700: took 9.479 ms
[ 385] 7.720: took 9.795 ms
[ 386] 7.740: took 9.812 ms
[ 387] 7.760: took 9.832 ms
[ 388] 7.780: took 9.853 ms
[ 389] 7.800: took 9.715 ms
[ 390] 7.820: took 9.809 ms
[ 391] 7.840: took 9.747 ms
[ 392] 7.860: took 9.963 ms
[ 393] 7.880: took 9.866 ms
[ 394] 7.900: took 9.810 ms
[ 395] 7.920: took 9.905 ms
[ 396] 7.940: took 9.913 ms
[ 397] 7.960: took 9.999 ms
[ 398] 7.980: took 9.899 ms
[ 399] 8.000: took 9.997 ms
[ 400] 8.020: took 9.728 ms
[ 401] 8.040: took 9.580 ms
[ 402] 8.060: took 9.830 ms
[ 403] 8.080: took 9.865 ms
[ 404] 8.100: took 9.829 ms
[ 405] 8.120: took 9.952 ms
[ 406] 8.140: took 9.804 ms
[ 407] 8.160: took 9.747 ms
[ 408] 8.180: took 9.784 ms
[ 409] 8.200: took 9.750 ms
[ 410] 8.220: took 9.910 ms
[ 411] 8.240: took 9.803 ms
[ 412] 8.260: took 9.855 ms
[ 413] 8.280: took 9.838 ms
[ 414] 8.300: took 9.911 ms
[ 415] 8.320: took 9.963 ms
[ 416] 8.340: took 9.930 ms
[ 417] 8.360: took 9.935 ms
[ 418] 8.380: took 9.652 ms
[ 419] 8.400: took 9.991 ms
[ 420] 8.420: took 9.782 ms
[ 421] 8.440: took 9.714 ms
[ 422] 8.460: took 9.917 ms
[ 423] 8.480: took 9.793 ms
[ 424] 8.500: took 9.738 ms
[ 425] 8.520: took 9.804 ms
[ 426] 8.540: took 9.776 ms
[ 427] 8.560: took 9.801 ms
[ 428] 8.580: took 9.703 ms
[ 429] 8.600: took 9.899 ms
[ 430] 8.620: took 9.815 ms
[ 431] 8.640: took 9.919 ms
[ 432] 8.660: took 9.811 ms
[ 433] 8.680: took 10.028 ms
[ 434] 8.700: took 10.005 ms
[ 435] 8.720: took 9.779 ms
[ 436] 8.740: took 9.741 ms
[ 437] 8.760: took 9.996 ms
[ 438] 8.780: took 9.772 ms
[ 439] 8.800: took 9.782 ms
[ 440] 8.820: took 9.730 ms
[ 441] 8.840: took 9.843 ms
[ 442] 8.860: took 9.780 ms
[ 443] 8.880: took 9.828 ms
[ 444] 8.900: took 9.766 ms
[ 445] 8.920: took 9.868 ms
[ 446] 8.940: took 9.966 ms
[ 447] 8.960: took 9.679 ms
[ 448] 8.980: took 10.033 ms
[ 449] 9.000: took 10.021 ms
[ 450] 9.020: took 9.886 ms
[ 451] 9.040: took 9.955 ms
[ 452] 9.060: took 9.724 ms
[ 453] 9.080: took 9.422 ms
[ 454] 9.100: took 10.032 ms
[ 455] 9.120: took 9.864 ms
[ 456] 9.140: took 9.792 ms
[ 457] 9.160: took 9.795 ms
[ 458] 9.180: took 9.813 ms
[ 459] 9.200: took 9.771 ms
[ 460] 9.220: took 9.766 ms
[ 461] 9.240: took 9.836 ms
[ 462] 9.260: took 9.924 ms
[ 463] 9.280: took 9.801 ms
[ 464] 9.300: took 9.743 ms
[ 465] 9.320: took 9.976 ms
[ 466] 9.340: took 9.856 ms
[ 467] 9.360: took 9.954 ms
[ 468] 9.380: took 10.120 ms
[ 469] 9.400: took 10.190 ms
[ 470] 9.420: took 9.676 ms
[ 471] 9.440: took 9.177 ms
[ 472] 9.460: took 9.843 ms
[ 473] 9.480: took 9.887 ms
[ 474] 9.500: took 9.763 ms
[ 475] 9.520: took 9.723 ms
[ 476] 9.540: took 9.707 ms
[ 477] 9.560: took 9.881 ms
[ 478] 9.580: took 9.817 ms
[ 479] 9.600: took 9.913 ms
[ 480] 9.620: took 9.945 ms
[ 481] 9.640: took 9.807 ms
[ 482] 9.660: took 9.744 ms
[ 483] 9.680: took 9.947 ms
[ 484] 9.700: took 9.912 ms
[ 485] 9.720: took 9.885 ms
[ 486] 9.740: took 9.906 ms
[ 487] 9.760: took 9.605 ms
[ 488] 9.780: took 9.682 ms
[ 489] 9.800: took 9.782 ms
[ 490] 9.820: took 9.777 ms
[ 491] 9.840: took 9.773 ms
[ 492] 9.860: took 9.784 ms
[ 493] 9.880: took 9.851 ms
[ 494] 9.900: took 9.912 ms
[ 495] 9.920: took 9.819 ms
[ 496] 9.940: took 9.869 ms
[ 497] 9.960: took 9.757 ms
[ 498] 9.980: took 9.875 ms
[ 499] 10.000: took 9.715 ms
[ 500] 10.020: took 9.957 ms
[ 501] 10.040: took 9.890 ms
[ 502] 10.060: took 10.124 ms
[ 503] 10.080: took 9.949 ms
[ 504] 10.100: took 9.790 ms
[ 505] 10.120: took 9.550 ms
[ 506] 10.140: took 9.291 ms
[ 507] 10.160: took 9.926 ms
[ 508] 10.180: took 9.795 ms
[ 509] 10.200: took 9.837 ms
[ 510] 10.220: took 9.803 ms
[ 511] 10.240: took 9.793 ms
[ 512] 10.260: took 9.709 ms
[ 513] 10.280: took 9.781 ms
[ 514] 10.300: took 9.776 ms
[ 515] 10.320: took 9.908 ms
[ 516] 10.340: took 9.766 ms
[ 517] 10.360: took 9.750 ms
[ 518] 10.380: took 9.878 ms
[ 519] 10.400: took 9.909 ms
[ 520] 10.420: took 10.068 ms
[ 521] 10.440: took 9.955 ms
[ 522] 10.460: took 9.920 ms
[ 523] 10.480: took 9.423 ms
[ 524] 10.500: took 9.786 ms
[ 525] 10.520: took 9.796 ms
[ 526] 10.540: took 9.800 ms
[ 527] 10.560: took 9.794 ms
[ 528] 10.580: took 9.848 ms
[ 529] 10.600: took 9.824 ms
[ 530] 10.620: took 9.748 ms
[ 531] 10.640: took 9.775 ms
[ 532] 10.660: took 9.754 ms
[ 533] 10.680: took 9.789 ms
[ 534] 10.700: took 9.961 ms
[ 535] 10.720: took 9.939 ms
[ 536] 10.740: took 10.020 ms
[ 537] 10.760: took 9.955 ms
[ 538] 10.780: took 9.847 ms
[ 539] 10.800: took 9.661 ms
[ 540] 10.820: took 9.459 ms
[ 541] 10.840: took 9.931 ms
[ 542] 10.860: took 9.791 ms
[ 543] 10.880: took 9.776 ms
[ 544] 10.900: took 9.896 ms
[ 545] 10.920: took 10.002 ms
[ 546] 10.940: took 9.979 ms
[ 547] 10.960: took 9.775 ms
[ 548] 10.980: took 9.951 ms
[ 549] 11.000: took 9.784 ms
[ 550] 11.020: took 9.791 ms
[ 551] 11.040: took 9.785 ms
[ 552] 11.060: took 9.996 ms
[ 553] 11.080: took 10.068 ms
[ 554] 11.100: took 10.112 ms
[ 555] 11.120: took 10.115 ms
[ 556] 11.140: took 9.992 ms
[ 557] 11.160: took 9.654 ms
[ 558] 11.180: took 9.330 ms
[ 559] 11.200: took 9.821 ms
[ 560] 11.220: took 9.893 ms
[ 561] 11.240: took 9.855 ms
[ 562] 11.260: took 9.869 ms
[ 563] 11.280: took 9.930 ms
[ 564] 11.300: took 9.957 ms
[ 565] 11.320: took 9.738 ms
[ 566] 11.340: took 9.734 ms
[ 567] 11.360: took 9.890 ms
[ 568] 11.380: took 9.825 ms
[ 569] 11.400: took 9.754 ms
[ 570] 11.420: took 9.817 ms
[ 571] 11.440: took 9.964 ms
[ 572] 11.460: took 10.038 ms
[ 573] 11.480: took 10.050 ms
[ 574] 11.500: took 9.850 ms
[ 575] 11.520: took 9.611 ms
[ 576] 11.540: took 9.514 ms
[ 577] 11.560: took 9.798 ms
[ 578] 11.580: took 9.857 ms
[ 579] 11.600: took 9.767 ms
[ 580] 11.620: took 9.769 ms
[ 581] 11.640: took 9.783 ms
[ 582] 11.660: took 9.780 ms
[ 583] 11.680: took 9.788 ms
[ 584] 11.700: took 9.713 ms
[ 585] 11.720: took 9.776 ms
[ 586] 11.740: took 9.816 ms
[ 587] 11.760: took 9.893 ms
[ 588] 11.780: took 9.866 ms
[ 589] 11.800: took 9.808 ms
[ 590] 11.820: took 9.975 ms
[ 591] 11.840: took 9.878 ms
[ 592] 11.860: took 9.673 ms
[ 593] 11.880: took 9.247 ms
[ 594] 11.900: took 9.780 ms
[ 595] 11.920: took 9.869 ms
[ 596] 11.940: took 9.797 ms
[ 597] 11.960: took 9.769 ms
[ 598] 11.980: took 9.842 ms
[ 599] 12.000: took 9.792 ms
[ 600] 12.020: took 9.804 ms
[ 601] 12.040: took 9.815 ms
[ 602] 12.060: took 9.784 ms
[ 603] 12.080: took 9.841 ms
[ 604] 12.100: took 9.706 ms
[ 605] 12.120: took 9.924 ms
[ 606] 12.140: took 9.799 ms
[ 607] 12.160: took 9.853 ms
[ 608] 12.180: took 9.967 ms
[ 609] 12.200: took 9.679 ms
[ 610] 12.220: took 9.465 ms
[ 611] 12.240: took 9.804 ms
[ 612] 12.260: took 9.714 ms
[ 613] 12.280: took 9.939 ms
[ 614] 12.300: took 9.802 ms
[ 615] 12.320: took 9.763 ms
[ 616] 12.340: took 9.778 ms
[ 617] 12.360: took 9.968 ms
[ 618] 12.380: took 9.668 ms
[ 619] 12.400: took 9.899 ms
[ 620] 12.420: took 9.784 ms
[ 621] 12.440: took 9.811 ms
[ 622] 12.460: took 9.889 ms
[ 623] 12.480: took 9.962 ms
[ 624] 12.500: took 10.125 ms
[ 625] 12.520: took 9.877 ms
[ 626] 12.540: took 9.765 ms
[ 627] 12.560: took 9.689 ms
[ 628] 12.580: took 9.958 ms
[ 629] 12.600: took 9.765 ms
[ 630] 12.620: took 9.854 ms
[ 631] 12.640: took 9.767 ms
[ 632] 12.660: took 9.868 ms
[ 633] 12.680: took 9.849 ms
[ 634] 12.700: took 9.775 ms
[ 635] 12.720: took 9.838 ms
[ 636] 12.740: took 9.890 ms
[ 637] 12.760: took 9.814 ms
[ 638] 12.780: took 9.917 ms
[ 639] 12.800: took 9.814 ms
[ 640] 12.820: took 9.893 ms
[ 641] 12.840: took 10.049 ms
[ 642] 12.860: took 10.034 ms
[ 643] 12.880: took 10.143 ms
[ 644] 12.900: took 9.669 ms
[ 645] 12.920: took 9.332 ms
[ 646] 12.940: took 9.761 ms
[ 647] 12.960: took 9.819 ms
[ 648] 12.980: took 9.701 ms
[ 649] 13.000: took 9.859 ms
[ 650] 13.020: took 9.865 ms
[ 651] 13.040: took 9.882 ms
[ 652] 13.060: took 9.824 ms
[ 653] 13.080: took 9.862 ms
[ 654] 13.100: took 9.872 ms
[ 655] 13.120: took 9.753 ms
[ 656] 13.140: took 9.838 ms
[ 657] 13.160: took 9.739 ms
[ 658] 13.180: took 9.979 ms
[ 659] 13.200: took 9.899 ms
[ 660] 13.220: took 9.946 ms
[ 661] 13.240: took 9.931 ms
[ 662] 13.260: took 9.504 ms
[ 663] 13.280: took 9.217 ms
[ 664] 13.300: took 9.938 ms
[ 665] 13.320: took 9.719 ms
[ 666] 13.340: took 9.812 ms
[ 667] 13.360: took 9.962 ms
[ 668] 13.380: took 9.840 ms
[ 669] 13.400: took 9.882 ms
[ 670] 13.420: took 9.740 ms
[ 671] 13.440: took 10.060 ms
[ 672] 13.460: took 9.795 ms
[ 673] 13.480: took 9.732 ms
[ 674] 13.500: took 9.733 ms
[ 675] 13.520: took 9.975 ms
[ 676] 13.540: took 9.830 ms
[ 677] 13.560: took 9.997 ms
[ 678] 13.580: took 10.008 ms
[ 679] 13.600: took 9.645 ms
[ 680] 13.620: took 9.573 ms
[ 681] 13.640: took 9.424 ms
[ 682] 13.660: took 9.786 ms
[ 683] 13.680: took 9.826 ms
[ 684] 13.700: took 9.763 ms
[ 685] 13.720: took 9.850 ms
[ 686] 13.740: took 9.689 ms
[ 687] 13.760: took 9.837 ms
[ 688] 13.780: took 9.713 ms
[ 689] 13.800: took 9.822 ms
[ 690] 13.820: took 9.799 ms
[ 691] 13.840: took 9.815 ms
[ 692] 13.860: took 9.822 ms
[ 693] 13.880: took 9.986 ms
[ 694] 13.900: took 9.835 ms
[ 695] 13.920: took 9.787 ms
[ 696] 13.940: took 10.003 ms
[ 697] 13.960: took 9.614 ms
[ 698] 13.980: took 9.198 ms
[ 699] 14.000: took 9.841 ms
[ 700] 14.020: took 9.734 ms
[ 701] 14.040: took 9.757 ms
[ 702] 14.060: took 9.764 ms
[ 703] 14.080: took 9.836 ms
[ 704] 14.100: took 9.918 ms
[ 705] 14.120: took 9.742 ms
[ 706] 14.140: took 9.716 ms
[ 707] 14.160: took 9.671 ms
[ 708] 14.180: took 9.712 ms
[ 709] 14.200: took 9.669 ms
[ 710] 14.220: took 9.916 ms
[ 711] 14.240: took 9.985 ms
[ 712] 14.260: took 9.926 ms
[ 713] 14.280: took 9.922 ms
[ 714] 14.300: took 9.818 ms
[ 715] 14.320: took 9.548 ms
[ 716] 14.340: took 9.728 ms
