2019-01-15 17:18:15.825083: E tensorflow/stream_executor/cuda/cuda_driver.cc:397] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-01-15 17:18:15.825198: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:145] kernel driver does not appear to be running on this host (tegra-ubuntu): /proc/driver/nvidia/version does not exist
DNN is on
verbose: 1
Initilize NULL camera. (320 x 240)
[ 717] 14.360: took 8.760 ms
[ 718] 14.380: took 8.679 ms
[ 719] 14.400: took 8.665 ms
[ 720] 14.420: took 8.693 ms
[ 721] 14.440: took 10.383 ms
[ 722] 14.460: took 9.207 ms
[ 723] 14.480: took 10.235 ms
[ 724] 14.500: took 8.737 ms
[ 725] 14.520: took 8.700 ms
[ 726] 14.540: took 8.670 ms
[ 727] 14.560: took 8.655 ms
[ 728] 14.580: took 8.766 ms
[ 729] 14.600: took 8.816 ms
[ 730] 14.620: took 8.738 ms
[ 731] 14.640: took 8.639 ms
[ 732] 14.660: took 8.658 ms
[ 733] 14.680: took 8.562 ms
[ 734] 14.700: took 8.683 ms
[ 735] 14.720: took 8.747 ms
[ 736] 14.740: took 8.766 ms
[ 737] 14.760: took 8.606 ms
[ 738] 14.780: took 8.631 ms
[ 739] 14.800: took 8.686 ms
[ 740] 14.820: took 8.702 ms
[ 741] 14.840: took 8.630 ms
[ 742] 14.860: took 8.747 ms
[ 743] 14.880: took 8.767 ms
[ 744] 14.900: took 10.003 ms
[ 745] 14.920: took 9.657 ms
[ 746] 14.940: took 8.578 ms
[ 747] 14.960: took 8.736 ms
[ 748] 14.980: took 8.691 ms
[ 749] 15.000: took 8.541 ms
[ 750] 15.020: took 8.630 ms
[ 751] 15.040: took 8.650 ms
[ 752] 15.060: took 8.647 ms
[ 753] 15.080: took 8.699 ms
[ 754] 15.100: took 8.689 ms
[ 755] 15.120: took 8.693 ms
[ 756] 15.140: took 8.697 ms
[ 757] 15.160: took 8.615 ms
[ 758] 15.180: took 8.574 ms
[ 759] 15.200: took 8.629 ms
[ 760] 15.220: took 8.598 ms
[ 761] 15.240: took 8.566 ms
[ 762] 15.260: took 8.792 ms
[ 763] 15.280: took 8.686 ms
[ 764] 15.300: took 8.940 ms
[ 765] 15.320: took 9.598 ms
[ 766] 15.340: took 8.743 ms
[ 767] 15.360: took 9.591 ms
[ 768] 15.380: took 9.744 ms
[ 769] 15.400: took 8.717 ms
[ 770] 15.420: took 8.692 ms
[ 771] 15.440: took 8.707 ms
[ 772] 15.460: took 8.748 ms
[ 773] 15.480: took 8.608 ms
[ 774] 15.500: took 8.752 ms
[ 775] 15.520: took 8.661 ms
[ 776] 15.540: took 8.608 ms
[ 777] 15.560: took 8.673 ms
[ 778] 15.580: took 8.652 ms
[ 779] 15.600: took 8.661 ms
[ 780] 15.620: took 8.700 ms
[ 781] 15.640: took 8.602 ms
[ 782] 15.660: took 8.671 ms
[ 783] 15.680: took 8.604 ms
[ 784] 15.700: took 8.627 ms
[ 785] 15.720: took 9.152 ms
[ 786] 15.740: took 9.251 ms
[ 787] 15.760: took 9.583 ms
[ 788] 15.780: took 9.479 ms
[ 789] 15.800: took 8.755 ms
[ 790] 15.820: took 8.617 ms
[ 791] 15.840: took 8.617 ms
[ 792] 15.860: took 8.574 ms
[ 793] 15.880: took 8.711 ms
[ 794] 15.900: took 8.645 ms
[ 795] 15.920: took 8.702 ms
[ 796] 15.940: took 8.632 ms
[ 797] 15.960: took 8.742 ms
[ 798] 15.980: took 8.671 ms
[ 799] 16.000: took 8.702 ms
[ 800] 16.020: took 8.661 ms
[ 801] 16.040: took 8.687 ms
[ 802] 16.060: took 8.564 ms
[ 803] 16.080: took 8.640 ms
[ 804] 16.100: took 8.638 ms
[ 805] 16.120: took 8.711 ms
[ 806] 16.140: took 8.658 ms
[ 807] 16.160: took 10.591 ms
[ 808] 16.180: took 9.901 ms
[ 809] 16.200: took 10.564 ms
[ 810] 16.220: took 9.532 ms
[ 811] 16.240: took 8.624 ms
[ 812] 16.260: took 8.700 ms
[ 813] 16.280: took 8.831 ms
[ 814] 16.300: took 8.539 ms
[ 815] 16.320: took 8.726 ms
[ 816] 16.340: took 8.553 ms
[ 817] 16.360: took 8.730 ms
[ 818] 16.380: took 8.642 ms
[ 819] 16.400: took 8.588 ms
[ 820] 16.420: took 8.815 ms
[ 821] 16.440: took 8.744 ms
[ 822] 16.460: took 8.654 ms
[ 823] 16.480: took 8.805 ms
[ 824] 16.500: took 8.663 ms
[ 825] 16.520: took 8.716 ms
[ 826] 16.540: took 8.610 ms
[ 827] 16.560: took 8.690 ms
[ 828] 16.580: took 8.999 ms
[ 829] 16.600: took 9.083 ms
[ 830] 16.620: took 9.238 ms
[ 831] 16.640: took 8.646 ms
[ 832] 16.660: took 9.554 ms
[ 833] 16.680: took 9.127 ms
[ 834] 16.700: took 8.634 ms
[ 835] 16.720: took 8.661 ms
[ 836] 16.740: took 8.588 ms
[ 837] 16.760: took 8.867 ms
[ 838] 16.780: took 8.777 ms
[ 839] 16.800: took 8.580 ms
[ 840] 16.820: took 8.644 ms
[ 841] 16.840: took 8.713 ms
[ 842] 16.860: took 8.613 ms
[ 843] 16.880: took 8.757 ms
[ 844] 16.900: took 8.597 ms
[ 845] 16.920: took 8.630 ms
[ 846] 16.940: took 8.611 ms
[ 847] 16.960: took 8.620 ms
[ 848] 16.980: took 8.803 ms
[ 849] 17.000: took 9.856 ms
[ 850] 17.020: took 9.072 ms
[ 851] 17.040: took 10.137 ms
[ 852] 17.060: took 8.667 ms
[ 853] 17.080: took 8.677 ms
[ 854] 17.100: took 9.338 ms
[ 855] 17.120: took 8.771 ms
[ 856] 17.140: took 8.647 ms
[ 857] 17.160: took 8.631 ms
[ 858] 17.180: took 8.738 ms
[ 859] 17.200: took 8.623 ms
[ 860] 17.220: took 8.589 ms
[ 861] 17.240: took 8.744 ms
[ 862] 17.260: took 8.698 ms
[ 863] 17.280: took 8.712 ms
[ 864] 17.300: took 8.661 ms
[ 865] 17.320: took 8.647 ms
[ 866] 17.340: took 8.686 ms
[ 867] 17.360: took 8.593 ms
[ 868] 17.380: took 8.766 ms
[ 869] 17.400: took 8.596 ms
[ 870] 17.420: took 9.810 ms
[ 871] 17.440: took 9.098 ms
[ 872] 17.460: took 8.700 ms
[ 873] 17.480: took 8.721 ms
[ 874] 17.500: took 8.688 ms
[ 875] 17.520: took 8.617 ms
[ 876] 17.540: took 8.636 ms
[ 877] 17.560: took 8.686 ms
[ 878] 17.580: took 8.718 ms
[ 879] 17.600: took 8.687 ms
[ 880] 17.620: took 8.671 ms
[ 881] 17.640: took 8.738 ms
[ 882] 17.660: took 8.746 ms
[ 883] 17.680: took 8.871 ms
[ 884] 17.700: took 8.667 ms
[ 885] 17.720: took 8.744 ms
[ 886] 17.740: took 8.697 ms
[ 887] 17.760: took 8.748 ms
[ 888] 17.780: took 8.587 ms
[ 889] 17.800: took 8.668 ms
[ 890] 17.820: took 8.721 ms
[ 891] 17.840: took 8.665 ms
[ 892] 17.860: took 9.682 ms
[ 893] 17.880: took 8.987 ms
[ 894] 17.900: took 10.214 ms
[ 895] 17.920: took 8.629 ms
[ 896] 17.940: took 8.697 ms
[ 897] 17.960: took 8.577 ms
[ 898] 17.980: took 8.641 ms
[ 899] 18.000: took 8.645 ms
[ 900] 18.020: took 8.639 ms
[ 901] 18.040: took 8.680 ms
[ 902] 18.060: took 8.604 ms
[ 903] 18.080: took 8.681 ms
[ 904] 18.100: took 8.710 ms
[ 905] 18.120: took 8.807 ms
[ 906] 18.140: took 8.627 ms
[ 907] 18.160: took 8.535 ms
[ 908] 18.180: took 8.634 ms
[ 909] 18.200: took 8.721 ms
[ 910] 18.220: took 8.575 ms
[ 911] 18.240: took 8.665 ms
[ 912] 18.260: took 8.768 ms
[ 913] 18.280: took 9.508 ms
[ 914] 18.300: took 9.283 ms
[ 915] 18.320: took 8.672 ms
[ 916] 18.340: took 8.605 ms
[ 917] 18.360: took 8.651 ms
[ 918] 18.380: took 9.207 ms
[ 919] 18.400: took 8.689 ms
[ 920] 18.420: took 8.663 ms
[ 921] 18.440: took 8.648 ms
[ 922] 18.460: took 8.659 ms
[ 923] 18.480: took 8.770 ms
[ 924] 18.500: took 8.779 ms
[ 925] 18.520: took 8.796 ms
[ 926] 18.540: took 8.614 ms
[ 927] 18.560: took 8.593 ms
[ 928] 18.580: took 8.653 ms
[ 929] 18.600: took 8.768 ms
[ 930] 18.620: took 8.566 ms
[ 931] 18.640: took 8.678 ms
[ 932] 18.660: took 8.667 ms
[ 933] 18.680: took 8.701 ms
[ 934] 18.700: took 10.624 ms
[ 935] 18.720: took 9.842 ms
[ 936] 18.740: took 8.691 ms
[ 937] 18.760: took 8.759 ms
[ 938] 18.780: took 9.042 ms
[ 939] 18.800: took 8.666 ms
[ 940] 18.820: took 8.742 ms
[ 941] 18.840: took 8.642 ms
[ 942] 18.860: took 8.801 ms
[ 943] 18.880: took 8.722 ms
[ 944] 18.900: took 8.638 ms
[ 945] 18.920: took 8.646 ms
[ 946] 18.940: took 8.627 ms
[ 947] 18.960: took 8.671 ms
[ 948] 18.980: took 8.644 ms
[ 949] 19.000: took 8.717 ms
[ 950] 19.020: took 8.639 ms
[ 951] 19.040: took 8.628 ms
[ 952] 19.060: took 8.788 ms
[ 953] 19.080: took 8.788 ms
[ 954] 19.100: took 8.629 ms
[ 955] 19.120: took 8.830 ms
[ 956] 19.140: took 9.278 ms
[ 957] 19.160: took 8.717 ms
[ 958] 19.180: took 8.983 ms
[ 959] 19.200: took 8.621 ms
[ 960] 19.220: took 8.695 ms
[ 961] 19.240: took 8.682 ms
[ 962] 19.260: took 8.682 ms
[ 963] 19.280: took 8.666 ms
[ 964] 19.300: took 8.608 ms
[ 965] 19.320: took 8.665 ms
[ 966] 19.340: took 8.581 ms
[ 967] 19.360: took 8.600 ms
[ 968] 19.380: took 8.635 ms
[ 969] 19.400: took 8.619 ms
[ 970] 19.420: took 8.610 ms
[ 971] 19.440: took 8.710 ms
[ 972] 19.460: took 8.556 ms
[ 973] 19.480: took 8.839 ms
[ 974] 19.500: took 8.820 ms
[ 975] 19.520: took 8.714 ms
[ 976] 19.540: took 8.661 ms
[ 977] 19.560: took 9.285 ms
[ 978] 19.580: took 9.146 ms
[ 979] 19.600: took 9.331 ms
[ 980] 19.620: took 9.228 ms
[ 981] 19.640: took 8.704 ms
[ 982] 19.660: took 8.967 ms
[ 983] 19.680: took 8.861 ms
[ 984] 19.700: took 8.682 ms
[ 985] 19.720: took 8.597 ms
[ 986] 19.740: took 8.704 ms
[ 987] 19.760: took 8.647 ms
[ 988] 19.780: took 8.727 ms
[ 989] 19.800: took 8.716 ms
[ 990] 19.820: took 8.656 ms
[ 991] 19.840: took 8.694 ms
[ 992] 19.860: took 8.796 ms
[ 993] 19.880: took 8.708 ms
[ 994] 19.900: took 8.722 ms
[ 995] 19.920: took 8.602 ms
[ 996] 19.940: took 8.624 ms
[ 997] 19.960: took 8.716 ms
[ 998] 19.980: took 9.714 ms
[ 999] 20.000: took 9.111 ms
[1000] 20.020: took 9.755 ms
recorded 1000 frames
Finish..
Close the camera.
Close the camera.
