2019-01-15 17:36:28.035681: E tensorflow/stream_executor/cuda/cuda_driver.cc:397] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-01-15 17:36:28.035784: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:145] kernel driver does not appear to be running on this host (tegra-ubuntu): /proc/driver/nvidia/version does not exist
DNN is on
verbose: 1
Initilize NULL camera. (320 x 240)
camera init completed.
Load TF
Load Model
/home/nvidia/ssd/gits/sandbox/deeppicar/models/model-5conv_3fc-ittc_room.ckpt
Done..
[ 225] 9.040: took 10.725 ms
[ 226] 9.080: took 10.643 ms
[ 227] 9.120: took 8.868 ms
[ 228] 9.160: took 8.577 ms
[ 229] 9.200: took 8.525 ms
[ 230] 9.240: took 8.651 ms
[ 231] 9.280: took 8.651 ms
[ 232] 9.320: took 8.588 ms
[ 233] 9.360: took 9.187 ms
[ 234] 9.400: took 8.645 ms
[ 235] 9.440: took 8.576 ms
[ 236] 9.480: took 8.655 ms
[ 237] 9.520: took 8.638 ms
[ 238] 9.560: took 8.579 ms
[ 239] 9.600: took 10.221 ms
[ 240] 9.640: took 10.151 ms
[ 241] 9.680: took 9.570 ms
[ 242] 9.720: took 9.155 ms
[ 243] 9.760: took 8.758 ms
[ 244] 9.800: took 8.558 ms
[ 245] 9.840: took 8.686 ms
[ 246] 9.880: took 8.679 ms
[ 247] 9.920: took 10.049 ms
[ 248] 9.960: took 9.603 ms
[ 249] 10.000: took 9.551 ms
[ 250] 10.040: took 10.266 ms
[ 251] 10.080: took 8.611 ms
[ 252] 10.120: took 8.615 ms
[ 253] 10.160: took 8.574 ms
[ 254] 10.200: took 9.191 ms
[ 255] 10.240: took 10.810 ms
[ 256] 10.280: took 10.884 ms
[ 257] 10.320: took 12.843 ms
[ 258] 10.360: took 10.280 ms
[ 259] 10.400: took 9.479 ms
[ 260] 10.440: took 8.591 ms
[ 261] 10.480: took 8.640 ms
[ 262] 10.520: took 8.622 ms
[ 263] 10.560: took 10.166 ms
[ 264] 10.600: took 9.501 ms
[ 265] 10.640: took 8.903 ms
[ 266] 10.680: took 9.121 ms
[ 267] 10.720: took 9.609 ms
[ 268] 10.760: took 8.625 ms
[ 269] 10.800: took 8.647 ms
[ 270] 10.840: took 8.601 ms
[ 271] 10.880: took 9.585 ms
[ 272] 10.920: took 10.457 ms
[ 273] 10.960: took 9.640 ms
[ 274] 11.000: took 8.612 ms
[ 275] 11.040: took 8.608 ms
[ 276] 11.080: took 8.493 ms
[ 277] 11.120: took 8.633 ms
[ 278] 11.160: took 9.838 ms
[ 279] 11.200: took 10.611 ms
[ 280] 11.240: took 9.618 ms
[ 281] 11.280: took 8.571 ms
[ 282] 11.320: took 9.298 ms
[ 283] 11.360: took 8.654 ms
[ 284] 11.400: took 8.561 ms
[ 285] 11.440: took 8.583 ms
[ 286] 11.480: took 9.178 ms
[ 287] 11.520: took 8.564 ms
[ 288] 11.560: took 9.852 ms
[ 289] 11.600: took 9.764 ms
[ 290] 11.640: took 8.658 ms
[ 291] 11.680: took 8.632 ms
[ 292] 11.720: took 8.555 ms
[ 293] 11.760: took 8.660 ms
[ 294] 11.800: took 10.582 ms
[ 295] 11.840: took 10.728 ms
[ 296] 11.880: took 10.252 ms
[ 297] 11.920: took 8.667 ms
[ 298] 11.960: took 9.242 ms
[ 299] 12.000: took 8.801 ms
[ 300] 12.040: took 8.687 ms
[ 301] 12.080: took 8.548 ms
[ 302] 12.120: took 10.698 ms
[ 303] 12.160: took 10.167 ms
[ 304] 12.200: took 8.780 ms
[ 305] 12.240: took 9.677 ms
[ 306] 12.280: took 8.705 ms
[ 307] 12.320: took 8.627 ms
[ 308] 12.360: took 8.618 ms
[ 309] 12.400: took 8.578 ms
[ 310] 12.440: took 9.666 ms
[ 311] 12.480: took 9.633 ms
[ 312] 12.520: took 9.521 ms
[ 313] 12.560: took 8.781 ms
[ 314] 12.600: took 8.624 ms
[ 315] 12.640: took 8.661 ms
[ 316] 12.680: took 8.525 ms
[ 317] 12.720: took 8.640 ms
[ 318] 12.760: took 10.874 ms
[ 319] 12.800: took 9.741 ms
[ 320] 12.840: took 9.497 ms
[ 321] 12.880: took 8.742 ms
[ 322] 12.920: took 8.635 ms
[ 323] 12.960: took 8.656 ms
[ 324] 13.000: took 8.615 ms
[ 325] 13.040: took 8.581 ms
[ 326] 13.080: took 10.616 ms
[ 327] 13.120: took 10.586 ms
[ 328] 13.160: took 10.057 ms
[ 329] 13.200: took 9.931 ms
[ 330] 13.240: took 9.397 ms
[ 331] 13.280: took 8.801 ms
[ 332] 13.320: took 8.585 ms
[ 333] 13.360: took 8.581 ms
[ 334] 13.400: took 8.859 ms
[ 335] 13.440: took 8.583 ms
[ 336] 13.480: took 8.666 ms
[ 337] 13.520: took 8.496 ms
[ 338] 13.560: took 8.653 ms
