2019-01-15 17:30:59.355829: E tensorflow/stream_executor/cuda/cuda_driver.cc:397] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-01-15 17:30:59.355993: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:145] kernel driver does not appear to be running on this host (tegra-ubuntu): /proc/driver/nvidia/version does not exist
DNN is on
verbose: 1
Initilize NULL camera. (320 x 240)
[ 166] 6.680: took 9.820 ms
[ 167] 6.720: took 9.812 ms
[ 168] 6.760: took 9.915 ms
[ 169] 6.800: took 10.152 ms
[ 170] 6.840: took 9.284 ms
[ 171] 6.880: took 9.801 ms
[ 172] 6.920: took 9.864 ms
[ 173] 6.960: took 9.736 ms
[ 174] 7.000: took 9.828 ms
[ 175] 7.040: took 9.920 ms
[ 176] 7.080: took 9.911 ms
[ 177] 7.120: took 9.720 ms
[ 178] 7.160: took 9.905 ms
[ 179] 7.200: took 9.995 ms
[ 180] 7.240: took 9.828 ms
[ 181] 7.280: took 9.896 ms
[ 182] 7.320: took 9.816 ms
[ 183] 7.360: took 9.902 ms
[ 184] 7.400: took 9.571 ms
[ 185] 7.440: took 9.793 ms
[ 186] 7.480: took 9.839 ms
[ 187] 7.520: took 9.813 ms
[ 188] 7.560: took 9.948 ms
[ 189] 7.600: took 9.885 ms
[ 190] 7.640: took 9.884 ms
[ 191] 7.680: took 9.521 ms
[ 192] 7.720: took 9.888 ms
[ 193] 7.760: took 9.730 ms
[ 194] 7.800: took 9.780 ms
[ 195] 7.840: took 9.963 ms
[ 196] 7.880: took 9.985 ms
[ 197] 7.920: took 9.972 ms
[ 198] 7.960: took 9.715 ms
[ 199] 8.000: took 9.908 ms
[ 200] 8.040: took 9.957 ms
[ 201] 8.080: took 9.918 ms
[ 202] 8.120: took 9.912 ms
[ 203] 8.160: took 9.752 ms
[ 204] 8.200: took 9.973 ms
[ 205] 8.240: took 9.329 ms
[ 206] 8.280: took 9.802 ms
[ 207] 8.320: took 10.031 ms
[ 208] 8.360: took 9.815 ms
[ 209] 8.400: took 9.848 ms
[ 210] 8.440: took 9.869 ms
[ 211] 8.480: took 9.976 ms
[ 212] 8.520: took 9.741 ms
[ 213] 8.560: took 9.910 ms
[ 214] 8.600: took 9.833 ms
[ 215] 8.640: took 10.014 ms
[ 216] 8.680: took 9.766 ms
[ 217] 8.720: took 9.984 ms
[ 218] 8.760: took 9.996 ms
[ 219] 8.800: took 9.778 ms
[ 220] 8.840: took 9.808 ms
[ 221] 8.880: took 9.895 ms
[ 222] 8.920: took 9.898 ms
[ 223] 8.960: took 9.924 ms
[ 224] 9.000: took 9.865 ms
[ 225] 9.040: took 9.982 ms
[ 226] 9.080: took 9.371 ms
[ 227] 9.120: took 9.960 ms
[ 228] 9.160: took 9.794 ms
[ 229] 9.200: took 9.935 ms
[ 230] 9.240: took 9.811 ms
[ 231] 9.280: took 9.891 ms
[ 232] 9.320: took 9.808 ms
[ 233] 9.360: took 9.792 ms
[ 234] 9.400: took 9.814 ms
[ 235] 9.440: took 10.023 ms
[ 236] 9.480: took 9.703 ms
[ 237] 9.520: took 9.756 ms
[ 238] 9.560: took 9.780 ms
[ 239] 9.600: took 9.945 ms
[ 240] 9.640: took 9.922 ms
[ 241] 9.680: took 9.871 ms
[ 242] 9.720: took 9.809 ms
[ 243] 9.760: took 9.814 ms
[ 244] 9.800: took 9.827 ms
[ 245] 9.840: took 9.838 ms
[ 246] 9.880: took 9.951 ms
[ 247] 9.920: took 9.572 ms
[ 248] 9.960: took 9.895 ms
[ 249] 10.000: took 9.904 ms
[ 250] 10.040: took 9.883 ms
[ 251] 10.080: took 9.831 ms
[ 252] 10.120: took 9.789 ms
[ 253] 10.160: took 9.833 ms
[ 254] 10.200: took 9.442 ms
[ 255] 10.240: took 9.980 ms
[ 256] 10.280: took 9.886 ms
[ 257] 10.320: took 9.775 ms
[ 258] 10.360: took 9.817 ms
[ 259] 10.400: took 9.852 ms
[ 260] 10.440: took 9.930 ms
[ 261] 10.480: took 9.350 ms
[ 262] 10.520: took 9.962 ms
[ 263] 10.560: took 9.857 ms
[ 264] 10.600: took 10.024 ms
[ 265] 10.640: took 9.830 ms
[ 266] 10.680: took 9.897 ms
[ 267] 10.720: took 9.866 ms
[ 268] 10.760: took 9.981 ms
[ 269] 10.800: took 9.853 ms
[ 270] 10.840: took 9.830 ms
[ 271] 10.880: took 9.872 ms
[ 272] 10.920: took 9.784 ms
[ 273] 10.960: took 9.849 ms
[ 274] 11.000: took 10.039 ms
[ 275] 11.040: took 9.658 ms
[ 276] 11.080: took 9.805 ms
[ 277] 11.120: took 10.026 ms
[ 278] 11.160: took 9.986 ms
[ 279] 11.200: took 9.878 ms
[ 280] 11.240: took 9.818 ms
[ 281] 11.280: took 9.981 ms
[ 282] 11.320: took 9.789 ms
[ 283] 11.360: took 9.943 ms
[ 284] 11.400: took 9.871 ms
[ 285] 11.440: took 9.963 ms
[ 286] 11.480: took 9.848 ms
[ 287] 11.520: took 9.975 ms
[ 288] 11.560: took 9.971 ms
[ 289] 11.600: took 9.767 ms
[ 290] 11.640: took 9.879 ms
[ 291] 11.680: took 9.873 ms
[ 292] 11.720: took 9.971 ms
[ 293] 11.760: took 9.964 ms
[ 294] 11.800: took 9.843 ms
[ 295] 11.840: took 9.882 ms
[ 296] 11.880: took 9.306 ms
[ 297] 11.920: took 9.688 ms
[ 298] 11.960: took 9.909 ms
[ 299] 12.000: took 9.791 ms
[ 300] 12.040: took 9.669 ms
[ 301] 12.080: took 9.827 ms
[ 302] 12.120: took 9.971 ms
[ 303] 12.160: took 9.653 ms
[ 304] 12.200: took 9.828 ms
[ 305] 12.240: took 9.863 ms
[ 306] 12.280: took 9.943 ms
[ 307] 12.320: took 9.871 ms
[ 308] 12.360: took 9.975 ms
[ 309] 12.400: took 9.941 ms
[ 310] 12.440: took 9.887 ms
[ 311] 12.480: took 9.896 ms
[ 312] 12.520: took 9.863 ms
[ 313] 12.560: took 10.015 ms
[ 314] 12.600: took 9.724 ms
[ 315] 12.640: took 9.997 ms
[ 316] 12.680: took 10.029 ms
[ 317] 12.720: took 10.075 ms
[ 318] 12.760: took 9.808 ms
[ 319] 12.800: took 9.796 ms
[ 320] 12.840: took 10.049 ms
[ 321] 12.880: took 9.842 ms
[ 322] 12.920: took 9.847 ms
[ 323] 12.960: took 9.893 ms
[ 324] 13.000: took 10.085 ms
[ 325] 13.040: took 9.856 ms
[ 326] 13.080: took 9.845 ms
[ 327] 13.120: took 9.937 ms
[ 328] 13.160: took 9.876 ms
[ 329] 13.200: took 9.863 ms
[ 330] 13.240: took 9.739 ms
[ 331] 13.280: took 10.191 ms
[ 332] 13.320: took 9.941 ms
[ 333] 13.360: took 9.855 ms
[ 334] 13.400: took 9.930 ms
[ 335] 13.440: took 9.935 ms
[ 336] 13.480: took 9.976 ms
[ 337] 13.520: took 9.884 ms
[ 338] 13.560: took 10.119 ms
[ 339] 13.600: took 9.930 ms
[ 340] 13.640: took 9.942 ms
[ 341] 13.680: took 9.853 ms
[ 342] 13.720: took 9.892 ms
[ 343] 13.760: took 9.929 ms
[ 344] 13.800: took 9.939 ms
[ 345] 13.840: took 9.945 ms
[ 346] 13.880: took 9.991 ms
[ 347] 13.920: took 9.965 ms
[ 348] 13.960: took 9.737 ms
[ 349] 14.000: took 9.896 ms
[ 350] 14.040: took 9.740 ms
[ 351] 14.080: took 9.807 ms
[ 352] 14.120: took 9.884 ms
[ 353] 14.160: took 9.892 ms
[ 354] 14.200: took 9.920 ms
[ 355] 14.240: took 9.972 ms
[ 356] 14.280: took 9.979 ms
[ 357] 14.320: took 9.872 ms
[ 358] 14.360: took 9.880 ms
[ 359] 14.400: took 10.007 ms
[ 360] 14.440: took 10.031 ms
[ 361] 14.480: took 9.851 ms
[ 362] 14.520: took 10.040 ms
[ 363] 14.560: took 9.868 ms
[ 364] 14.600: took 9.904 ms
[ 365] 14.640: took 9.806 ms
[ 366] 14.680: took 9.854 ms
[ 367] 14.720: took 9.990 ms
[ 368] 14.760: took 10.328 ms
[ 369] 14.800: took 9.800 ms
[ 370] 14.840: took 9.812 ms
[ 371] 14.880: took 9.753 ms
[ 372] 14.920: took 9.932 ms
[ 373] 14.960: took 10.119 ms
[ 374] 15.000: took 10.023 ms
[ 375] 15.040: took 9.797 ms
[ 376] 15.080: took 9.916 ms
[ 377] 15.120: took 9.890 ms
[ 378] 15.160: took 9.814 ms
[ 379] 15.200: took 9.864 ms
[ 380] 15.240: took 9.925 ms
[ 381] 15.280: took 10.025 ms
[ 382] 15.320: took 9.921 ms
[ 383] 15.360: took 9.882 ms
[ 384] 15.400: took 9.840 ms
[ 385] 15.440: took 9.977 ms
[ 386] 15.480: took 9.747 ms
[ 387] 15.520: took 9.869 ms
[ 388] 15.560: took 10.037 ms
[ 389] 15.600: took 9.811 ms
[ 390] 15.640: took 9.906 ms
[ 391] 15.680: took 9.753 ms
[ 392] 15.720: took 9.911 ms
[ 393] 15.760: took 9.851 ms
[ 394] 15.800: took 9.947 ms
[ 395] 15.840: took 10.069 ms
[ 396] 15.880: took 9.794 ms
[ 397] 15.920: took 9.867 ms
[ 398] 15.960: took 9.898 ms
[ 399] 16.000: took 9.772 ms
[ 400] 16.040: took 9.962 ms
[ 401] 16.080: took 10.159 ms
[ 402] 16.120: took 9.755 ms
[ 403] 16.160: took 9.852 ms
[ 404] 16.200: took 9.763 ms
[ 405] 16.240: took 9.807 ms
[ 406] 16.280: took 9.835 ms
[ 407] 16.320: took 9.864 ms
[ 408] 16.360: took 9.838 ms
[ 409] 16.400: took 9.687 ms
[ 410] 16.440: took 9.957 ms
[ 411] 16.480: took 9.916 ms
[ 412] 16.520: took 9.961 ms
[ 413] 16.560: took 9.952 ms
[ 414] 16.600: took 9.901 ms
[ 415] 16.640: took 10.020 ms
[ 416] 16.680: took 9.865 ms
[ 417] 16.720: took 9.915 ms
[ 418] 16.760: took 9.922 ms
[ 419] 16.800: took 10.202 ms
[ 420] 16.840: took 9.916 ms
[ 421] 16.880: took 9.877 ms
[ 422] 16.920: took 10.107 ms
[ 423] 16.960: took 9.731 ms
[ 424] 17.000: took 9.929 ms
[ 425] 17.040: took 9.902 ms
[ 426] 17.080: took 9.978 ms
[ 427] 17.120: took 9.871 ms
[ 428] 17.160: took 10.204 ms
[ 429] 17.200: took 10.087 ms
[ 430] 17.240: took 9.506 ms
[ 431] 17.280: took 9.957 ms
[ 432] 17.320: took 9.821 ms
[ 433] 17.360: took 9.880 ms
[ 434] 17.400: took 9.835 ms
[ 435] 17.440: took 9.847 ms
[ 436] 17.480: took 9.969 ms
[ 437] 17.520: took 9.321 ms
[ 438] 17.560: took 9.881 ms
[ 439] 17.600: took 9.973 ms
[ 440] 17.640: took 9.809 ms
[ 441] 17.680: took 9.879 ms
[ 442] 17.720: took 10.110 ms
[ 443] 17.760: took 10.157 ms
[ 444] 17.800: took 9.370 ms
[ 445] 17.840: took 10.022 ms
[ 446] 17.880: took 10.016 ms
[ 447] 17.920: took 9.931 ms
[ 448] 17.960: took 9.849 ms
[ 449] 18.000: took 9.977 ms
[ 450] 18.040: took 9.839 ms
[ 451] 18.080: took 9.888 ms
[ 452] 18.120: took 9.821 ms
[ 453] 18.160: took 9.889 ms
[ 454] 18.200: took 9.853 ms
[ 455] 18.240: took 9.844 ms
[ 456] 18.280: took 9.941 ms
[ 457] 18.320: took 10.122 ms
[ 458] 18.360: took 9.777 ms
[ 459] 18.400: took 9.931 ms
[ 460] 18.440: took 9.854 ms
[ 461] 18.480: took 9.990 ms
[ 462] 18.520: took 9.763 ms
[ 463] 18.560: took 9.885 ms
[ 464] 18.600: took 9.983 ms
[ 465] 18.640: took 9.450 ms
[ 466] 18.680: took 9.824 ms
[ 467] 18.720: took 9.911 ms
[ 468] 18.760: took 9.883 ms
[ 469] 18.800: took 9.748 ms
[ 470] 18.840: took 9.898 ms
[ 471] 18.880: took 9.983 ms
[ 472] 18.920: took 10.202 ms
[ 473] 18.960: took 9.835 ms
[ 474] 19.000: took 9.982 ms
[ 475] 19.040: took 9.816 ms
[ 476] 19.080: took 9.925 ms
[ 477] 19.120: took 9.937 ms
[ 478] 19.160: took 9.991 ms
[ 479] 19.200: took 9.815 ms
[ 480] 19.240: took 9.880 ms
[ 481] 19.280: took 9.926 ms
[ 482] 19.320: took 9.930 ms
[ 483] 19.360: took 10.003 ms
[ 484] 19.400: took 9.839 ms
[ 485] 19.440: took 9.889 ms
[ 486] 19.480: took 9.997 ms
[ 487] 19.520: took 9.827 ms
[ 488] 19.560: took 9.930 ms
[ 489] 19.600: took 9.844 ms
[ 490] 19.640: took 9.928 ms
[ 491] 19.680: took 9.874 ms
[ 492] 19.720: took 10.073 ms
[ 493] 19.760: took 9.763 ms
[ 494] 19.800: took 9.795 ms
[ 495] 19.840: took 9.860 ms
[ 496] 19.880: took 9.890 ms
[ 497] 19.920: took 9.881 ms
[ 498] 19.960: took 9.928 ms
[ 499] 20.000: took 9.966 ms
[ 500] 20.040: took 9.895 ms
[ 501] 20.080: took 9.849 ms
[ 502] 20.120: took 9.851 ms
[ 503] 20.160: took 9.852 ms
[ 504] 20.200: took 9.839 ms
[ 505] 20.240: took 9.847 ms
[ 506] 20.280: took 10.196 ms
[ 507] 20.320: took 9.361 ms
[ 508] 20.360: took 9.845 ms
[ 509] 20.400: took 9.933 ms
[ 510] 20.440: took 9.891 ms
[ 511] 20.480: took 9.851 ms
[ 512] 20.520: took 9.690 ms
[ 513] 20.560: took 9.825 ms
[ 514] 20.600: took 9.703 ms
[ 515] 20.640: took 9.932 ms
[ 516] 20.680: took 9.917 ms
[ 517] 20.720: took 9.821 ms
[ 518] 20.760: took 9.852 ms
[ 519] 20.800: took 9.848 ms
[ 520] 20.840: took 9.994 ms
[ 521] 20.880: took 9.900 ms
[ 522] 20.920: took 9.918 ms
[ 523] 20.960: took 9.915 ms
[ 524] 21.000: took 9.870 ms
[ 525] 21.040: took 9.974 ms
[ 526] 21.080: took 9.902 ms
[ 527] 21.120: took 10.046 ms
[ 528] 21.160: took 9.815 ms
[ 529] 21.200: took 9.803 ms
[ 530] 21.240: took 9.867 ms
[ 531] 21.280: took 9.868 ms
[ 532] 21.320: took 9.834 ms
[ 533] 21.360: took 9.966 ms
[ 534] 21.400: took 9.971 ms
[ 535] 21.440: took 9.782 ms
[ 536] 21.480: took 9.876 ms
[ 537] 21.520: took 9.788 ms
[ 538] 21.560: took 9.961 ms
[ 539] 21.600: took 9.841 ms
[ 540] 21.640: took 9.951 ms
[ 541] 21.680: took 10.003 ms
[ 542] 21.720: took 9.901 ms
[ 543] 21.760: took 9.851 ms
[ 544] 21.800: took 9.864 ms
[ 545] 21.840: took 9.783 ms
[ 546] 21.880: took 9.842 ms
[ 547] 21.920: took 9.849 ms
[ 548] 21.960: took 10.030 ms
[ 549] 22.000: took 9.639 ms
[ 550] 22.040: took 10.077 ms
[ 551] 22.080: took 9.941 ms
[ 552] 22.120: took 9.896 ms
[ 553] 22.160: took 9.804 ms
[ 554] 22.200: took 9.881 ms
[ 555] 22.240: took 10.100 ms
[ 556] 22.280: took 9.345 ms
[ 557] 22.320: took 9.879 ms
[ 558] 22.360: took 9.885 ms
[ 559] 22.400: took 10.090 ms
[ 560] 22.440: took 9.741 ms
[ 561] 22.480: took 9.908 ms
[ 562] 22.520: took 9.964 ms
[ 563] 22.560: took 9.450 ms
[ 564] 22.600: took 9.890 ms
[ 565] 22.640: took 9.882 ms
[ 566] 22.680: took 9.842 ms
[ 567] 22.720: took 9.702 ms
[ 568] 22.760: took 9.772 ms
[ 569] 22.800: took 9.898 ms
[ 570] 22.840: took 9.950 ms
[ 571] 22.880: took 9.811 ms
[ 572] 22.920: took 9.862 ms
[ 573] 22.960: took 9.891 ms
[ 574] 23.000: took 9.744 ms
[ 575] 23.040: took 9.885 ms
[ 576] 23.080: took 10.134 ms
[ 577] 23.120: took 9.967 ms
[ 578] 23.160: took 9.874 ms
[ 579] 23.200: took 9.817 ms
[ 580] 23.240: took 9.882 ms
[ 581] 23.280: took 9.721 ms
[ 582] 23.320: took 9.921 ms
[ 583] 23.360: took 9.927 ms
[ 584] 23.400: took 9.621 ms
[ 585] 23.440: took 9.991 ms
[ 586] 23.480: took 9.908 ms
[ 587] 23.520: took 9.984 ms
[ 588] 23.560: took 9.837 ms
[ 589] 23.600: took 9.769 ms
[ 590] 23.640: took 10.032 ms
[ 591] 23.680: took 9.896 ms
[ 592] 23.720: took 10.030 ms
[ 593] 23.760: took 10.035 ms
[ 594] 23.800: took 10.011 ms
[ 595] 23.840: took 10.062 ms
[ 596] 23.880: took 9.937 ms
[ 597] 23.920: took 9.955 ms
[ 598] 23.960: took 10.064 ms
[ 599] 24.000: took 9.773 ms
[ 600] 24.040: took 9.896 ms
[ 601] 24.080: took 9.826 ms
[ 602] 24.120: took 9.882 ms
[ 603] 24.160: took 9.785 ms
[ 604] 24.200: took 9.922 ms
[ 605] 24.240: took 9.436 ms
[ 606] 24.280: took 9.857 ms
[ 607] 24.320: took 9.889 ms
[ 608] 24.360: took 9.800 ms
[ 609] 24.400: took 9.779 ms
[ 610] 24.440: took 9.918 ms
[ 611] 24.480: took 9.919 ms
[ 612] 24.520: took 9.975 ms
[ 613] 24.560: took 9.866 ms
[ 614] 24.600: took 9.758 ms
[ 615] 24.640: took 9.892 ms
[ 616] 24.680: took 9.797 ms
[ 617] 24.720: took 9.854 ms
[ 618] 24.760: took 9.942 ms
[ 619] 24.800: took 9.644 ms
[ 620] 24.840: took 10.133 ms
[ 621] 24.880: took 9.797 ms
[ 622] 24.920: took 9.869 ms
[ 623] 24.960: took 9.865 ms
[ 624] 25.000: took 9.812 ms
[ 625] 25.040: took 9.977 ms
[ 626] 25.080: took 9.489 ms
[ 627] 25.120: took 9.866 ms
[ 628] 25.160: took 9.887 ms
[ 629] 25.200: took 10.027 ms
[ 630] 25.240: took 9.814 ms
[ 631] 25.280: took 9.812 ms
[ 632] 25.320: took 9.972 ms
[ 633] 25.360: took 9.797 ms
[ 634] 25.400: took 9.853 ms
[ 635] 25.440: took 9.857 ms
[ 636] 25.480: took 9.859 ms
[ 637] 25.520: took 9.858 ms
[ 638] 25.560: took 9.781 ms
[ 639] 25.600: took 10.004 ms
[ 640] 25.640: took 9.283 ms
[ 641] 25.680: took 9.907 ms
[ 642] 25.720: took 9.750 ms
[ 643] 25.760: took 9.931 ms
[ 644] 25.800: took 9.826 ms
[ 645] 25.840: took 9.807 ms
[ 646] 25.880: took 9.780 ms
[ 647] 25.920: took 9.740 ms
[ 648] 25.960: took 9.854 ms
[ 649] 26.000: took 9.899 ms
[ 650] 26.040: took 9.994 ms
[ 651] 26.080: took 9.976 ms
[ 652] 26.120: took 9.894 ms
[ 653] 26.160: took 9.954 ms
[ 654] 26.200: took 9.322 ms
[ 655] 26.240: took 9.973 ms
[ 656] 26.280: took 9.755 ms
[ 657] 26.320: took 9.885 ms
[ 658] 26.360: took 9.918 ms
[ 659] 26.400: took 9.904 ms
[ 660] 26.440: took 9.932 ms
[ 661] 26.480: took 10.000 ms
[ 662] 26.520: took 9.897 ms
[ 663] 26.560: took 9.717 ms
[ 664] 26.600: took 9.811 ms
[ 665] 26.640: took 9.960 ms
[ 666] 26.680: took 9.811 ms
[ 667] 26.720: took 10.131 ms
[ 668] 26.760: took 10.106 ms
[ 669] 26.800: took 9.897 ms
[ 670] 26.840: took 9.861 ms
[ 671] 26.880: took 9.924 ms
[ 672] 26.920: took 9.954 ms
[ 673] 26.960: took 9.939 ms
[ 674] 27.000: took 10.179 ms
[ 675] 27.040: took 9.785 ms
[ 676] 27.080: took 10.114 ms
[ 677] 27.120: took 9.948 ms
[ 678] 27.160: took 9.780 ms
[ 679] 27.200: took 9.754 ms
[ 680] 27.240: took 9.918 ms
[ 681] 27.280: took 10.029 ms
[ 682] 27.320: took 9.636 ms
[ 683] 27.360: took 9.850 ms
[ 684] 27.400: took 9.900 ms
[ 685] 27.440: took 9.780 ms
[ 686] 27.480: took 9.837 ms
[ 687] 27.520: took 9.746 ms
[ 688] 27.560: took 9.950 ms
[ 689] 27.600: took 10.069 ms
[ 690] 27.640: took 9.794 ms
[ 691] 27.680: took 9.951 ms
[ 692] 27.720: took 9.814 ms
[ 693] 27.760: took 9.773 ms
[ 694] 27.800: took 9.904 ms
[ 695] 27.840: took 9.963 ms
[ 696] 27.880: took 9.360 ms
[ 697] 27.920: took 9.950 ms
[ 698] 27.960: took 9.821 ms
[ 699] 28.000: took 9.856 ms
[ 700] 28.040: took 9.771 ms
[ 701] 28.080: took 9.791 ms
[ 702] 28.120: took 9.834 ms
[ 703] 28.160: took 9.662 ms
[ 704] 28.200: took 9.834 ms
[ 705] 28.240: took 9.951 ms
[ 706] 28.280: took 9.895 ms
[ 707] 28.320: took 9.928 ms
[ 708] 28.360: took 10.042 ms
[ 709] 28.400: took 10.020 ms
[ 710] 28.440: took 9.603 ms
[ 711] 28.480: took 9.819 ms
[ 712] 28.520: took 9.976 ms
[ 713] 28.560: took 9.815 ms
[ 714] 28.600: took 9.857 ms
[ 715] 28.640: took 9.823 ms
[ 716] 28.680: took 9.970 ms
