2019-01-15 17:33:35.904531: E tensorflow/stream_executor/cuda/cuda_driver.cc:397] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-01-15 17:33:35.904642: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:145] kernel driver does not appear to be running on this host (tegra-ubuntu): /proc/driver/nvidia/version does not exist
DNN is on
verbose: 1
Initilize NULL camera. (320 x 240)
[ 166] 6.680: took 16.135 ms
[ 167] 6.720: took 16.619 ms
[ 168] 6.760: took 16.223 ms
[ 169] 6.800: took 16.281 ms
[ 170] 6.840: took 16.245 ms
[ 171] 6.880: took 16.628 ms
[ 172] 6.920: took 16.300 ms
[ 173] 6.960: took 16.198 ms
[ 174] 7.000: took 16.281 ms
[ 175] 7.040: took 16.275 ms
[ 176] 7.080: took 16.343 ms
[ 177] 7.120: took 16.440 ms
[ 178] 7.160: took 16.395 ms
[ 179] 7.200: took 16.365 ms
[ 180] 7.240: took 16.164 ms
[ 181] 7.280: took 16.231 ms
[ 182] 7.320: took 16.222 ms
[ 183] 7.360: took 16.622 ms
[ 184] 7.400: took 16.333 ms
[ 185] 7.440: took 16.344 ms
[ 186] 7.480: took 16.231 ms
[ 187] 7.520: took 16.371 ms
[ 188] 7.560: took 16.161 ms
[ 189] 7.600: took 16.330 ms
[ 190] 7.640: took 16.335 ms
[ 191] 7.680: took 16.257 ms
[ 192] 7.720: took 16.540 ms
[ 193] 7.760: took 16.297 ms
[ 194] 7.800: took 16.258 ms
[ 195] 7.840: took 16.558 ms
[ 196] 7.880: took 16.270 ms
[ 197] 7.920: took 16.410 ms
[ 198] 7.960: took 16.400 ms
[ 199] 8.000: took 16.375 ms
[ 200] 8.040: took 16.216 ms
[ 201] 8.080: took 16.323 ms
[ 202] 8.120: took 16.392 ms
[ 203] 8.160: took 16.459 ms
[ 204] 8.200: took 16.416 ms
[ 205] 8.240: took 16.581 ms
[ 206] 8.280: took 16.190 ms
[ 207] 8.320: took 16.272 ms
[ 208] 8.360: took 16.363 ms
[ 209] 8.400: took 16.284 ms
[ 210] 8.440: took 16.370 ms
[ 211] 8.480: took 16.442 ms
[ 212] 8.520: took 16.305 ms
[ 213] 8.560: took 16.452 ms
[ 214] 8.600: took 16.207 ms
[ 215] 8.640: took 16.211 ms
[ 216] 8.680: took 16.226 ms
[ 217] 8.720: took 16.257 ms
[ 218] 8.760: took 16.175 ms
[ 219] 8.800: took 16.361 ms
[ 220] 8.840: took 16.402 ms
[ 221] 8.880: took 16.264 ms
[ 222] 8.920: took 16.546 ms
[ 223] 8.960: took 16.215 ms
[ 224] 9.000: took 16.190 ms
[ 225] 9.040: took 16.225 ms
[ 226] 9.080: took 16.498 ms
[ 227] 9.120: took 16.537 ms
[ 228] 9.160: took 16.170 ms
[ 229] 9.200: took 16.277 ms
[ 230] 9.240: took 16.510 ms
[ 231] 9.280: took 16.355 ms
[ 232] 9.320: took 16.368 ms
[ 233] 9.360: took 16.165 ms
[ 234] 9.400: took 16.214 ms
[ 235] 9.440: took 16.286 ms
[ 236] 9.480: took 16.484 ms
[ 237] 9.520: took 16.359 ms
[ 238] 9.560: took 16.199 ms
[ 239] 9.600: took 16.350 ms
[ 240] 9.640: took 16.243 ms
[ 241] 9.680: took 16.495 ms
[ 242] 9.720: took 16.339 ms
[ 243] 9.760: took 16.202 ms
[ 244] 9.800: took 16.502 ms
[ 245] 9.840: took 16.297 ms
[ 246] 9.880: took 16.473 ms
[ 247] 9.920: took 16.571 ms
[ 248] 9.960: took 16.232 ms
[ 249] 10.000: took 16.244 ms
[ 250] 10.040: took 16.679 ms
[ 251] 10.080: took 16.235 ms
[ 252] 10.120: took 16.273 ms
[ 253] 10.160: took 16.266 ms
[ 254] 10.200: took 16.214 ms
[ 255] 10.240: took 16.457 ms
[ 256] 10.280: took 16.247 ms
[ 257] 10.320: took 16.341 ms
[ 258] 10.360: took 16.161 ms
[ 259] 10.400: took 16.290 ms
[ 260] 10.440: took 16.400 ms
[ 261] 10.480: took 16.357 ms
[ 262] 10.520: took 16.348 ms
[ 263] 10.560: took 16.176 ms
[ 264] 10.600: took 16.399 ms
[ 265] 10.640: took 16.390 ms
[ 266] 10.680: took 16.219 ms
[ 267] 10.720: took 16.322 ms
[ 268] 10.760: took 16.182 ms
[ 269] 10.800: took 16.488 ms
[ 270] 10.840: took 16.379 ms
[ 271] 10.880: took 16.363 ms
[ 272] 10.920: took 16.227 ms
[ 273] 10.960: took 16.140 ms
[ 274] 11.000: took 16.222 ms
[ 275] 11.040: took 16.353 ms
[ 276] 11.080: took 16.219 ms
[ 277] 11.120: took 16.314 ms
[ 278] 11.160: took 16.176 ms
[ 279] 11.200: took 17.366 ms
[ 280] 11.240: took 16.418 ms
[ 281] 11.280: took 16.234 ms
[ 282] 11.320: took 16.624 ms
[ 283] 11.360: took 16.333 ms
[ 284] 11.400: took 16.416 ms
[ 285] 11.440: took 16.248 ms
[ 286] 11.480: took 16.241 ms
[ 287] 11.520: took 16.347 ms
[ 288] 11.560: took 16.447 ms
[ 289] 11.600: took 16.451 ms
[ 290] 11.640: took 16.170 ms
[ 291] 11.680: took 16.252 ms
[ 292] 11.720: took 16.307 ms
[ 293] 11.760: took 16.217 ms
[ 294] 11.800: took 16.450 ms
[ 295] 11.840: took 16.415 ms
[ 296] 11.880: took 16.258 ms
[ 297] 11.920: took 16.548 ms
[ 298] 11.960: took 16.226 ms
[ 299] 12.000: took 16.498 ms
[ 300] 12.040: took 16.198 ms
[ 301] 12.080: took 16.415 ms
[ 302] 12.120: took 16.365 ms
[ 303] 12.160: took 16.192 ms
[ 304] 12.200: took 16.204 ms
[ 305] 12.240: took 16.491 ms
[ 306] 12.280: took 16.286 ms
[ 307] 12.320: took 16.450 ms
[ 308] 12.360: took 16.254 ms
[ 309] 12.400: took 16.297 ms
[ 310] 12.440: took 16.235 ms
[ 311] 12.480: took 16.261 ms
[ 312] 12.520: took 16.496 ms
[ 313] 12.560: took 16.185 ms
[ 314] 12.600: took 16.254 ms
[ 315] 12.640: took 16.227 ms
[ 316] 12.680: took 16.219 ms
[ 317] 12.720: took 16.813 ms
[ 318] 12.760: took 16.302 ms
[ 319] 12.800: took 17.037 ms
[ 320] 12.840: took 16.313 ms
[ 321] 12.880: took 16.412 ms
[ 322] 12.920: took 16.217 ms
[ 323] 12.960: took 16.323 ms
[ 324] 13.000: took 16.448 ms
[ 325] 13.040: took 16.294 ms
[ 326] 13.080: took 16.346 ms
[ 327] 13.120: took 16.325 ms
[ 328] 13.160: took 16.277 ms
[ 329] 13.200: took 16.617 ms
[ 330] 13.240: took 16.331 ms
[ 331] 13.280: took 16.215 ms
[ 332] 13.320: took 16.254 ms
[ 333] 13.360: took 16.224 ms
[ 334] 13.400: took 16.238 ms
[ 335] 13.440: took 16.348 ms
[ 336] 13.480: took 16.322 ms
[ 337] 13.520: took 16.361 ms
[ 338] 13.560: took 16.419 ms
[ 339] 13.600: took 16.263 ms
[ 340] 13.640: took 16.198 ms
[ 341] 13.680: took 16.330 ms
[ 342] 13.720: took 16.363 ms
[ 343] 13.760: took 16.256 ms
[ 344] 13.800: took 16.322 ms
[ 345] 13.840: took 16.302 ms
[ 346] 13.880: took 16.214 ms
[ 347] 13.920: took 16.395 ms
[ 348] 13.960: took 16.192 ms
[ 349] 14.000: took 16.431 ms
[ 350] 14.040: took 16.172 ms
[ 351] 14.080: took 16.336 ms
[ 352] 14.120: took 16.474 ms
[ 353] 14.160: took 16.458 ms
[ 354] 14.200: took 16.289 ms
[ 355] 14.240: took 16.402 ms
[ 356] 14.280: took 16.157 ms
[ 357] 14.320: took 16.370 ms
[ 358] 14.360: took 16.153 ms
[ 359] 14.400: took 16.432 ms
[ 360] 14.440: took 16.314 ms
[ 361] 14.480: took 16.264 ms
[ 362] 14.520: took 16.540 ms
[ 363] 14.560: took 16.295 ms
[ 364] 14.600: took 16.432 ms
[ 365] 14.640: took 16.292 ms
[ 366] 14.680: took 16.415 ms
[ 367] 14.720: took 16.380 ms
[ 368] 14.760: took 16.465 ms
[ 369] 14.800: took 16.356 ms
[ 370] 14.840: took 16.394 ms
[ 371] 14.880: took 16.378 ms
[ 372] 14.920: took 16.516 ms
[ 373] 14.960: took 16.273 ms
[ 374] 15.000: took 16.393 ms
[ 375] 15.040: took 16.161 ms
[ 376] 15.080: took 16.225 ms
[ 377] 15.120: took 16.336 ms
[ 378] 15.160: took 16.268 ms
[ 379] 15.200: took 16.477 ms
[ 380] 15.240: took 16.213 ms
[ 381] 15.280: took 16.190 ms
[ 382] 15.320: took 16.274 ms
[ 383] 15.360: took 16.231 ms
[ 384] 15.400: took 16.490 ms
[ 385] 15.440: took 16.333 ms
[ 386] 15.480: took 16.336 ms
[ 387] 15.520: took 16.518 ms
[ 388] 15.560: took 16.264 ms
[ 389] 15.600: took 16.435 ms
[ 390] 15.640: took 16.220 ms
[ 391] 15.680: took 16.457 ms
[ 392] 15.720: took 16.416 ms
[ 393] 15.760: took 16.172 ms
[ 394] 15.800: took 16.217 ms
[ 395] 15.840: took 16.283 ms
[ 396] 15.880: took 16.176 ms
[ 397] 15.920: took 16.523 ms
[ 398] 15.960: took 16.393 ms
[ 399] 16.000: took 16.551 ms
[ 400] 16.040: took 16.190 ms
[ 401] 16.080: took 16.316 ms
[ 402] 16.120: took 16.257 ms
[ 403] 16.160: took 16.230 ms
[ 404] 16.200: took 16.710 ms
[ 405] 16.240: took 16.489 ms
[ 406] 16.280: took 16.369 ms
[ 407] 16.320: took 16.400 ms
[ 408] 16.360: took 16.132 ms
[ 409] 16.400: took 16.284 ms
[ 410] 16.440: took 16.229 ms
[ 411] 16.480: took 16.191 ms
[ 412] 16.520: took 16.436 ms
[ 413] 16.560: took 16.310 ms
[ 414] 16.600: took 16.229 ms
[ 415] 16.640: took 16.196 ms
[ 416] 16.680: took 16.168 ms
[ 417] 16.720: took 16.320 ms
[ 418] 16.760: took 16.128 ms
[ 419] 16.800: took 16.241 ms
[ 420] 16.840: took 16.417 ms
[ 421] 16.880: took 16.297 ms
[ 422] 16.920: took 16.251 ms
[ 423] 16.960: took 16.348 ms
[ 424] 17.000: took 16.770 ms
[ 425] 17.040: took 16.190 ms
[ 426] 17.080: took 16.254 ms
[ 427] 17.120: took 16.440 ms
[ 428] 17.160: took 16.137 ms
[ 429] 17.200: took 16.398 ms
[ 430] 17.240: took 16.269 ms
[ 431] 17.280: took 16.234 ms
[ 432] 17.320: took 16.312 ms
[ 433] 17.360: took 16.282 ms
[ 434] 17.400: took 16.229 ms
[ 435] 17.440: took 16.196 ms
[ 436] 17.480: took 16.154 ms
[ 437] 17.520: took 16.535 ms
[ 438] 17.560: took 16.413 ms
[ 439] 17.600: took 16.350 ms
[ 440] 17.640: took 16.356 ms
[ 441] 17.680: took 16.322 ms
[ 442] 17.720: took 16.231 ms
[ 443] 17.760: took 19.018 ms
[ 444] 17.800: took 16.353 ms
[ 445] 17.840: took 16.292 ms
[ 446] 17.880: took 16.476 ms
[ 447] 17.920: took 16.530 ms
[ 448] 17.960: took 16.345 ms
[ 449] 18.000: took 16.377 ms
[ 450] 18.040: took 16.157 ms
[ 451] 18.080: took 16.264 ms
[ 452] 18.120: took 16.279 ms
[ 453] 18.160: took 16.216 ms
[ 454] 18.200: took 19.100 ms
[ 455] 18.240: took 16.411 ms
[ 456] 18.280: took 16.204 ms
[ 457] 18.320: took 16.367 ms
[ 458] 18.360: took 16.173 ms
[ 459] 18.400: took 16.276 ms
[ 460] 18.440: took 16.219 ms
[ 461] 18.480: took 16.301 ms
[ 462] 18.520: took 16.497 ms
[ 463] 18.560: took 16.421 ms
[ 464] 18.600: took 16.287 ms
[ 465] 18.640: took 16.492 ms
[ 466] 18.680: took 16.229 ms
[ 467] 18.720: took 16.691 ms
[ 468] 18.760: took 16.258 ms
[ 469] 18.800: took 16.435 ms
[ 470] 18.840: took 16.351 ms
[ 471] 18.880: took 16.511 ms
[ 472] 18.920: took 16.161 ms
[ 473] 18.960: took 16.625 ms
[ 474] 19.000: took 16.306 ms
[ 475] 19.040: took 16.388 ms
[ 476] 19.080: took 16.304 ms
[ 477] 19.120: took 16.420 ms
[ 478] 19.160: took 16.246 ms
[ 479] 19.200: took 16.386 ms
[ 480] 19.240: took 16.361 ms
[ 481] 19.280: took 16.236 ms
[ 482] 19.320: took 16.287 ms
[ 483] 19.360: took 16.205 ms
[ 484] 19.400: took 16.448 ms
[ 485] 19.440: took 16.388 ms
[ 486] 19.480: took 16.292 ms
[ 487] 19.520: took 16.408 ms
[ 488] 19.560: took 16.212 ms
[ 489] 19.600: took 16.433 ms
[ 490] 19.640: took 16.166 ms
[ 491] 19.680: took 16.296 ms
[ 492] 19.720: took 16.495 ms
[ 493] 19.760: took 16.333 ms
[ 494] 19.800: took 16.280 ms
[ 495] 19.840: took 16.543 ms
[ 496] 19.880: took 16.138 ms
[ 497] 19.920: took 16.394 ms
[ 498] 19.960: took 16.250 ms
[ 499] 20.000: took 16.305 ms
[ 500] 20.040: took 16.218 ms
[ 501] 20.080: took 16.532 ms
[ 502] 20.120: took 16.479 ms
[ 503] 20.160: took 16.360 ms
[ 504] 20.200: took 16.537 ms
[ 505] 20.240: took 16.299 ms
[ 506] 20.280: took 16.215 ms
[ 507] 20.320: took 16.459 ms
[ 508] 20.360: took 16.163 ms
[ 509] 20.400: took 16.285 ms
[ 510] 20.440: took 16.197 ms
[ 511] 20.480: took 16.854 ms
[ 512] 20.520: took 16.332 ms
[ 513] 20.560: took 16.311 ms
[ 514] 20.600: took 16.274 ms
[ 515] 20.640: took 16.254 ms
[ 516] 20.680: took 16.211 ms
[ 517] 20.720: took 16.565 ms
[ 518] 20.760: took 16.178 ms
[ 519] 20.800: took 16.306 ms
[ 520] 20.840: took 16.164 ms
[ 521] 20.880: took 16.243 ms
[ 522] 20.920: took 16.350 ms
[ 523] 20.960: took 16.216 ms
[ 524] 21.000: took 16.220 ms
[ 525] 21.040: took 16.293 ms
[ 526] 21.080: took 16.215 ms
[ 527] 21.120: took 16.364 ms
[ 528] 21.160: took 16.223 ms
[ 529] 21.200: took 16.302 ms
[ 530] 21.240: took 17.275 ms
[ 531] 21.280: took 16.384 ms
[ 532] 21.320: took 16.320 ms
[ 533] 21.360: took 16.577 ms
[ 534] 21.400: took 16.222 ms
[ 535] 21.440: took 16.277 ms
[ 536] 21.480: took 16.205 ms
[ 537] 21.520: took 16.303 ms
[ 538] 21.560: took 16.132 ms
[ 539] 21.600: took 16.491 ms
[ 540] 21.640: took 16.164 ms
[ 541] 21.680: took 16.267 ms
[ 542] 21.720: took 16.545 ms
[ 543] 21.760: took 16.387 ms
[ 544] 21.800: took 16.650 ms
[ 545] 21.840: took 16.458 ms
[ 546] 21.880: took 16.218 ms
[ 547] 21.920: took 16.651 ms
[ 548] 21.960: took 16.698 ms
[ 549] 22.000: took 16.413 ms
[ 550] 22.040: took 16.362 ms
[ 551] 22.080: took 16.405 ms
[ 552] 22.120: took 16.480 ms
[ 553] 22.160: took 16.387 ms
[ 554] 22.200: took 16.408 ms
[ 555] 22.240: took 16.422 ms
[ 556] 22.280: took 16.448 ms
[ 557] 22.320: took 16.332 ms
[ 558] 22.360: took 16.247 ms
[ 559] 22.400: took 18.992 ms
[ 560] 22.440: took 18.992 ms
[ 561] 22.480: took 19.101 ms
[ 562] 22.520: took 19.231 ms
[ 563] 22.560: took 16.390 ms
[ 564] 22.600: took 16.468 ms
[ 565] 22.640: took 16.171 ms
[ 566] 22.680: took 16.152 ms
[ 567] 22.720: took 16.318 ms
[ 568] 22.760: took 16.181 ms
[ 569] 22.800: took 16.297 ms
[ 570] 22.840: took 16.156 ms
[ 571] 22.880: took 16.226 ms
[ 572] 22.920: took 16.328 ms
[ 573] 22.960: took 16.313 ms
[ 574] 23.000: took 16.203 ms
[ 575] 23.040: took 16.228 ms
[ 576] 23.080: took 16.215 ms
[ 577] 23.120: took 16.354 ms
[ 578] 23.160: took 16.154 ms
[ 579] 23.200: took 16.586 ms
[ 580] 23.240: took 16.334 ms
[ 581] 23.280: took 16.868 ms
[ 582] 23.320: took 16.376 ms
[ 583] 23.360: took 16.510 ms
[ 584] 23.400: took 16.265 ms
[ 585] 23.440: took 16.261 ms
[ 586] 23.480: took 16.321 ms
[ 587] 23.520: took 19.020 ms
[ 588] 23.560: took 19.130 ms
[ 589] 23.600: took 18.980 ms
[ 590] 23.640: took 19.081 ms
[ 591] 23.680: took 19.191 ms
[ 592] 23.720: took 19.047 ms
[ 593] 23.760: took 16.175 ms
[ 594] 23.800: took 16.254 ms
[ 595] 23.840: took 16.400 ms
[ 596] 23.880: took 16.181 ms
[ 597] 23.920: took 16.375 ms
[ 598] 23.960: took 16.235 ms
[ 599] 24.000: took 16.265 ms
[ 600] 24.040: took 16.458 ms
[ 601] 24.080: took 16.296 ms
[ 602] 24.120: took 16.245 ms
[ 603] 24.160: took 16.215 ms
[ 604] 24.200: took 16.266 ms
[ 605] 24.240: took 16.170 ms
[ 606] 24.280: took 16.198 ms
[ 607] 24.320: took 16.425 ms
[ 608] 24.360: took 16.219 ms
[ 609] 24.400: took 16.334 ms
[ 610] 24.440: took 16.198 ms
[ 611] 24.480: took 16.209 ms
[ 612] 24.520: took 16.536 ms
[ 613] 24.560: took 16.434 ms
[ 614] 24.600: took 16.160 ms
[ 615] 24.640: took 16.506 ms
[ 616] 24.680: took 16.224 ms
[ 617] 24.720: took 16.394 ms
[ 618] 24.760: took 16.206 ms
[ 619] 24.800: took 16.569 ms
[ 620] 24.840: took 16.206 ms
[ 621] 24.880: took 16.284 ms
[ 622] 24.920: took 16.591 ms
[ 623] 24.960: took 16.526 ms
[ 624] 25.000: took 16.256 ms
[ 625] 25.040: took 16.229 ms
[ 626] 25.080: took 16.307 ms
[ 627] 25.120: took 16.327 ms
[ 628] 25.160: took 16.422 ms
[ 629] 25.200: took 16.430 ms
[ 630] 25.240: took 16.164 ms
[ 631] 25.280: took 16.221 ms
[ 632] 25.320: took 16.268 ms
[ 633] 25.360: took 16.530 ms
[ 634] 25.400: took 16.328 ms
[ 635] 25.440: took 16.334 ms
[ 636] 25.480: took 16.522 ms
[ 637] 25.520: took 16.427 ms
[ 638] 25.560: took 16.334 ms
[ 639] 25.600: took 16.372 ms
[ 640] 25.640: took 16.340 ms
[ 641] 25.680: took 16.260 ms
[ 642] 25.720: took 16.304 ms
[ 643] 25.760: took 16.218 ms
[ 644] 25.800: took 16.225 ms
[ 645] 25.840: took 16.406 ms
[ 646] 25.880: took 16.404 ms
[ 647] 25.920: took 16.479 ms
[ 648] 25.960: took 16.217 ms
[ 649] 26.000: took 16.260 ms
[ 650] 26.040: took 16.129 ms
[ 651] 26.080: took 16.501 ms
[ 652] 26.120: took 16.393 ms
[ 653] 26.160: took 16.351 ms
[ 654] 26.200: took 16.292 ms
[ 655] 26.240: took 16.224 ms
[ 656] 26.280: took 16.143 ms
[ 657] 26.320: took 16.345 ms
[ 658] 26.360: took 16.163 ms
[ 659] 26.400: took 16.538 ms
[ 660] 26.440: took 16.226 ms
[ 661] 26.480: took 16.239 ms
[ 662] 26.520: took 16.457 ms
[ 663] 26.560: took 16.271 ms
[ 664] 26.600: took 16.232 ms
[ 665] 26.640: took 16.539 ms
[ 666] 26.680: took 16.428 ms
[ 667] 26.720: took 16.316 ms
[ 668] 26.760: took 16.233 ms
[ 669] 26.800: took 18.968 ms
[ 670] 26.840: took 19.184 ms
[ 671] 26.880: took 19.276 ms
[ 672] 26.920: took 18.991 ms
[ 673] 26.960: took 19.432 ms
[ 674] 27.000: took 17.233 ms
[ 675] 27.040: took 16.178 ms
[ 676] 27.080: took 16.157 ms
[ 677] 27.120: took 16.407 ms
[ 678] 27.160: took 16.223 ms
[ 679] 27.200: took 16.298 ms
[ 680] 27.240: took 16.157 ms
[ 681] 27.280: took 16.561 ms
[ 682] 27.320: took 16.343 ms
[ 683] 27.360: took 16.206 ms
[ 684] 27.400: took 16.210 ms
[ 685] 27.440: took 16.559 ms
[ 686] 27.480: took 16.167 ms
[ 687] 27.520: took 16.406 ms
[ 688] 27.560: took 16.189 ms
[ 689] 27.600: took 16.269 ms
[ 690] 27.640: took 16.222 ms
[ 691] 27.680: took 16.226 ms
[ 692] 27.720: took 16.535 ms
[ 693] 27.760: took 16.351 ms
[ 694] 27.800: took 16.200 ms
[ 695] 27.840: took 16.535 ms
[ 696] 27.880: took 16.233 ms
[ 697] 27.920: took 16.328 ms
[ 698] 27.960: took 16.401 ms
[ 699] 28.000: took 16.311 ms
[ 700] 28.040: took 16.455 ms
[ 701] 28.080: took 16.187 ms
[ 702] 28.120: took 16.260 ms
[ 703] 28.160: took 16.216 ms
[ 704] 28.200: took 16.448 ms
[ 705] 28.240: took 16.471 ms
[ 706] 28.280: took 16.151 ms
[ 707] 28.320: took 16.315 ms
[ 708] 28.360: took 16.242 ms
[ 709] 28.400: took 16.281 ms
[ 710] 28.440: took 16.174 ms
[ 711] 28.480: took 16.309 ms
[ 712] 28.520: took 16.260 ms
[ 713] 28.560: took 16.255 ms
[ 714] 28.600: took 16.267 ms
[ 715] 28.640: took 16.522 ms
[ 716] 28.680: took 16.346 ms
