2019-01-15 17:29:40.052598: E tensorflow/stream_executor/cuda/cuda_driver.cc:397] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-01-15 17:29:40.052763: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:145] kernel driver does not appear to be running on this host (tegra-ubuntu): /proc/driver/nvidia/version does not exist
DNN is on
verbose: 1
Initilize NULL camera. (320 x 240)
[ 166] 6.680: took 12.233 ms
[ 167] 6.720: took 12.201 ms
[ 168] 6.760: took 12.338 ms
[ 169] 6.800: took 12.319 ms
[ 170] 6.840: took 12.392 ms
[ 171] 6.880: took 12.213 ms
[ 172] 6.920: took 11.807 ms
[ 173] 6.960: took 11.932 ms
[ 174] 7.000: took 12.195 ms
[ 175] 7.040: took 12.230 ms
[ 176] 7.080: took 12.119 ms
[ 177] 7.120: took 12.299 ms
[ 178] 7.160: took 12.253 ms
[ 179] 7.200: took 12.252 ms
[ 180] 7.240: took 11.903 ms
[ 181] 7.280: took 12.323 ms
[ 182] 7.320: took 12.159 ms
[ 183] 7.360: took 12.375 ms
[ 184] 7.400: took 12.219 ms
[ 185] 7.440: took 12.378 ms
[ 186] 7.480: took 12.049 ms
[ 187] 7.520: took 12.017 ms
[ 188] 7.560: took 12.333 ms
[ 189] 7.600: took 12.424 ms
[ 190] 7.640: took 12.155 ms
[ 191] 7.680: took 12.301 ms
[ 192] 7.720: took 12.084 ms
[ 193] 7.760: took 12.271 ms
[ 194] 7.800: took 12.128 ms
[ 195] 7.840: took 11.365 ms
[ 196] 7.880: took 12.153 ms
[ 197] 7.920: took 12.240 ms
[ 198] 7.960: took 12.288 ms
[ 199] 8.000: took 12.151 ms
[ 200] 8.040: took 12.124 ms
[ 201] 8.080: took 12.511 ms
[ 202] 8.120: took 12.124 ms
[ 203] 8.160: took 12.374 ms
[ 204] 8.200: took 11.988 ms
[ 205] 8.240: took 12.343 ms
[ 206] 8.280: took 12.250 ms
[ 207] 8.320: took 12.353 ms
[ 208] 8.360: took 12.299 ms
[ 209] 8.400: took 12.119 ms
[ 210] 8.440: took 11.720 ms
[ 211] 8.480: took 12.259 ms
[ 212] 8.520: took 12.471 ms
[ 213] 8.560: took 12.063 ms
[ 214] 8.600: took 12.374 ms
[ 215] 8.640: took 12.346 ms
[ 216] 8.680: took 12.390 ms
[ 217] 8.720: took 11.897 ms
[ 218] 8.760: took 12.180 ms
[ 219] 8.800: took 12.090 ms
[ 220] 8.840: took 12.175 ms
[ 221] 8.880: took 12.404 ms
[ 222] 8.920: took 12.210 ms
[ 223] 8.960: took 12.399 ms
[ 224] 9.000: took 12.008 ms
[ 225] 9.040: took 11.996 ms
[ 226] 9.080: took 12.415 ms
[ 227] 9.120: took 12.228 ms
[ 228] 9.160: took 12.272 ms
[ 229] 9.200: took 12.447 ms
[ 230] 9.240: took 12.156 ms
[ 231] 9.280: took 12.195 ms
[ 232] 9.320: took 12.065 ms
[ 233] 9.360: took 11.830 ms
[ 234] 9.400: took 12.133 ms
[ 235] 9.440: took 12.265 ms
[ 236] 9.480: took 12.297 ms
[ 237] 9.520: took 12.318 ms
[ 238] 9.560: took 12.149 ms
[ 239] 9.600: took 12.047 ms
[ 240] 9.640: took 12.052 ms
[ 241] 9.680: took 12.303 ms
[ 242] 9.720: took 12.312 ms
[ 243] 9.760: took 12.183 ms
[ 244] 9.800: took 12.506 ms
[ 245] 9.840: took 12.280 ms
[ 246] 9.880: took 12.315 ms
[ 247] 9.920: took 12.117 ms
[ 248] 9.960: took 11.877 ms
[ 249] 10.000: took 12.350 ms
[ 250] 10.040: took 12.299 ms
[ 251] 10.080: took 12.351 ms
[ 252] 10.120: took 12.251 ms
[ 253] 10.160: took 12.336 ms
[ 254] 10.200: took 12.375 ms
[ 255] 10.240: took 12.131 ms
[ 256] 10.280: took 11.913 ms
[ 257] 10.320: took 12.147 ms
[ 258] 10.360: took 12.520 ms
[ 259] 10.400: took 12.322 ms
[ 260] 10.440: took 12.164 ms
[ 261] 10.480: took 12.519 ms
[ 262] 10.520: took 12.044 ms
[ 263] 10.560: took 11.868 ms
[ 264] 10.600: took 12.396 ms
[ 265] 10.640: took 12.344 ms
[ 266] 10.680: took 12.284 ms
[ 267] 10.720: took 12.524 ms
[ 268] 10.760: took 12.181 ms
[ 269] 10.800: took 12.256 ms
[ 270] 10.840: took 11.948 ms
[ 271] 10.880: took 12.190 ms
[ 272] 10.920: took 12.150 ms
[ 273] 10.960: took 12.240 ms
[ 274] 11.000: took 12.082 ms
[ 275] 11.040: took 12.271 ms
[ 276] 11.080: took 12.145 ms
[ 277] 11.120: took 12.387 ms
[ 278] 11.160: took 12.030 ms
[ 279] 11.200: took 12.424 ms
[ 280] 11.240: took 12.223 ms
[ 281] 11.280: took 12.189 ms
[ 282] 11.320: took 12.293 ms
[ 283] 11.360: took 12.065 ms
[ 284] 11.400: took 12.440 ms
[ 285] 11.440: took 12.050 ms
[ 286] 11.480: took 11.842 ms
[ 287] 11.520: took 12.143 ms
[ 288] 11.560: took 12.207 ms
[ 289] 11.600: took 12.268 ms
[ 290] 11.640: took 12.237 ms
[ 291] 11.680: took 12.526 ms
[ 292] 11.720: took 12.096 ms
[ 293] 11.760: took 11.794 ms
[ 294] 11.800: took 12.163 ms
[ 295] 11.840: took 12.216 ms
[ 296] 11.880: took 12.196 ms
[ 297] 11.920: took 12.248 ms
[ 298] 11.960: took 12.249 ms
[ 299] 12.000: took 12.334 ms
[ 300] 12.040: took 12.060 ms
[ 301] 12.080: took 12.072 ms
[ 302] 12.120: took 12.286 ms
[ 303] 12.160: took 11.992 ms
[ 304] 12.200: took 12.151 ms
[ 305] 12.240: took 12.191 ms
[ 306] 12.280: took 12.166 ms
[ 307] 12.320: took 12.220 ms
[ 308] 12.360: took 11.967 ms
[ 309] 12.400: took 12.329 ms
[ 310] 12.440: took 12.156 ms
[ 311] 12.480: took 12.290 ms
[ 312] 12.520: took 12.350 ms
[ 313] 12.560: took 12.133 ms
[ 314] 12.600: took 12.066 ms
[ 315] 12.640: took 12.154 ms
[ 316] 12.680: took 11.919 ms
[ 317] 12.720: took 12.291 ms
[ 318] 12.760: took 12.066 ms
[ 319] 12.800: took 12.462 ms
[ 320] 12.840: took 12.394 ms
[ 321] 12.880: took 12.146 ms
[ 322] 12.920: took 12.254 ms
[ 323] 12.960: took 12.065 ms
[ 324] 13.000: took 12.044 ms
[ 325] 13.040: took 12.403 ms
[ 326] 13.080: took 12.288 ms
[ 327] 13.120: took 12.263 ms
[ 328] 13.160: took 12.269 ms
[ 329] 13.200: took 12.437 ms
[ 330] 13.240: took 11.993 ms
[ 331] 13.280: took 11.970 ms
[ 332] 13.320: took 12.279 ms
[ 333] 13.360: took 12.439 ms
[ 334] 13.400: took 12.166 ms
[ 335] 13.440: took 12.186 ms
[ 336] 13.480: took 12.262 ms
[ 337] 13.520: took 12.458 ms
[ 338] 13.560: took 11.828 ms
[ 339] 13.600: took 12.439 ms
[ 340] 13.640: took 12.302 ms
[ 341] 13.680: took 12.177 ms
[ 342] 13.720: took 12.275 ms
[ 343] 13.760: took 12.220 ms
[ 344] 13.800: took 12.255 ms
[ 345] 13.840: took 11.831 ms
[ 346] 13.880: took 11.946 ms
[ 347] 13.920: took 12.322 ms
[ 348] 13.960: took 12.165 ms
[ 349] 14.000: took 12.398 ms
[ 350] 14.040: took 12.272 ms
[ 351] 14.080: took 12.321 ms
[ 352] 14.120: took 12.364 ms
[ 353] 14.160: took 11.980 ms
[ 354] 14.200: took 11.511 ms
[ 355] 14.240: took 12.205 ms
[ 356] 14.280: took 12.292 ms
[ 357] 14.320: took 12.363 ms
[ 358] 14.360: took 12.538 ms
[ 359] 14.400: took 12.324 ms
[ 360] 14.440: took 12.212 ms
[ 361] 14.480: took 11.903 ms
[ 362] 14.520: took 12.253 ms
[ 363] 14.560: took 12.323 ms
[ 364] 14.600: took 12.230 ms
[ 365] 14.640: took 12.222 ms
[ 366] 14.680: took 12.135 ms
[ 367] 14.720: took 12.401 ms
[ 368] 14.760: took 11.903 ms
[ 369] 14.800: took 12.218 ms
[ 370] 14.840: took 12.254 ms
[ 371] 14.880: took 12.267 ms
[ 372] 14.920: took 12.308 ms
[ 373] 14.960: took 12.088 ms
[ 374] 15.000: took 12.370 ms
[ 375] 15.040: took 12.348 ms
[ 376] 15.080: took 12.112 ms
[ 377] 15.120: took 12.443 ms
[ 378] 15.160: took 12.354 ms
[ 379] 15.200: took 12.136 ms
[ 380] 15.240: took 12.385 ms
[ 381] 15.280: took 12.070 ms
[ 382] 15.320: took 12.211 ms
[ 383] 15.360: took 11.984 ms
[ 384] 15.400: took 11.893 ms
[ 385] 15.440: took 12.290 ms
[ 386] 15.480: took 12.294 ms
[ 387] 15.520: took 12.178 ms
[ 388] 15.560: took 12.133 ms
[ 389] 15.600: took 12.142 ms
[ 390] 15.640: took 12.341 ms
[ 391] 15.680: took 11.976 ms
[ 392] 15.720: took 11.778 ms
[ 393] 15.760: took 12.307 ms
[ 394] 15.800: took 12.369 ms
[ 395] 15.840: took 12.207 ms
[ 396] 15.880: took 12.133 ms
[ 397] 15.920: took 12.227 ms
[ 398] 15.960: took 12.109 ms
[ 399] 16.000: took 12.046 ms
[ 400] 16.040: took 12.333 ms
[ 401] 16.080: took 12.237 ms
[ 402] 16.120: took 12.322 ms
[ 403] 16.160: took 12.350 ms
[ 404] 16.200: took 12.424 ms
[ 405] 16.240: took 12.463 ms
[ 406] 16.280: took 12.057 ms
[ 407] 16.320: took 12.208 ms
[ 408] 16.360: took 12.350 ms
[ 409] 16.400: took 12.404 ms
[ 410] 16.440: took 12.245 ms
[ 411] 16.480: took 12.364 ms
[ 412] 16.520: took 12.164 ms
[ 413] 16.560: took 12.211 ms
[ 414] 16.600: took 11.985 ms
[ 415] 16.640: took 12.273 ms
[ 416] 16.680: took 12.341 ms
[ 417] 16.720: took 12.428 ms
[ 418] 16.760: took 12.270 ms
[ 419] 16.800: took 12.284 ms
[ 420] 16.840: took 12.333 ms
[ 421] 16.880: took 12.196 ms
[ 422] 16.920: took 11.946 ms
[ 423] 16.960: took 12.174 ms
[ 424] 17.000: took 12.206 ms
[ 425] 17.040: took 12.305 ms
[ 426] 17.080: took 12.417 ms
[ 427] 17.120: took 12.352 ms
[ 428] 17.160: took 12.589 ms
[ 429] 17.200: took 12.122 ms
[ 430] 17.240: took 11.859 ms
[ 431] 17.280: took 12.056 ms
[ 432] 17.320: took 12.368 ms
[ 433] 17.360: took 12.131 ms
[ 434] 17.400: took 12.139 ms
[ 435] 17.440: took 12.378 ms
[ 436] 17.480: took 12.169 ms
[ 437] 17.520: took 11.995 ms
[ 438] 17.560: took 12.065 ms
[ 439] 17.600: took 12.465 ms
[ 440] 17.640: took 12.237 ms
[ 441] 17.680: took 12.048 ms
[ 442] 17.720: took 12.559 ms
[ 443] 17.760: took 12.261 ms
[ 444] 17.800: took 11.967 ms
[ 445] 17.840: took 11.856 ms
[ 446] 17.880: took 12.354 ms
[ 447] 17.920: took 12.159 ms
[ 448] 17.960: took 12.427 ms
[ 449] 18.000: took 12.318 ms
[ 450] 18.040: took 12.532 ms
[ 451] 18.080: took 11.993 ms
[ 452] 18.120: took 12.307 ms
[ 453] 18.160: took 12.393 ms
[ 454] 18.200: took 12.231 ms
[ 455] 18.240: took 12.182 ms
[ 456] 18.280: took 12.294 ms
[ 457] 18.320: took 12.498 ms
[ 458] 18.360: took 12.191 ms
[ 459] 18.400: took 12.097 ms
[ 460] 18.440: took 11.920 ms
[ 461] 18.480: took 12.303 ms
[ 462] 18.520: took 12.318 ms
[ 463] 18.560: took 12.131 ms
[ 464] 18.600: took 12.304 ms
[ 465] 18.640: took 12.175 ms
[ 466] 18.680: took 12.227 ms
[ 467] 18.720: took 11.908 ms
[ 468] 18.760: took 12.292 ms
[ 469] 18.800: took 12.193 ms
[ 470] 18.840: took 12.155 ms
[ 471] 18.880: took 12.321 ms
[ 472] 18.920: took 12.286 ms
[ 473] 18.960: took 12.372 ms
[ 474] 19.000: took 12.178 ms
[ 475] 19.040: took 12.115 ms
[ 476] 19.080: took 12.601 ms
[ 477] 19.120: took 12.276 ms
[ 478] 19.160: took 12.378 ms
[ 479] 19.200: took 12.256 ms
[ 480] 19.240: took 12.176 ms
[ 481] 19.280: took 12.387 ms
[ 482] 19.320: took 12.011 ms
[ 483] 19.360: took 11.999 ms
[ 484] 19.400: took 12.191 ms
[ 485] 19.440: took 12.286 ms
[ 486] 19.480: took 12.300 ms
[ 487] 19.520: took 12.231 ms
[ 488] 19.560: took 12.113 ms
[ 489] 19.600: took 12.187 ms
[ 490] 19.640: took 12.084 ms
[ 491] 19.680: took 12.137 ms
[ 492] 19.720: took 12.517 ms
[ 493] 19.760: took 12.285 ms
[ 494] 19.800: took 12.262 ms
[ 495] 19.840: took 12.052 ms
[ 496] 19.880: took 12.400 ms
[ 497] 19.920: took 12.191 ms
[ 498] 19.960: took 12.064 ms
[ 499] 20.000: took 12.521 ms
[ 500] 20.040: took 12.181 ms
[ 501] 20.080: took 12.322 ms
[ 502] 20.120: took 12.239 ms
[ 503] 20.160: took 12.236 ms
[ 504] 20.200: took 12.227 ms
[ 505] 20.240: took 12.058 ms
[ 506] 20.280: took 12.164 ms
[ 507] 20.320: took 12.268 ms
[ 508] 20.360: took 12.302 ms
[ 509] 20.400: took 12.371 ms
[ 510] 20.440: took 12.221 ms
[ 511] 20.480: took 12.207 ms
[ 512] 20.520: took 12.345 ms
[ 513] 20.560: took 12.192 ms
[ 514] 20.600: took 12.424 ms
[ 515] 20.640: took 12.480 ms
[ 516] 20.680: took 12.294 ms
[ 517] 20.720: took 12.260 ms
[ 518] 20.760: took 11.998 ms
[ 519] 20.800: took 12.281 ms
[ 520] 20.840: took 11.861 ms
[ 521] 20.880: took 12.236 ms
[ 522] 20.920: took 12.445 ms
[ 523] 20.960: took 12.207 ms
[ 524] 21.000: took 12.203 ms
[ 525] 21.040: took 12.148 ms
[ 526] 21.080: took 12.330 ms
[ 527] 21.120: took 12.251 ms
[ 528] 21.160: took 11.768 ms
[ 529] 21.200: took 12.200 ms
[ 530] 21.240: took 12.304 ms
[ 531] 21.280: took 12.204 ms
[ 532] 21.320: took 12.300 ms
[ 533] 21.360: took 12.272 ms
[ 534] 21.400: took 12.496 ms
[ 535] 21.440: took 11.971 ms
[ 536] 21.480: took 12.226 ms
[ 537] 21.520: took 12.275 ms
[ 538] 21.560: took 12.286 ms
[ 539] 21.600: took 12.170 ms
[ 540] 21.640: took 12.248 ms
[ 541] 21.680: took 12.378 ms
[ 542] 21.720: took 12.123 ms
[ 543] 21.760: took 11.838 ms
[ 544] 21.800: took 12.307 ms
[ 545] 21.840: took 12.437 ms
[ 546] 21.880: took 12.545 ms
[ 547] 21.920: took 12.282 ms
[ 548] 21.960: took 12.305 ms
[ 549] 22.000: took 12.253 ms
[ 550] 22.040: took 12.035 ms
[ 551] 22.080: took 11.534 ms
[ 552] 22.120: took 12.305 ms
[ 553] 22.160: took 12.261 ms
[ 554] 22.200: took 12.167 ms
[ 555] 22.240: took 12.177 ms
[ 556] 22.280: took 12.213 ms
[ 557] 22.320: took 12.504 ms
[ 558] 22.360: took 11.845 ms
[ 559] 22.400: took 12.265 ms
[ 560] 22.440: took 12.296 ms
[ 561] 22.480: took 12.064 ms
[ 562] 22.520: took 12.371 ms
[ 563] 22.560: took 12.018 ms
[ 564] 22.600: took 12.341 ms
[ 565] 22.640: took 12.244 ms
[ 566] 22.680: took 12.014 ms
[ 567] 22.720: took 12.379 ms
[ 568] 22.760: took 12.404 ms
[ 569] 22.800: took 12.175 ms
[ 570] 22.840: took 12.259 ms
[ 571] 22.880: took 12.279 ms
[ 572] 22.920: took 12.305 ms
[ 573] 22.960: took 11.758 ms
[ 574] 23.000: took 12.267 ms
[ 575] 23.040: took 12.197 ms
[ 576] 23.080: took 12.237 ms
[ 577] 23.120: took 12.266 ms
[ 578] 23.160: took 12.260 ms
[ 579] 23.200: took 12.261 ms
[ 580] 23.240: took 12.448 ms
[ 581] 23.280: took 12.034 ms
[ 582] 23.320: took 12.062 ms
[ 583] 23.360: took 12.236 ms
[ 584] 23.400: took 12.231 ms
[ 585] 23.440: took 12.181 ms
[ 586] 23.480: took 12.222 ms
[ 587] 23.520: took 12.114 ms
[ 588] 23.560: took 12.075 ms
[ 589] 23.600: took 12.134 ms
[ 590] 23.640: took 12.335 ms
[ 591] 23.680: took 12.110 ms
[ 592] 23.720: took 12.460 ms
[ 593] 23.760: took 12.166 ms
[ 594] 23.800: took 12.165 ms
[ 595] 23.840: took 12.259 ms
[ 596] 23.880: took 12.157 ms
[ 597] 23.920: took 11.359 ms
[ 598] 23.960: took 12.361 ms
[ 599] 24.000: took 12.430 ms
[ 600] 24.040: took 11.993 ms
[ 601] 24.080: took 12.443 ms
[ 602] 24.120: took 12.249 ms
[ 603] 24.160: took 12.442 ms
[ 604] 24.200: took 11.974 ms
[ 605] 24.240: took 12.188 ms
[ 606] 24.280: took 12.174 ms
[ 607] 24.320: took 12.077 ms
[ 608] 24.360: took 12.146 ms
[ 609] 24.400: took 12.265 ms
[ 610] 24.440: took 12.588 ms
[ 611] 24.480: took 12.025 ms
[ 612] 24.520: took 12.171 ms
[ 613] 24.560: took 12.074 ms
[ 614] 24.600: took 12.373 ms
[ 615] 24.640: took 12.266 ms
[ 616] 24.680: took 12.384 ms
[ 617] 24.720: took 12.038 ms
[ 618] 24.760: took 12.477 ms
[ 619] 24.800: took 11.934 ms
[ 620] 24.840: took 11.603 ms
[ 621] 24.880: took 12.276 ms
[ 622] 24.920: took 12.423 ms
[ 623] 24.960: took 12.362 ms
[ 624] 25.000: took 12.443 ms
[ 625] 25.040: took 12.267 ms
[ 626] 25.080: took 12.225 ms
[ 627] 25.120: took 12.205 ms
[ 628] 25.160: took 12.235 ms
[ 629] 25.200: took 12.308 ms
[ 630] 25.240: took 12.264 ms
[ 631] 25.280: took 12.251 ms
[ 632] 25.320: took 12.439 ms
[ 633] 25.360: took 12.356 ms
[ 634] 25.400: took 11.951 ms
[ 635] 25.440: took 11.641 ms
[ 636] 25.480: took 12.058 ms
[ 637] 25.520: took 12.297 ms
[ 638] 25.560: took 12.282 ms
[ 639] 25.600: took 12.210 ms
[ 640] 25.640: took 12.098 ms
[ 641] 25.680: took 12.312 ms
[ 642] 25.720: took 11.989 ms
[ 643] 25.760: took 12.468 ms
[ 644] 25.800: took 12.261 ms
[ 645] 25.840: took 12.227 ms
[ 646] 25.880: took 12.175 ms
[ 647] 25.920: took 12.269 ms
[ 648] 25.960: took 12.146 ms
[ 649] 26.000: took 11.891 ms
[ 650] 26.040: took 11.654 ms
[ 651] 26.080: took 12.105 ms
[ 652] 26.120: took 12.112 ms
[ 653] 26.160: took 12.351 ms
[ 654] 26.200: took 12.148 ms
[ 655] 26.240: took 12.338 ms
[ 656] 26.280: took 12.155 ms
[ 657] 26.320: took 12.064 ms
[ 658] 26.360: took 12.384 ms
[ 659] 26.400: took 12.257 ms
[ 660] 26.440: took 12.064 ms
[ 661] 26.480: took 12.324 ms
[ 662] 26.520: took 12.270 ms
[ 663] 26.560: took 12.415 ms
[ 664] 26.600: took 12.039 ms
[ 665] 26.640: took 12.082 ms
[ 666] 26.680: took 12.352 ms
[ 667] 26.720: took 12.176 ms
[ 668] 26.760: took 12.214 ms
[ 669] 26.800: took 12.346 ms
[ 670] 26.840: took 12.251 ms
[ 671] 26.880: took 12.206 ms
[ 672] 26.920: took 12.121 ms
[ 673] 26.960: took 12.406 ms
[ 674] 27.000: took 12.321 ms
[ 675] 27.040: took 12.060 ms
[ 676] 27.080: took 12.176 ms
[ 677] 27.120: took 12.206 ms
[ 678] 27.160: took 12.300 ms
[ 679] 27.200: took 11.892 ms
[ 680] 27.240: took 11.615 ms
[ 681] 27.280: took 12.252 ms
[ 682] 27.320: took 12.277 ms
[ 683] 27.360: took 12.402 ms
[ 684] 27.400: took 12.037 ms
[ 685] 27.440: took 12.124 ms
[ 686] 27.480: took 12.548 ms
[ 687] 27.520: took 12.077 ms
[ 688] 27.560: took 12.295 ms
[ 689] 27.600: took 12.155 ms
[ 690] 27.640: took 12.433 ms
[ 691] 27.680: took 12.230 ms
[ 692] 27.720: took 12.365 ms
[ 693] 27.760: took 12.192 ms
[ 694] 27.800: took 12.198 ms
[ 695] 27.840: took 11.654 ms
[ 696] 27.880: took 12.291 ms
[ 697] 27.920: took 12.308 ms
[ 698] 27.960: took 12.487 ms
[ 699] 28.000: took 12.298 ms
[ 700] 28.040: took 12.364 ms
[ 701] 28.080: took 12.253 ms
[ 702] 28.120: took 12.092 ms
[ 703] 28.160: took 11.950 ms
[ 704] 28.200: took 12.284 ms
[ 705] 28.240: took 12.224 ms
[ 706] 28.280: took 12.086 ms
[ 707] 28.320: took 12.150 ms
[ 708] 28.360: took 12.104 ms
[ 709] 28.400: took 12.368 ms
[ 710] 28.440: took 11.855 ms
[ 711] 28.480: took 12.428 ms
[ 712] 28.520: took 12.270 ms
[ 713] 28.560: took 12.210 ms
[ 714] 28.600: took 12.326 ms
[ 715] 28.640: took 12.086 ms
[ 716] 28.680: took 12.122 ms
