2019-01-15 12:51:32.160205: E tensorflow/stream_executor/cuda/cuda_driver.cc:397] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-01-15 12:51:32.160313: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:145] kernel driver does not appear to be running on this host (tegra-ubuntu): /proc/driver/nvidia/version does not exist
DNN is on
verbose: 1
Initilize NULL camera. (320 x 240)
[ 166] 3.340: took 8.700 ms
[ 167] 3.360: took 9.903 ms
[ 168] 3.380: took 9.180 ms
[ 169] 3.400: took 8.974 ms
[ 170] 3.420: took 8.748 ms
[ 171] 3.440: took 8.541 ms
[ 172] 3.460: took 8.654 ms
[ 173] 3.480: took 8.602 ms
[ 174] 3.500: took 8.638 ms
[ 175] 3.520: took 8.562 ms
[ 176] 3.540: took 8.619 ms
[ 177] 3.560: took 8.616 ms
[ 178] 3.580: took 8.646 ms
[ 179] 3.600: took 8.654 ms
[ 180] 3.620: took 8.549 ms
[ 181] 3.640: took 8.681 ms
[ 182] 3.660: took 8.559 ms
[ 183] 3.680: took 8.636 ms
[ 184] 3.700: took 8.688 ms
[ 185] 3.720: took 8.814 ms
[ 186] 3.740: took 8.657 ms
[ 187] 3.760: took 8.716 ms
[ 188] 3.780: took 8.784 ms
[ 189] 3.800: took 10.124 ms
[ 190] 3.820: took 9.306 ms
[ 191] 3.840: took 8.713 ms
[ 192] 3.860: took 8.655 ms
[ 193] 3.880: took 8.672 ms
[ 194] 3.900: took 8.773 ms
[ 195] 3.920: took 8.636 ms
[ 196] 3.940: took 8.637 ms
[ 197] 3.960: took 8.686 ms
[ 198] 3.980: took 8.608 ms
[ 199] 4.000: took 8.607 ms
[ 200] 4.020: took 8.616 ms
[ 201] 4.040: took 8.545 ms
[ 202] 4.060: took 8.654 ms
[ 203] 4.080: took 8.540 ms
[ 204] 4.100: took 8.556 ms
[ 205] 4.120: took 8.569 ms
[ 206] 4.140: took 8.581 ms
[ 207] 4.160: took 8.670 ms
[ 208] 4.180: took 8.665 ms
[ 209] 4.200: took 8.617 ms
[ 210] 4.220: took 8.650 ms
[ 211] 4.240: took 8.615 ms
[ 212] 4.260: took 9.288 ms
[ 213] 4.280: took 8.599 ms
[ 214] 4.300: took 8.638 ms
[ 215] 4.320: took 8.605 ms
[ 216] 4.340: took 8.623 ms
[ 217] 4.360: took 8.627 ms
[ 218] 4.380: took 8.606 ms
[ 219] 4.400: took 8.545 ms
[ 220] 4.420: took 8.591 ms
[ 221] 4.440: took 8.531 ms
[ 222] 4.460: took 8.583 ms
[ 223] 4.480: took 8.536 ms
[ 224] 4.500: took 8.612 ms
[ 225] 4.520: took 8.634 ms
[ 226] 4.540: took 8.657 ms
[ 227] 4.560: took 8.653 ms
[ 228] 4.580: took 8.571 ms
[ 229] 4.600: took 8.590 ms
[ 230] 4.620: took 8.586 ms
[ 231] 4.640: took 8.774 ms
[ 232] 4.660: took 9.600 ms
[ 233] 4.680: took 8.999 ms
[ 234] 4.700: took 8.519 ms
[ 235] 4.720: took 8.537 ms
[ 236] 4.740: took 8.523 ms
[ 237] 4.760: took 8.695 ms
[ 238] 4.780: took 8.590 ms
[ 239] 4.800: took 8.618 ms
[ 240] 4.820: took 8.713 ms
[ 241] 4.840: took 8.530 ms
[ 242] 4.860: took 8.632 ms
[ 243] 4.880: took 8.693 ms
[ 244] 4.900: took 8.574 ms
[ 245] 4.920: took 8.598 ms
[ 246] 4.940: took 8.546 ms
[ 247] 4.960: took 8.719 ms
[ 248] 4.980: took 8.614 ms
[ 249] 5.000: took 8.467 ms
[ 250] 5.020: took 8.589 ms
[ 251] 5.040: took 8.568 ms
[ 252] 5.060: took 8.663 ms
[ 253] 5.080: took 8.647 ms
[ 254] 5.100: took 8.675 ms
[ 255] 5.120: took 8.573 ms
[ 256] 5.140: took 8.522 ms
[ 257] 5.160: took 8.642 ms
[ 258] 5.180: took 8.631 ms
[ 259] 5.200: took 8.627 ms
[ 260] 5.220: took 8.598 ms
[ 261] 5.240: took 8.838 ms
[ 262] 5.260: took 8.932 ms
[ 263] 5.280: took 8.622 ms
[ 264] 5.300: took 8.577 ms
[ 265] 5.320: took 8.714 ms
[ 266] 5.340: took 8.626 ms
[ 267] 5.360: took 8.549 ms
[ 268] 5.380: took 8.578 ms
[ 269] 5.400: took 8.567 ms
[ 270] 5.420: took 8.639 ms
[ 271] 5.440: took 8.579 ms
[ 272] 5.460: took 8.601 ms
[ 273] 5.480: took 8.744 ms
[ 274] 5.500: took 9.252 ms
[ 275] 5.520: took 8.586 ms
[ 276] 5.540: took 9.433 ms
[ 277] 5.560: took 10.146 ms
[ 278] 5.580: took 8.611 ms
[ 279] 5.600: took 8.592 ms
[ 280] 5.620: took 8.593 ms
[ 281] 5.640: took 8.692 ms
[ 282] 5.660: took 8.581 ms
[ 283] 5.680: took 8.577 ms
[ 284] 5.700: took 8.665 ms
[ 285] 5.720: took 8.583 ms
[ 286] 5.740: took 8.492 ms
[ 287] 5.760: took 8.636 ms
[ 288] 5.780: took 8.642 ms
[ 289] 5.800: took 8.680 ms
[ 290] 5.820: took 8.727 ms
[ 291] 5.840: took 8.575 ms
[ 292] 5.860: took 8.617 ms
[ 293] 5.880: took 8.606 ms
[ 294] 5.900: took 8.612 ms
[ 295] 5.920: took 8.553 ms
[ 296] 5.940: took 8.594 ms
[ 297] 5.960: took 8.669 ms
[ 298] 5.980: took 8.622 ms
[ 299] 6.000: took 8.563 ms
[ 300] 6.020: took 8.668 ms
[ 301] 6.040: took 8.561 ms
[ 302] 6.060: took 8.538 ms
[ 303] 6.080: took 8.596 ms
[ 304] 6.100: took 8.620 ms
[ 305] 6.120: took 8.607 ms
[ 306] 6.140: took 8.640 ms
[ 307] 6.160: took 8.625 ms
[ 308] 6.180: took 8.595 ms
[ 309] 6.200: took 8.594 ms
[ 310] 6.220: took 8.637 ms
[ 311] 6.240: took 8.605 ms
[ 312] 6.260: took 8.550 ms
[ 313] 6.280: took 8.575 ms
[ 314] 6.300: took 8.577 ms
[ 315] 6.320: took 8.578 ms
[ 316] 6.340: took 8.592 ms
[ 317] 6.360: took 8.673 ms
[ 318] 6.380: took 10.125 ms
[ 319] 6.400: took 8.592 ms
[ 320] 6.420: took 8.851 ms
[ 321] 6.440: took 9.222 ms
[ 322] 6.460: took 9.667 ms
[ 323] 6.480: took 8.574 ms
[ 324] 6.500: took 8.474 ms
[ 325] 6.520: took 8.526 ms
[ 326] 6.540: took 8.624 ms
[ 327] 6.560: took 8.639 ms
[ 328] 6.580: took 8.590 ms
[ 329] 6.600: took 8.511 ms
[ 330] 6.620: took 8.638 ms
[ 331] 6.640: took 8.776 ms
[ 332] 6.660: took 8.695 ms
[ 333] 6.680: took 8.726 ms
[ 334] 6.700: took 8.682 ms
[ 335] 6.720: took 8.573 ms
[ 336] 6.740: took 8.600 ms
[ 337] 6.760: took 8.708 ms
[ 338] 6.780: took 8.911 ms
[ 339] 6.800: took 8.865 ms
[ 340] 6.820: took 9.822 ms
[ 341] 6.840: took 10.015 ms
[ 342] 6.860: took 8.710 ms
[ 343] 6.880: took 8.593 ms
[ 344] 6.900: took 8.592 ms
[ 345] 6.920: took 8.700 ms
[ 346] 6.940: took 8.723 ms
[ 347] 6.960: took 8.721 ms
[ 348] 6.980: took 8.648 ms
[ 349] 7.000: took 8.633 ms
[ 350] 7.020: took 8.571 ms
[ 351] 7.040: took 8.548 ms
[ 352] 7.060: took 8.590 ms
[ 353] 7.080: took 8.595 ms
[ 354] 7.100: took 8.611 ms
[ 355] 7.120: took 8.579 ms
[ 356] 7.140: took 8.563 ms
[ 357] 7.160: took 8.613 ms
[ 358] 7.180: took 8.608 ms
[ 359] 7.200: took 8.577 ms
[ 360] 7.220: took 8.571 ms
[ 361] 7.240: took 8.560 ms
[ 362] 7.260: took 9.363 ms
[ 363] 7.280: took 9.039 ms
[ 364] 7.300: took 9.718 ms
[ 365] 7.320: took 8.716 ms
[ 366] 7.340: took 8.732 ms
[ 367] 7.360: took 8.549 ms
[ 368] 7.380: took 8.509 ms
[ 369] 7.400: took 8.488 ms
[ 370] 7.420: took 8.589 ms
[ 371] 7.440: took 8.641 ms
[ 372] 7.460: took 8.634 ms
[ 373] 7.480: took 8.616 ms
[ 374] 7.500: took 8.546 ms
[ 375] 7.520: took 8.563 ms
[ 376] 7.540: took 8.587 ms
[ 377] 7.560: took 8.662 ms
[ 378] 7.580: took 8.621 ms
[ 379] 7.600: took 8.596 ms
[ 380] 7.620: took 8.618 ms
[ 381] 7.640: took 8.497 ms
[ 382] 7.660: took 8.677 ms
[ 383] 7.680: took 8.682 ms
[ 384] 7.700: took 8.656 ms
[ 385] 7.720: took 9.538 ms
[ 386] 7.740: took 8.603 ms
[ 387] 7.760: took 8.654 ms
[ 388] 7.780: took 8.618 ms
[ 389] 7.800: took 8.521 ms
[ 390] 7.820: took 8.623 ms
[ 391] 7.840: took 8.553 ms
[ 392] 7.860: took 8.675 ms
[ 393] 7.880: took 8.610 ms
[ 394] 7.900: took 8.589 ms
[ 395] 7.920: took 8.642 ms
[ 396] 7.940: took 8.550 ms
[ 397] 7.960: took 8.598 ms
[ 398] 7.980: took 8.589 ms
[ 399] 8.000: took 8.551 ms
[ 400] 8.020: took 8.734 ms
[ 401] 8.040: took 8.679 ms
[ 402] 8.060: took 8.586 ms
[ 403] 8.080: took 8.539 ms
[ 404] 8.100: took 8.635 ms
[ 405] 8.120: took 10.097 ms
[ 406] 8.140: took 8.575 ms
[ 407] 8.160: took 8.555 ms
[ 408] 8.180: took 8.618 ms
[ 409] 8.200: took 8.535 ms
[ 410] 8.220: took 8.650 ms
[ 411] 8.240: took 8.541 ms
[ 412] 8.260: took 8.774 ms
[ 413] 8.280: took 8.663 ms
[ 414] 8.300: took 8.876 ms
[ 415] 8.320: took 8.878 ms
[ 416] 8.340: took 8.771 ms
[ 417] 8.360: took 8.618 ms
[ 418] 8.380: took 8.644 ms
[ 419] 8.400: took 8.534 ms
[ 420] 8.420: took 8.585 ms
[ 421] 8.440: took 8.578 ms
[ 422] 8.460: took 8.600 ms
[ 423] 8.480: took 8.607 ms
[ 424] 8.500: took 8.586 ms
[ 425] 8.520: took 8.614 ms
[ 426] 8.540: took 8.652 ms
[ 427] 8.560: took 8.711 ms
[ 428] 8.580: took 8.547 ms
[ 429] 8.600: took 9.002 ms
[ 430] 8.620: took 8.563 ms
[ 431] 8.640: took 8.681 ms
[ 432] 8.660: took 8.605 ms
[ 433] 8.680: took 8.561 ms
[ 434] 8.700: took 8.760 ms
[ 435] 8.720: took 8.646 ms
[ 436] 8.740: took 8.664 ms
[ 437] 8.760: took 8.680 ms
[ 438] 8.780: took 8.715 ms
[ 439] 8.800: took 8.643 ms
[ 440] 8.820: took 8.608 ms
[ 441] 8.840: took 8.611 ms
[ 442] 8.860: took 8.600 ms
[ 443] 8.880: took 8.596 ms
[ 444] 8.900: took 8.579 ms
[ 445] 8.920: took 8.593 ms
[ 446] 8.940: took 8.554 ms
[ 447] 8.960: took 8.653 ms
[ 448] 8.980: took 9.362 ms
[ 449] 9.000: took 10.511 ms
[ 450] 9.020: took 10.345 ms
[ 451] 9.040: took 8.583 ms
[ 452] 9.060: took 8.559 ms
[ 453] 9.080: took 8.540 ms
[ 454] 9.100: took 8.495 ms
[ 455] 9.120: took 8.613 ms
[ 456] 9.140: took 8.688 ms
[ 457] 9.160: took 8.738 ms
[ 458] 9.180: took 8.638 ms
[ 459] 9.200: took 8.580 ms
[ 460] 9.220: took 8.595 ms
[ 461] 9.240: took 8.595 ms
[ 462] 9.260: took 8.611 ms
[ 463] 9.280: took 8.582 ms
[ 464] 9.300: took 8.595 ms
[ 465] 9.320: took 8.514 ms
[ 466] 9.340: took 8.576 ms
[ 467] 9.360: took 8.594 ms
[ 468] 9.380: took 8.598 ms
[ 469] 9.400: took 9.333 ms
[ 470] 9.420: took 8.728 ms
[ 471] 9.440: took 8.602 ms
[ 472] 9.460: took 8.741 ms
[ 473] 9.480: took 8.604 ms
[ 474] 9.500: took 8.680 ms
[ 475] 9.520: took 8.602 ms
[ 476] 9.540: took 8.729 ms
[ 477] 9.560: took 8.662 ms
[ 478] 9.580: took 8.576 ms
[ 479] 9.600: took 8.620 ms
[ 480] 9.620: took 8.488 ms
[ 481] 9.640: took 8.529 ms
[ 482] 9.660: took 8.593 ms
[ 483] 9.680: took 8.533 ms
[ 484] 9.700: took 8.772 ms
[ 485] 9.720: took 8.661 ms
[ 486] 9.740: took 8.657 ms
[ 487] 9.760: took 8.584 ms
[ 488] 9.780: took 8.580 ms
[ 489] 9.800: took 8.537 ms
[ 490] 9.820: took 8.631 ms
[ 491] 9.840: took 8.859 ms
[ 492] 9.860: took 11.085 ms
[ 493] 9.880: took 9.559 ms
[ 494] 9.900: took 9.900 ms
[ 495] 9.920: took 10.556 ms
[ 496] 9.940: took 8.859 ms
[ 497] 9.960: took 10.157 ms
[ 498] 9.980: took 8.585 ms
[ 499] 10.000: took 8.645 ms
[ 500] 10.020: took 8.500 ms
[ 501] 10.040: took 8.527 ms
[ 502] 10.060: took 8.692 ms
[ 503] 10.080: took 8.655 ms
[ 504] 10.100: took 8.670 ms
[ 505] 10.120: took 8.571 ms
[ 506] 10.140: took 8.640 ms
[ 507] 10.160: took 8.626 ms
[ 508] 10.180: took 8.654 ms
[ 509] 10.200: took 8.472 ms
[ 510] 10.220: took 8.527 ms
[ 511] 10.240: took 8.550 ms
[ 512] 10.260: took 8.566 ms
[ 513] 10.280: took 8.529 ms
[ 514] 10.300: took 8.488 ms
[ 515] 10.320: took 8.635 ms
[ 516] 10.340: took 8.645 ms
[ 517] 10.360: took 8.660 ms
[ 518] 10.380: took 8.683 ms
[ 519] 10.400: took 8.650 ms
[ 520] 10.420: took 8.602 ms
[ 521] 10.440: took 8.624 ms
[ 522] 10.460: took 8.698 ms
[ 523] 10.480: took 8.485 ms
[ 524] 10.500: took 8.601 ms
[ 525] 10.520: took 8.594 ms
[ 526] 10.540: took 8.512 ms
[ 527] 10.560: took 8.584 ms
[ 528] 10.580: took 8.521 ms
[ 529] 10.600: took 8.486 ms
[ 530] 10.620: took 8.680 ms
[ 531] 10.640: took 8.553 ms
[ 532] 10.660: took 8.591 ms
[ 533] 10.680: took 8.593 ms
[ 534] 10.700: took 8.569 ms
[ 535] 10.720: took 8.825 ms
[ 536] 10.740: took 9.484 ms
[ 537] 10.760: took 9.498 ms
[ 538] 10.780: took 8.671 ms
[ 539] 10.800: took 8.502 ms
[ 540] 10.820: took 8.617 ms
[ 541] 10.840: took 8.564 ms
[ 542] 10.860: took 8.574 ms
[ 543] 10.880: took 8.580 ms
[ 544] 10.900: took 8.600 ms
[ 545] 10.920: took 8.619 ms
[ 546] 10.940: took 8.519 ms
[ 547] 10.960: took 8.590 ms
[ 548] 10.980: took 8.627 ms
[ 549] 11.000: took 8.565 ms
[ 550] 11.020: took 8.588 ms
[ 551] 11.040: took 8.709 ms
[ 552] 11.060: took 8.468 ms
[ 553] 11.080: took 8.561 ms
[ 554] 11.100: took 8.594 ms
[ 555] 11.120: took 8.547 ms
[ 556] 11.140: took 8.511 ms
[ 557] 11.160: took 8.712 ms
[ 558] 11.180: took 9.266 ms
[ 559] 11.200: took 9.746 ms
[ 560] 11.220: took 8.628 ms
[ 561] 11.240: took 8.570 ms
[ 562] 11.260: took 8.604 ms
[ 563] 11.280: took 8.592 ms
[ 564] 11.300: took 8.583 ms
[ 565] 11.320: took 8.520 ms
[ 566] 11.340: took 8.601 ms
[ 567] 11.360: took 8.571 ms
[ 568] 11.380: took 8.833 ms
[ 569] 11.400: took 8.803 ms
[ 570] 11.420: took 8.589 ms
[ 571] 11.440: took 8.538 ms
[ 572] 11.460: took 8.677 ms
[ 573] 11.480: took 8.676 ms
[ 574] 11.500: took 8.639 ms
[ 575] 11.520: took 8.632 ms
[ 576] 11.540: took 8.554 ms
[ 577] 11.560: took 8.726 ms
[ 578] 11.580: took 8.589 ms
[ 579] 11.600: took 8.557 ms
[ 580] 11.620: took 9.999 ms
[ 581] 11.640: took 9.964 ms
[ 582] 11.660: took 8.701 ms
[ 583] 11.680: took 8.865 ms
[ 584] 11.700: took 8.601 ms
[ 585] 11.720: took 8.699 ms
[ 586] 11.740: took 8.791 ms
[ 587] 11.760: took 8.590 ms
[ 588] 11.780: took 8.536 ms
[ 589] 11.800: took 8.494 ms
[ 590] 11.820: took 8.623 ms
[ 591] 11.840: took 8.519 ms
[ 592] 11.860: took 8.653 ms
[ 593] 11.880: took 8.523 ms
[ 594] 11.900: took 8.616 ms
[ 595] 11.920: took 8.539 ms
[ 596] 11.940: took 8.732 ms
[ 597] 11.960: took 8.667 ms
[ 598] 11.980: took 8.465 ms
[ 599] 12.000: took 8.653 ms
[ 600] 12.020: took 8.624 ms
[ 601] 12.040: took 8.500 ms
[ 602] 12.060: took 8.612 ms
[ 603] 12.080: took 8.727 ms
[ 604] 12.100: took 8.623 ms
[ 605] 12.120: took 8.556 ms
[ 606] 12.140: took 8.516 ms
[ 607] 12.160: took 8.689 ms
[ 608] 12.180: took 8.554 ms
[ 609] 12.200: took 8.509 ms
[ 610] 12.220: took 8.575 ms
[ 611] 12.240: took 8.642 ms
[ 612] 12.260: took 8.551 ms
[ 613] 12.280: took 8.529 ms
[ 614] 12.300: took 8.541 ms
[ 615] 12.320: took 8.503 ms
[ 616] 12.340: took 8.587 ms
[ 617] 12.360: took 8.688 ms
[ 618] 12.380: took 8.511 ms
[ 619] 12.400: took 8.592 ms
[ 620] 12.420: took 8.572 ms
[ 621] 12.440: took 8.581 ms
[ 622] 12.460: took 8.730 ms
[ 623] 12.480: took 10.207 ms
[ 624] 12.500: took 9.468 ms
[ 625] 12.520: took 8.604 ms
[ 626] 12.540: took 8.588 ms
[ 627] 12.560: took 8.745 ms
[ 628] 12.580: took 8.670 ms
[ 629] 12.600: took 8.631 ms
[ 630] 12.620: took 8.711 ms
[ 631] 12.640: took 8.629 ms
[ 632] 12.660: took 8.660 ms
[ 633] 12.680: took 8.838 ms
[ 634] 12.700: took 8.702 ms
[ 635] 12.720: took 8.676 ms
[ 636] 12.740: took 8.754 ms
[ 637] 12.760: took 8.601 ms
[ 638] 12.780: took 8.627 ms
[ 639] 12.800: took 8.594 ms
[ 640] 12.820: took 8.552 ms
[ 641] 12.840: took 8.525 ms
[ 642] 12.860: took 8.612 ms
[ 643] 12.880: took 8.558 ms
[ 644] 12.900: took 8.659 ms
[ 645] 12.920: took 10.371 ms
[ 646] 12.940: took 9.225 ms
[ 647] 12.960: took 9.278 ms
[ 648] 12.980: took 8.616 ms
[ 649] 13.000: took 8.545 ms
[ 650] 13.020: took 8.613 ms
[ 651] 13.040: took 8.640 ms
[ 652] 13.060: took 8.640 ms
[ 653] 13.080: took 8.602 ms
[ 654] 13.100: took 8.560 ms
[ 655] 13.120: took 8.586 ms
[ 656] 13.140: took 8.600 ms
[ 657] 13.160: took 8.639 ms
[ 658] 13.180: took 8.533 ms
[ 659] 13.200: took 8.590 ms
[ 660] 13.220: took 8.559 ms
[ 661] 13.240: took 8.561 ms
[ 662] 13.260: took 8.660 ms
[ 663] 13.280: took 8.619 ms
[ 664] 13.300: took 8.743 ms
[ 665] 13.320: took 8.552 ms
[ 666] 13.340: took 8.637 ms
[ 667] 13.360: took 9.505 ms
[ 668] 13.380: took 8.564 ms
[ 669] 13.400: took 10.079 ms
[ 670] 13.420: took 8.607 ms
[ 671] 13.440: took 8.599 ms
[ 672] 13.460: took 8.668 ms
[ 673] 13.480: took 8.556 ms
[ 674] 13.500: took 8.617 ms
[ 675] 13.520: took 8.644 ms
[ 676] 13.540: took 8.561 ms
[ 677] 13.560: took 8.656 ms
[ 678] 13.580: took 8.561 ms
[ 679] 13.600: took 8.544 ms
[ 680] 13.620: took 8.622 ms
[ 681] 13.640: took 8.537 ms
[ 682] 13.660: took 8.671 ms
[ 683] 13.680: took 8.800 ms
[ 684] 13.700: took 8.642 ms
[ 685] 13.720: took 8.653 ms
[ 686] 13.740: took 8.605 ms
[ 687] 13.760: took 8.695 ms
[ 688] 13.780: took 8.725 ms
[ 689] 13.800: took 9.174 ms
[ 690] 13.820: took 9.357 ms
[ 691] 13.840: took 10.051 ms
[ 692] 13.860: took 8.586 ms
[ 693] 13.880: took 8.608 ms
[ 694] 13.900: took 8.619 ms
[ 695] 13.920: took 8.628 ms
[ 696] 13.940: took 8.631 ms
[ 697] 13.960: took 8.586 ms
[ 698] 13.980: took 8.622 ms
[ 699] 14.000: took 8.607 ms
[ 700] 14.020: took 8.560 ms
[ 701] 14.040: took 8.595 ms
[ 702] 14.060: took 8.637 ms
[ 703] 14.080: took 8.722 ms
[ 704] 14.100: took 8.622 ms
[ 705] 14.120: took 8.519 ms
[ 706] 14.140: took 8.664 ms
[ 707] 14.160: took 8.542 ms
[ 708] 14.180: took 8.608 ms
[ 709] 14.200: took 9.518 ms
[ 710] 14.220: took 9.275 ms
[ 711] 14.240: took 8.481 ms
[ 712] 14.260: took 8.746 ms
[ 713] 14.280: took 8.640 ms
[ 714] 14.300: took 8.470 ms
[ 715] 14.320: took 8.548 ms
[ 716] 14.340: took 8.564 ms
