2019-01-15 12:52:54.277249: E tensorflow/stream_executor/cuda/cuda_driver.cc:397] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-01-15 12:52:54.277357: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:145] kernel driver does not appear to be running on this host (tegra-ubuntu): /proc/driver/nvidia/version does not exist
DNN is on
verbose: 1
Initilize NULL camera. (320 x 240)
[ 166] 3.340: took 7.685 ms
[ 167] 3.360: took 7.680 ms
[ 168] 3.380: took 7.657 ms
[ 169] 3.400: took 8.010 ms
[ 170] 3.420: took 8.709 ms
[ 171] 3.440: took 8.444 ms
[ 172] 3.460: took 7.720 ms
[ 173] 3.480: took 9.155 ms
[ 174] 3.500: took 7.570 ms
[ 175] 3.520: took 8.095 ms
[ 176] 3.540: took 7.541 ms
[ 177] 3.560: took 7.610 ms
[ 178] 3.580: took 7.561 ms
[ 179] 3.600: took 7.546 ms
[ 180] 3.620: took 7.657 ms
[ 181] 3.640: took 7.655 ms
[ 182] 3.660: took 7.607 ms
[ 183] 3.680: took 7.551 ms
[ 184] 3.700: took 7.547 ms
[ 185] 3.720: took 7.624 ms
[ 186] 3.740: took 7.545 ms
[ 187] 3.760: took 7.645 ms
[ 188] 3.780: took 7.654 ms
[ 189] 3.800: took 9.303 ms
[ 190] 3.820: took 8.199 ms
[ 191] 3.840: took 8.458 ms
[ 192] 3.860: took 7.689 ms
[ 193] 3.880: took 7.766 ms
[ 194] 3.900: took 7.802 ms
[ 195] 3.920: took 7.645 ms
[ 196] 3.940: took 7.555 ms
[ 197] 3.960: took 7.595 ms
[ 198] 3.980: took 7.529 ms
[ 199] 4.000: took 7.535 ms
[ 200] 4.020: took 7.579 ms
[ 201] 4.040: took 7.584 ms
[ 202] 4.060: took 7.517 ms
[ 203] 4.080: took 7.589 ms
[ 204] 4.100: took 7.579 ms
[ 205] 4.120: took 7.609 ms
[ 206] 4.140: took 7.637 ms
[ 207] 4.160: took 7.636 ms
[ 208] 4.180: took 7.698 ms
[ 209] 4.200: took 8.094 ms
[ 210] 4.220: took 7.678 ms
[ 211] 4.240: took 8.378 ms
[ 212] 4.260: took 7.660 ms
[ 213] 4.280: took 7.623 ms
[ 214] 4.300: took 7.784 ms
[ 215] 4.320: took 7.652 ms
[ 216] 4.340: took 7.707 ms
[ 217] 4.360: took 7.763 ms
[ 218] 4.380: took 7.700 ms
[ 219] 4.400: took 7.481 ms
[ 220] 4.420: took 7.675 ms
[ 221] 4.440: took 7.669 ms
[ 222] 4.460: took 7.619 ms
[ 223] 4.480: took 7.585 ms
[ 224] 4.500: took 7.587 ms
[ 225] 4.520: took 7.620 ms
[ 226] 4.540: took 7.575 ms
[ 227] 4.560: took 7.726 ms
[ 228] 4.580: took 8.165 ms
[ 229] 4.600: took 7.642 ms
[ 230] 4.620: took 7.964 ms
[ 231] 4.640: took 7.620 ms
[ 232] 4.660: took 7.604 ms
[ 233] 4.680: took 7.614 ms
[ 234] 4.700: took 7.609 ms
[ 235] 4.720: took 7.584 ms
[ 236] 4.740: took 7.541 ms
[ 237] 4.760: took 7.553 ms
[ 238] 4.780: took 7.567 ms
[ 239] 4.800: took 7.535 ms
[ 240] 4.820: took 7.504 ms
[ 241] 4.840: took 7.590 ms
[ 242] 4.860: took 7.603 ms
[ 243] 4.880: took 7.739 ms
[ 244] 4.900: took 7.595 ms
[ 245] 4.920: took 7.618 ms
[ 246] 4.940: took 7.753 ms
[ 247] 4.960: took 8.071 ms
[ 248] 4.980: took 7.979 ms
[ 249] 5.000: took 8.458 ms
[ 250] 5.020: took 8.461 ms
[ 251] 5.040: took 7.665 ms
[ 252] 5.060: took 7.591 ms
[ 253] 5.080: took 7.581 ms
[ 254] 5.100: took 7.582 ms
[ 255] 5.120: took 7.470 ms
[ 256] 5.140: took 7.537 ms
[ 257] 5.160: took 7.533 ms
[ 258] 5.180: took 7.675 ms
[ 259] 5.200: took 7.535 ms
[ 260] 5.220: took 7.682 ms
[ 261] 5.240: took 7.680 ms
[ 262] 5.260: took 7.650 ms
[ 263] 5.280: took 7.609 ms
[ 264] 5.300: took 7.573 ms
[ 265] 5.320: took 7.686 ms
[ 266] 5.340: took 7.624 ms
[ 267] 5.360: took 8.644 ms
[ 268] 5.380: took 8.792 ms
[ 269] 5.400: took 8.057 ms
[ 270] 5.420: took 7.510 ms
[ 271] 5.440: took 8.020 ms
[ 272] 5.460: took 7.516 ms
[ 273] 5.480: took 7.525 ms
[ 274] 5.500: took 7.505 ms
[ 275] 5.520: took 7.495 ms
[ 276] 5.540: took 7.594 ms
[ 277] 5.560: took 7.643 ms
[ 278] 5.580: took 7.593 ms
[ 279] 5.600: took 7.620 ms
[ 280] 5.620: took 7.579 ms
[ 281] 5.640: took 7.543 ms
[ 282] 5.660: took 7.601 ms
[ 283] 5.680: took 7.742 ms
[ 284] 5.700: took 7.634 ms
[ 285] 5.720: took 7.547 ms
[ 286] 5.740: took 7.751 ms
[ 287] 5.760: took 8.699 ms
[ 288] 5.780: took 7.835 ms
[ 289] 5.800: took 8.136 ms
[ 290] 5.820: took 8.089 ms
[ 291] 5.840: took 8.182 ms
[ 292] 5.860: took 7.565 ms
[ 293] 5.880: took 8.292 ms
[ 294] 5.900: took 7.652 ms
[ 295] 5.920: took 7.680 ms
[ 296] 5.940: took 7.719 ms
[ 297] 5.960: took 7.693 ms
[ 298] 5.980: took 7.500 ms
[ 299] 6.000: took 7.519 ms
[ 300] 6.020: took 7.522 ms
[ 301] 6.040: took 7.560 ms
[ 302] 6.060: took 7.518 ms
[ 303] 6.080: took 7.566 ms
[ 304] 6.100: took 7.486 ms
[ 305] 6.120: took 7.501 ms
[ 306] 6.140: took 8.098 ms
[ 307] 6.160: took 8.145 ms
[ 308] 6.180: took 7.724 ms
[ 309] 6.200: took 8.443 ms
[ 310] 6.220: took 7.710 ms
[ 311] 6.240: took 8.035 ms
[ 312] 6.260: took 7.575 ms
[ 313] 6.280: took 7.520 ms
[ 314] 6.300: took 8.084 ms
[ 315] 6.320: took 7.577 ms
[ 316] 6.340: took 8.144 ms
[ 317] 6.360: took 7.632 ms
[ 318] 6.380: took 7.739 ms
[ 319] 6.400: took 7.508 ms
[ 320] 6.420: took 7.687 ms
[ 321] 6.440: took 7.704 ms
[ 322] 6.460: took 7.493 ms
[ 323] 6.480: took 7.580 ms
[ 324] 6.500: took 7.572 ms
[ 325] 6.520: took 7.713 ms
[ 326] 6.540: took 7.732 ms
[ 327] 6.560: took 8.076 ms
[ 328] 6.580: took 7.734 ms
[ 329] 6.600: took 7.724 ms
[ 330] 6.620: took 8.171 ms
[ 331] 6.640: took 7.615 ms
[ 332] 6.660: took 7.681 ms
[ 333] 6.680: took 7.636 ms
[ 334] 6.700: took 7.496 ms
[ 335] 6.720: took 7.534 ms
[ 336] 6.740: took 7.590 ms
[ 337] 6.760: took 7.610 ms
[ 338] 6.780: took 7.648 ms
[ 339] 6.800: took 7.475 ms
[ 340] 6.820: took 7.486 ms
[ 341] 6.840: took 7.540 ms
[ 342] 6.860: took 7.644 ms
[ 343] 6.880: took 7.658 ms
[ 344] 6.900: took 7.562 ms
[ 345] 6.920: took 8.137 ms
[ 346] 6.940: took 7.562 ms
[ 347] 6.960: took 7.693 ms
[ 348] 6.980: took 7.706 ms
[ 349] 7.000: took 7.540 ms
[ 350] 7.020: took 7.587 ms
[ 351] 7.040: took 7.560 ms
[ 352] 7.060: took 7.608 ms
[ 353] 7.080: took 7.682 ms
[ 354] 7.100: took 7.528 ms
[ 355] 7.120: took 7.485 ms
[ 356] 7.140: took 7.449 ms
[ 357] 7.160: took 7.589 ms
[ 358] 7.180: took 7.591 ms
[ 359] 7.200: took 7.591 ms
[ 360] 7.220: took 7.583 ms
[ 361] 7.240: took 7.495 ms
[ 362] 7.260: took 7.535 ms
[ 363] 7.280: took 7.584 ms
[ 364] 7.300: took 7.621 ms
[ 365] 7.320: took 8.255 ms
[ 366] 7.340: took 7.879 ms
[ 367] 7.360: took 8.418 ms
[ 368] 7.380: took 8.054 ms
[ 369] 7.400: took 8.051 ms
[ 370] 7.420: took 7.514 ms
[ 371] 7.440: took 7.825 ms
[ 372] 7.460: took 7.951 ms
[ 373] 7.480: took 7.746 ms
[ 374] 7.500: took 7.592 ms
[ 375] 7.520: took 7.709 ms
[ 376] 7.540: took 7.694 ms
[ 377] 7.560: took 7.657 ms
[ 378] 7.580: took 7.652 ms
[ 379] 7.600: took 7.627 ms
[ 380] 7.620: took 7.701 ms
[ 381] 7.640: took 7.602 ms
[ 382] 7.660: took 7.630 ms
[ 383] 7.680: took 7.569 ms
[ 384] 7.700: took 8.234 ms
[ 385] 7.720: took 8.386 ms
[ 386] 7.740: took 8.274 ms
[ 387] 7.760: took 7.551 ms
[ 388] 7.780: took 7.541 ms
[ 389] 7.800: took 7.581 ms
[ 390] 7.820: took 7.600 ms
[ 391] 7.840: took 7.517 ms
[ 392] 7.860: took 7.503 ms
[ 393] 7.880: took 7.679 ms
[ 394] 7.900: took 7.474 ms
[ 395] 7.920: took 7.552 ms
[ 396] 7.940: took 7.563 ms
[ 397] 7.960: took 7.609 ms
[ 398] 7.980: took 7.718 ms
[ 399] 8.000: took 7.537 ms
[ 400] 8.020: took 7.587 ms
[ 401] 8.040: took 7.584 ms
[ 402] 8.060: took 7.629 ms
[ 403] 8.080: took 7.605 ms
[ 404] 8.100: took 7.682 ms
[ 405] 8.120: took 7.452 ms
[ 406] 8.140: took 7.645 ms
[ 407] 8.160: took 7.583 ms
[ 408] 8.180: took 7.626 ms
[ 409] 8.200: took 7.595 ms
[ 410] 8.220: took 7.600 ms
[ 411] 8.240: took 7.570 ms
[ 412] 8.260: took 7.602 ms
[ 413] 8.280: took 7.738 ms
[ 414] 8.300: took 7.532 ms
[ 415] 8.320: took 7.471 ms
[ 416] 8.340: took 7.484 ms
[ 417] 8.360: took 7.607 ms
[ 418] 8.380: took 7.535 ms
[ 419] 8.400: took 7.553 ms
[ 420] 8.420: took 7.560 ms
[ 421] 8.440: took 7.539 ms
[ 422] 8.460: took 7.586 ms
[ 423] 8.480: took 7.650 ms
[ 424] 8.500: took 8.598 ms
[ 425] 8.520: took 8.443 ms
[ 426] 8.540: took 8.167 ms
[ 427] 8.560: took 9.330 ms
[ 428] 8.580: took 7.551 ms
[ 429] 8.600: took 8.118 ms
[ 430] 8.620: took 8.129 ms
[ 431] 8.640: took 8.062 ms
[ 432] 8.660: took 8.293 ms
[ 433] 8.680: took 7.712 ms
[ 434] 8.700: took 7.626 ms
[ 435] 8.720: took 7.694 ms
[ 436] 8.740: took 8.147 ms
[ 437] 8.760: took 7.631 ms
[ 438] 8.780: took 7.649 ms
[ 439] 8.800: took 7.563 ms
[ 440] 8.820: took 7.624 ms
[ 441] 8.840: took 8.079 ms
[ 442] 8.860: took 8.160 ms
[ 443] 8.880: took 7.652 ms
[ 444] 8.900: took 8.003 ms
[ 445] 8.920: took 8.261 ms
[ 446] 8.940: took 8.149 ms
[ 447] 8.960: took 8.202 ms
[ 448] 8.980: took 7.655 ms
[ 449] 9.000: took 7.790 ms
[ 450] 9.020: took 7.605 ms
[ 451] 9.040: took 7.518 ms
[ 452] 9.060: took 8.337 ms
[ 453] 9.080: took 7.645 ms
[ 454] 9.100: took 8.198 ms
[ 455] 9.120: took 7.702 ms
[ 456] 9.140: took 7.718 ms
[ 457] 9.160: took 7.735 ms
[ 458] 9.180: took 7.683 ms
[ 459] 9.200: took 7.701 ms
[ 460] 9.220: took 7.492 ms
[ 461] 9.240: took 7.627 ms
[ 462] 9.260: took 7.629 ms
[ 463] 9.280: took 7.733 ms
[ 464] 9.300: took 7.641 ms
[ 465] 9.320: took 7.750 ms
[ 466] 9.340: took 7.673 ms
[ 467] 9.360: took 7.648 ms
[ 468] 9.380: took 7.636 ms
[ 469] 9.400: took 8.081 ms
[ 470] 9.420: took 7.686 ms
[ 471] 9.440: took 7.581 ms
[ 472] 9.460: took 7.549 ms
[ 473] 9.480: took 7.601 ms
[ 474] 9.500: took 7.717 ms
[ 475] 9.520: took 7.527 ms
[ 476] 9.540: took 7.625 ms
[ 477] 9.560: took 7.653 ms
[ 478] 9.580: took 7.631 ms
[ 479] 9.600: took 7.560 ms
[ 480] 9.620: took 7.525 ms
[ 481] 9.640: took 7.466 ms
[ 482] 9.660: took 7.614 ms
[ 483] 9.680: took 7.886 ms
[ 484] 9.700: took 8.178 ms
[ 485] 9.720: took 8.247 ms
[ 486] 9.740: took 8.177 ms
[ 487] 9.760: took 7.642 ms
[ 488] 9.780: took 8.096 ms
[ 489] 9.800: took 7.647 ms
[ 490] 9.820: took 7.648 ms
[ 491] 9.840: took 7.572 ms
[ 492] 9.860: took 7.658 ms
[ 493] 9.880: took 7.608 ms
[ 494] 9.900: took 7.649 ms
[ 495] 9.920: took 7.525 ms
[ 496] 9.940: took 7.597 ms
[ 497] 9.960: took 7.654 ms
[ 498] 9.980: took 7.657 ms
[ 499] 10.000: took 7.626 ms
[ 500] 10.020: took 7.654 ms
[ 501] 10.040: took 7.483 ms
[ 502] 10.060: took 7.544 ms
[ 503] 10.080: took 8.280 ms
[ 504] 10.100: took 7.722 ms
[ 505] 10.120: took 7.662 ms
[ 506] 10.140: took 8.344 ms
[ 507] 10.160: took 8.391 ms
[ 508] 10.180: took 8.175 ms
[ 509] 10.200: took 7.547 ms
[ 510] 10.220: took 7.572 ms
[ 511] 10.240: took 7.595 ms
[ 512] 10.260: took 7.579 ms
[ 513] 10.280: took 7.630 ms
[ 514] 10.300: took 7.496 ms
[ 515] 10.320: took 7.529 ms
[ 516] 10.340: took 7.579 ms
[ 517] 10.360: took 7.620 ms
[ 518] 10.380: took 7.565 ms
[ 519] 10.400: took 7.583 ms
[ 520] 10.420: took 7.535 ms
[ 521] 10.440: took 7.589 ms
[ 522] 10.460: took 7.706 ms
[ 523] 10.480: took 7.664 ms
[ 524] 10.500: took 7.634 ms
[ 525] 10.520: took 7.694 ms
[ 526] 10.540: took 7.897 ms
[ 527] 10.560: took 8.061 ms
[ 528] 10.580: took 7.701 ms
[ 529] 10.600: took 8.155 ms
[ 530] 10.620: took 8.028 ms
[ 531] 10.640: took 7.573 ms
[ 532] 10.660: took 7.626 ms
[ 533] 10.680: took 7.616 ms
[ 534] 10.700: took 7.630 ms
[ 535] 10.720: took 7.714 ms
[ 536] 10.740: took 7.704 ms
[ 537] 10.760: took 7.695 ms
[ 538] 10.780: took 7.715 ms
[ 539] 10.800: took 7.660 ms
[ 540] 10.820: took 7.675 ms
[ 541] 10.840: took 7.610 ms
[ 542] 10.860: took 7.656 ms
[ 543] 10.880: took 7.717 ms
[ 544] 10.900: took 8.031 ms
[ 545] 10.920: took 7.600 ms
[ 546] 10.940: took 8.060 ms
[ 547] 10.960: took 7.515 ms
[ 548] 10.980: took 7.621 ms
[ 549] 11.000: took 7.525 ms
[ 550] 11.020: took 7.676 ms
[ 551] 11.040: took 7.575 ms
[ 552] 11.060: took 7.665 ms
[ 553] 11.080: took 7.593 ms
[ 554] 11.100: took 7.690 ms
[ 555] 11.120: took 7.547 ms
[ 556] 11.140: took 7.542 ms
[ 557] 11.160: took 7.643 ms
[ 558] 11.180: took 7.772 ms
[ 559] 11.200: took 7.596 ms
[ 560] 11.220: took 7.573 ms
[ 561] 11.240: took 7.672 ms
[ 562] 11.260: took 7.673 ms
[ 563] 11.280: took 7.701 ms
[ 564] 11.300: took 8.566 ms
[ 565] 11.320: took 7.560 ms
[ 566] 11.340: took 7.603 ms
[ 567] 11.360: took 7.579 ms
[ 568] 11.380: took 7.597 ms
[ 569] 11.400: took 7.639 ms
[ 570] 11.420: took 7.592 ms
[ 571] 11.440: took 7.591 ms
[ 572] 11.460: took 7.580 ms
[ 573] 11.480: took 7.600 ms
[ 574] 11.500: took 7.728 ms
[ 575] 11.520: took 7.640 ms
[ 576] 11.540: took 7.629 ms
[ 577] 11.560: took 7.634 ms
[ 578] 11.580: took 7.683 ms
[ 579] 11.600: took 7.625 ms
[ 580] 11.620: took 7.472 ms
[ 581] 11.640: took 7.670 ms
[ 582] 11.660: took 7.697 ms
[ 583] 11.680: took 7.656 ms
[ 584] 11.700: took 7.528 ms
[ 585] 11.720: took 7.560 ms
[ 586] 11.740: took 7.474 ms
[ 587] 11.760: took 7.521 ms
[ 588] 11.780: took 7.597 ms
[ 589] 11.800: took 7.510 ms
[ 590] 11.820: took 7.513 ms
[ 591] 11.840: took 7.620 ms
[ 592] 11.860: took 7.602 ms
[ 593] 11.880: took 7.492 ms
[ 594] 11.900: took 7.536 ms
[ 595] 11.920: took 7.557 ms
[ 596] 11.940: took 7.511 ms
[ 597] 11.960: took 7.667 ms
[ 598] 11.980: took 7.573 ms
[ 599] 12.000: took 7.568 ms
[ 600] 12.020: took 7.631 ms
[ 601] 12.040: took 8.240 ms
[ 602] 12.060: took 7.784 ms
[ 603] 12.080: took 7.759 ms
[ 604] 12.100: took 7.704 ms
[ 605] 12.120: took 7.573 ms
[ 606] 12.140: took 7.559 ms
[ 607] 12.160: took 7.605 ms
[ 608] 12.180: took 7.519 ms
[ 609] 12.200: took 7.489 ms
[ 610] 12.220: took 7.709 ms
[ 611] 12.240: took 7.648 ms
[ 612] 12.260: took 7.558 ms
[ 613] 12.280: took 7.596 ms
[ 614] 12.300: took 7.517 ms
[ 615] 12.320: took 7.562 ms
[ 616] 12.340: took 7.669 ms
[ 617] 12.360: took 7.687 ms
[ 618] 12.380: took 7.724 ms
[ 619] 12.400: took 8.417 ms
[ 620] 12.420: took 9.264 ms
[ 621] 12.440: took 7.567 ms
[ 622] 12.460: took 8.612 ms
[ 623] 12.480: took 7.722 ms
[ 624] 12.500: took 7.507 ms
[ 625] 12.520: took 7.625 ms
[ 626] 12.540: took 7.534 ms
[ 627] 12.560: took 7.641 ms
[ 628] 12.580: took 7.630 ms
[ 629] 12.600: took 7.534 ms
[ 630] 12.620: took 7.551 ms
[ 631] 12.640: took 7.636 ms
[ 632] 12.660: took 7.613 ms
[ 633] 12.680: took 7.588 ms
[ 634] 12.700: took 7.507 ms
[ 635] 12.720: took 7.576 ms
[ 636] 12.740: took 7.562 ms
[ 637] 12.760: took 7.605 ms
[ 638] 12.780: took 7.634 ms
[ 639] 12.800: took 7.510 ms
[ 640] 12.820: took 8.102 ms
[ 641] 12.840: took 8.248 ms
[ 642] 12.860: took 8.361 ms
[ 643] 12.880: took 8.272 ms
[ 644] 12.900: took 7.668 ms
[ 645] 12.920: took 7.632 ms
[ 646] 12.940: took 8.090 ms
[ 647] 12.960: took 7.674 ms
[ 648] 12.980: took 7.846 ms
[ 649] 13.000: took 7.588 ms
[ 650] 13.020: took 7.501 ms
[ 651] 13.040: took 7.552 ms
[ 652] 13.060: took 7.760 ms
[ 653] 13.080: took 7.538 ms
[ 654] 13.100: took 7.418 ms
[ 655] 13.120: took 7.629 ms
[ 656] 13.140: took 7.584 ms
[ 657] 13.160: took 7.593 ms
[ 658] 13.180: took 7.594 ms
[ 659] 13.200: took 7.687 ms
[ 660] 13.220: took 8.077 ms
[ 661] 13.240: took 7.563 ms
[ 662] 13.260: took 7.506 ms
[ 663] 13.280: took 7.783 ms
[ 664] 13.300: took 7.739 ms
[ 665] 13.320: took 8.139 ms
[ 666] 13.340: took 8.199 ms
[ 667] 13.360: took 8.085 ms
[ 668] 13.380: took 7.535 ms
[ 669] 13.400: took 7.568 ms
[ 670] 13.420: took 7.583 ms
[ 671] 13.440: took 7.640 ms
[ 672] 13.460: took 7.649 ms
[ 673] 13.480: took 7.607 ms
[ 674] 13.500: took 7.588 ms
[ 675] 13.520: took 7.653 ms
[ 676] 13.540: took 7.575 ms
[ 677] 13.560: took 7.646 ms
[ 678] 13.580: took 7.687 ms
[ 679] 13.600: took 7.622 ms
[ 680] 13.620: took 8.100 ms
[ 681] 13.640: took 7.657 ms
[ 682] 13.660: took 8.215 ms
[ 683] 13.680: took 7.705 ms
[ 684] 13.700: took 7.686 ms
[ 685] 13.720: took 7.614 ms
[ 686] 13.740: took 7.660 ms
[ 687] 13.760: took 7.625 ms
[ 688] 13.780: took 7.661 ms
[ 689] 13.800: took 8.135 ms
[ 690] 13.820: took 7.640 ms
[ 691] 13.840: took 7.573 ms
[ 692] 13.860: took 7.530 ms
[ 693] 13.880: took 7.547 ms
[ 694] 13.900: took 7.517 ms
[ 695] 13.920: took 7.689 ms
[ 696] 13.940: took 7.509 ms
[ 697] 13.960: took 7.574 ms
[ 698] 13.980: took 7.847 ms
[ 699] 14.000: took 8.660 ms
[ 700] 14.020: took 8.282 ms
[ 701] 14.040: took 8.129 ms
[ 702] 14.060: took 8.311 ms
[ 703] 14.080: took 7.725 ms
[ 704] 14.100: took 8.096 ms
[ 705] 14.120: took 8.131 ms
[ 706] 14.140: took 7.643 ms
[ 707] 14.160: took 7.651 ms
[ 708] 14.180: took 8.038 ms
[ 709] 14.200: took 8.032 ms
[ 710] 14.220: took 7.567 ms
[ 711] 14.240: took 7.567 ms
[ 712] 14.260: took 7.582 ms
[ 713] 14.280: took 7.517 ms
[ 714] 14.300: took 7.552 ms
[ 715] 14.320: took 7.595 ms
[ 716] 14.340: took 7.524 ms
